STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
38390	0,0000	0,0000	0,0000	15,7652	54,9007	-14,8969	8,3499	148,3022	-28,1129	-7,8268	89,8251	-2,4646	-42,9863	141,9502	9,5728	-63,3319	178,2675	8,0246	-69,6515	180,2370	-11,7240	15,3450	15,3450	24,9627	164,5615	-16,5176	20,8865	224,5999	-18,3227	19,7699	249,8497	-18,6503	18,0678	262,3399	-19,5576	0,7600	24,3439	12,1720	11,7081	170,9746	-39,3952	2,3639	222,0694	-50,7204	-14,1541	257,5896	-48,8636	-22,2833	275,3229	-46,8790	2,2900	22,3104	19,1552	6,0214	161,6248	-64,0708	-29,5343	200,1166	-62,2187	-45,7451	188,3099	-50,9432	-46,5571	178,0320	-45,8406	7,4400	75,0000	29,5000	-13,7329	148,6350	-73,4560	-19,5866	180,5249	-84,5038	-21,4649	204,2602	-94,9016	-25,3016	215,9099	-99,1814	19,1900	24,5239	12,2619	747,00	1,00	1,00	1,00	1,00	120,40	111,90	41,26	104,35	85,86	114,77	132,00	64,91	103,70	
38820	0,0000	0,0000	0,0000	15,1596	55,0769	-14,7838	6,3783	148,3451	-27,8401	-8,9838	89,6039	-2,3606	-43,8846	141,3598	11,7176	-64,0853	177,7719	11,5566	-70,8919	181,2246	-7,8143	15,3000	15,3000	22,7033	164,8242	-16,1692	16,4585	224,6696	-17,2652	14,4356	249,8552	-17,2957	12,2890	262,2815	-18,0583	0,5700	24,3600	12,1800	9,4260	171,0785	-39,0651	-1,2645	221,9461	-50,1222	-18,5803	257,0601	-48,1340	-27,0790	274,6056	-46,1031	1,5900	22,5351	19,2675	3,9558	161,6955	-63,7655	-30,3975	201,2801	-63,6105	-47,2966	190,3853	-52,4463	-48,6490	180,2995	-47,0913	4,2900	74,6004	29,3002	-15,5649	148,4326	-73,2303	-21,8551	180,2555	-84,1896	-24,0384	203,9817	-94,5232	-28,0216	215,5842	-98,7819	19,1900	24,5644	12,2822	764,00	1,00	1,00	1,00	1,00	116,59	110,03	45,15	106,27	86,33	114,51	131,89	66,48	103,62	
39250	0,0000	0,0000	0,0000	17,8414	54,5688	-13,6021	15,4967	148,3191	-25,8507	-4,2439	90,4933	-1,3295	-36,9209	144,0406	11,2788	-55,3256	181,3673	10,0382	-61,3730	184,7253	-9,5970	15,0750	15,0750	32,6087	163,5764	-13,6635	29,0158	223,6427	-13,7992	28,0991	248,8872	-13,4135	26,5155	261,4062	-13,9937	1,9000	24,3600	12,1800	20,2761	170,9017	-36,7657	12,4518	222,3949	-47,2867	-3,0085	258,3496	-45,1204	-10,5909	276,2978	-43,0032	0,7500	22,5975	19,2987	14,7427	162,1280	-61,6719	-16,5907	204,1341	-62,1570	-34,8518	195,1128	-51,4823	-37,5420	185,3421	-46,0512	3,7300	72,8121	28,4060	-5,3938	150,2699	-71,6875	-9,4029	182,4910	-82,5435	-9,8369	206,3669	-92,7460	-12,9745	218,2237	-97,0069	19,1200	24,5775	12,2887	547,00	1,00	1,00	1,00	1,00	116,72	109,91	43,56	105,38	86,59	114,24	131,73	67,76	103,73	
39680	0,0000	0,0000	0,0000	16,4130	54,7008	-14,8292	23,6377	147,4377	-31,9539	-1,8771	93,2844	-4,5371	-29,3013	150,4234	4,2694	-44,0534	189,1903	0,6289	-50,5711	193,7787	-18,6039	15,3600	15,3600	42,2323	161,4864	-20,5048	43,9422	221,5624	-23,5433	45,2314	246,7813	-24,3707	44,7402	259,3489	-25,5538	2,7400	24,3111	12,1556	30,6857	168,8151	-44,0105	28,3340	220,2150	-57,2874	16,7344	257,6587	-57,1040	11,0744	276,3895	-55,9747	0,9600	22,5664	19,2832	24,2578	159,3621	-68,4505	-1,1459	205,0486	-72,2211	-20,6841	199,7360	-61,3174	-24,9846	190,9953	-55,2084	1,6300	71,6289	27,8144	3,0037	149,1123	-77,9207	2,3152	180,9333	-90,5381	4,3283	204,1351	-102,0287	2,4212	216,0002	-106,9465	19,1900	24,5775	12,2887	1,00	1,00	1,00	1,00	1,00	115,90	109,64	44,75	105,39	88,50	114,06	131,77	69,30	103,80	
40110	0,0000	0,0000	0,0000	15,6949	54,9389	-14,6044	20,6349	147,9288	-30,8806	-3,3637	92,9736	-3,7732	-32,8317	148,9440	5,6750	-48,9716	187,2284	3,2701	-58,9533	200,8382	-8,9008	16,5150	16,5150	39,0018	162,2829	-19,4730	45,1427	221,7602	-25,9778	48,3405	246,7038	-28,2756	48,8100	259,1753	-30,1894	3,7000	24,4224	12,2112	27,0753	169,5652	-42,7864	30,7644	220,4297	-57,6210	23,5806	258,9228	-58,9322	20,1469	278,2060	-58,5722	9,2200	22,8684	19,4342	20,6374	160,2059	-67,2447	7,2746	210,1267	-75,8096	5,5313	232,7704	-79,3510	5,8600	244,2183	-80,3088	14,8200	17,2716	16,6358	-0,4548	149,5678	-76,6130	-0,1078	182,6026	-85,5366	2,5926	206,8463	-94,4061	1,0722	219,2550	-97,8907	20,7300	24,5904	12,2952	1,00	1,00	1,00	1,00	1,00	124,38	121,28	105,74	108,91	98,07	114,76	133,19	109,24	99,80	
40550	0,0000	0,0000	0,0000	17,1768	54,3727	-15,0376	18,4875	147,4607	-31,4226	-3,8097	91,5516	-4,8254	-34,9931	145,4795	9,6414	-52,0743	183,4008	11,0585	-62,1815	198,1669	0,4396	16,8300	16,8300	35,8942	162,6207	-19,5638	40,7550	222,2210	-25,9985	43,3834	247,2344	-28,2447	43,5859	259,7117	-30,1634	4,7500	24,3759	12,1880	24,2954	169,3393	-43,2080	27,6653	220,1114	-58,4207	19,9236	258,4669	-60,3737	16,1796	277,6946	-60,3325	10,9000	22,8975	19,4487	18,9357	159,6713	-67,8043	4,2837	209,0531	-77,3177	2,5193	231,6019	-81,4042	2,9440	243,0164	-82,6680	15,6600	18,8496	17,4248	-1,4099	148,1073	-77,7080	-2,3359	180,8802	-87,5069	-0,4908	204,9929	-96,9316	-2,4815	217,2187	-100,8021	20,9400	24,5904	12,2952	1,00	1,00	1,00	1,00	1,00	126,14	127,12	114,72	119,07	100,47	115,03	133,42	109,54	100,60	
40980	0,0000	0,0000	0,0000	16,5559	54,9065	-13,7631	10,4739	148,3723	-26,5880	-7,2267	89,9122	-2,0858	-45,2552	140,9691	4,0574	-67,0075	176,1732	-0,3761	-79,5364	190,5174	-8,7609	16,6800	16,6800	26,7049	164,3945	-14,2016	26,9381	224,4229	-18,0059	27,5140	249,6453	-19,1233	26,6638	262,1715	-20,4681	4,7500	24,1164	12,0582	14,4842	171,0720	-37,5453	13,4639	222,5100	-50,7453	2,4733	260,1165	-51,1331	-2,9009	278,9375	-50,3041	10,5500	22,8391	19,4195	9,7635	161,9499	-62,4817	-12,8217	208,7757	-68,9266	-20,2508	230,4515	-70,7527	-23,1656	241,5682	-70,6316	10,7600	13,2351	14,6175	-9,6689	149,2054	-72,7695	-15,0646	181,4043	-83,0302	-38,0121	184,5715	-71,3184	-43,9563	174,7405	-65,2797	18,4900	65,8209	32,9104	873,00	1,00	1,00	1,00	1,00	128,65	124,17	98,04	68,62	100,97	115,11	133,37	108,43	71,80	
41410	0,0000	0,0000	0,0000	17,1693	54,4907	-14,4003	13,4659	147,8223	-28,3732	-5,5939	90,2194	-3,0482	-37,4225	142,4229	15,5099	-55,2260	179,8624	18,6807	-60,8197	184,7709	-0,7307	15,3450	15,3450	30,1695	163,5523	-16,2980	29,0447	223,5290	-19,8102	28,9514	248,7388	-20,7842	27,7376	261,2318	-22,0393	1,8100	23,8764	11,9382	17,9992	170,2460	-39,6322	15,7955	221,5841	-52,8664	4,4905	259,0572	-53,2302	-0,9373	277,8444	-52,4390	7,8200	23,4375	19,7188	12,8953	160,9454	-64,3978	-11,4565	207,0239	-69,1566	-16,6737	229,2267	-71,8290	-17,7160	240,6361	-72,5856	6,6300	21,8671	18,9335	-6,9068	148,5992	-74,4004	-11,6160	182,3149	-77,5523	-32,6006	179,7097	-62,5417	-36,0308	167,6344	-59,2959	15,2000	75,0000	37,5000	855,00	1,00	1,00	1,00	1,00	118,92	122,16	100,71	65,86	87,45	114,48	133,01	107,43	61,63	
41840	0,0000	0,0000	0,0000	16,8075	54,5903	-14,3934	12,0301	147,8590	-28,3099	-6,3822	90,0343	-3,0515	-39,1455	141,7645	15,1497	-57,5926	178,8999	18,0811	-63,5087	184,1289	-1,1449	15,3450	15,3450	28,5286	163,7723	-16,2058	25,7404	223,6874	-19,5995	25,0088	248,8822	-20,5389	23,4947	261,3406	-21,7815	0,9000	24,0199	12,0099	16,3139	170,3363	-39,5463	13,7152	221,6390	-52,7957	2,1951	259,0363	-53,2241	-3,3217	277,7945	-52,4762	8,0300	23,5839	19,7920	11,3527	160,9944	-64,3186	-12,6950	207,2119	-69,1402	-17,1962	229,5291	-72,1003	-17,7384	240,9542	-73,0713	7,6100	23,4624	19,7312	-8,2857	148,4264	-74,3524	-13,0215	182,1231	-77,5790	-34,0355	179,5247	-62,6191	-37,4603	167,4548	-59,3597	15,8300	75,0000	37,5000	852,00	1,00	1,00	1,00	1,00	118,14	122,60	102,46	65,92	88,09	114,25	133,05	107,50	61,62	
42270	0,0000	0,0000	0,0000	16,7567	54,4408	-15,0235	12,6441	147,6128	-29,8212	-6,0149	90,1983	-3,8063	-38,2898	142,3409	14,1058	-56,4785	179,6247	16,8046	-62,6216	184,8171	-2,3618	15,3750	15,3750	29,3997	163,5017	-18,0384	26,4412	223,3860	-21,8823	25,6515	248,5729	-23,0179	24,1026	261,0192	-24,3459	0,2700	24,0396	12,0198	17,0098	169,9416	-41,3234	14,9094	221,1306	-55,1067	3,8061	258,6524	-55,8289	-1,4999	277,4781	-55,2269	8,2400	23,5359	19,7680	11,7222	160,3985	-65,9532	-11,5715	206,9929	-70,8918	-15,6070	229,3754	-74,0380	-15,8796	240,7994	-75,1367	8,0300	23,7679	19,8839	-8,1240	147,9026	-75,6683	-12,4475	181,6065	-79,3889	-33,3822	179,5163	-64,2358	-36,9386	167,5435	-60,7623	16,1800	75,0000	37,5000	822,00	1,00	1,00	1,00	1,00	117,52	122,95	103,03	66,10	88,34	114,12	133,08	107,47	61,75	
42710	0,0000	0,0000	0,0000	17,0265	54,2188	-15,5237	9,2446	147,0344	-31,0902	-7,4561	89,0483	-5,0058	-42,3291	139,8356	11,9117	-62,1849	176,3017	13,9840	-67,8571	180,5872	-5,5491	15,3600	15,3600	25,0809	163,7013	-19,1102	18,7741	223,3214	-23,0611	16,5585	248,4225	-24,2317	14,3184	260,7596	-25,5967	0,6400	24,0199	12,0099	12,8784	169,4531	-42,6739	8,6185	220,4119	-56,8151	-4,2389	257,3602	-57,9647	-10,4461	275,9146	-57,5707	7,9600	23,5116	19,7558	8,4756	159,5299	-67,3288	-17,0645	204,9046	-72,5312	-22,1474	227,0667	-75,7266	-22,9559	238,4652	-76,8311	7,4000	23,8551	19,9275	-10,6319	146,1349	-77,3251	-16,2402	179,6411	-81,1273	-37,3161	176,7109	-66,3112	-40,4462	164,6040	-62,8906	16,1800	75,0000	37,5000	1,00	1,00	1,00	1,00	1,00	116,54	122,84	102,21	65,54	87,88	113,97	133,04	107,19	61,56	
43130	0,0000	0,0000	0,0000	17,0251	54,0546	-16,3036	3,1106	146,3071	-31,5170	-9,4936	87,2691	-5,3242	-47,9089	137,1407	5,9452	-70,4745	171,4411	-0,8432	-74,3270	170,0519	-21,2437	8,5950	8,5950	18,0438	163,9446	-19,7117	9,0857	223,2617	-24,0073	5,6715	248,2474	-25,3053	2,8114	260,4639	-26,7130	0,6200	23,8119	11,9059	5,1417	168,9552	-43,1029	-1,1867	219,7097	-57,4044	-15,8563	256,0218	-58,4658	-23,0519	274,2347	-57,9807	9,5000	22,8975	19,4487	1,0129	158,8059	-67,7428	-25,6389	203,6131	-72,8170	-31,3367	225,6536	-75,9818	-32,4724	237,0367	-77,0774	9,7100	23,6544	19,8272	-17,3670	144,2249	-77,5061	-25,3105	176,9820	-83,4057	-32,5386	201,5446	-87,6584	-39,6430	212,3948	-88,1223	16,9500	14,8239	7,4120	1,00	1,00	1,00	1,00	1,00	118,97	121,79	96,73	86,42	81,65	114,26	133,23	107,58	96,95	
43560	0,0000	0,0000	0,0000	16,7732	54,2184	-15,7816	2,9460	146,5175	-30,1303	-9,6647	87,3246	-4,4752	-44,5253	138,1808	12,2411	-65,0213	174,0903	7,9432	-68,3636	173,1550	-12,5500	6,8850	6,8850	17,9001	164,0143	-18,2041	4,2468	222,4667	-20,7104	-1,1686	247,0965	-21,2511	-5,0174	259,0631	-22,2749	4,1400	23,7456	11,8728	4,9803	169,2419	-41,5037	-7,4660	219,3560	-53,6750	-25,7067	253,9745	-53,0329	-34,5708	271,3723	-51,7543	2,5700	23,5600	19,7800	0,8065	159,3288	-66,2001	-33,4932	198,7968	-64,2996	-43,2093	219,5974	-64,5315	-46,4199	230,6149	-64,2402	2,5400	23,5116	19,7558	-17,5841	144,8704	-76,0537	-31,6281	175,7285	-80,4059	-54,3448	180,1163	-68,7057	-62,2792	172,2805	-62,0957	6,0300	45,5600	22,7800	1,00	1,00	1,00	1,00	1,00	107,18	111,02	80,34	49,93	78,13	113,10	132,15	103,31	77,07	
44000	0,0000	0,0000	0,0000	16,6916	54,2373	-15,7782	2,5526	146,5524	-29,6420	-9,6901	87,2476	-4,0861	-45,6245	137,5425	12,0159	-66,9483	172,8072	6,5973	-70,2545	171,3440	-13,8684	5,9400	5,9400	17,5910	164,0309	-17,8020	1,1859	221,8004	-19,2598	-5,3368	246,1631	-19,3764	-9,7225	257,9590	-20,1802	6,8000	23,8551	11,9276	4,4308	169,3199	-40,9490	-9,4478	219,2117	-52,4400	-28,4795	253,3796	-51,1854	-37,7161	270,5554	-49,6102	1,1700	23,6311	19,8155	0,0292	159,4919	-65,6365	-33,3022	199,7535	-63,3571	-42,5469	220,7661	-63,4524	-45,5107	231,8496	-63,1030	1,1400	23,4375	19,7188	-18,4301	145,0371	-75,3587	-32,4564	175,8649	-79,9463	-55,1447	180,6517	-68,3545	-63,2181	173,0517	-61,6410	6,4500	44,8896	22,4448	1,00	1,00	1,00	1,00	1,00	105,86	110,36	81,84	48,32	78,51	112,48	131,90	103,47	77,79	
44430	0,0000	0,0000	0,0000	15,3571	55,0867	-14,1018	13,1504	148,5069	-27,5925	-6,3054	91,2105	-1,9285	-35,6887	145,5528	14,3093	-52,6947	183,0660	8,7220	-56,4288	181,8662	-11,6871	5,6400	5,6400	30,5271	163,8337	-15,9745	19,8251	222,9391	-16,7400	15,7234	247,8238	-16,5749	12,5047	259,9996	-17,2196	8,6900	23,8764	11,9382	17,7981	170,8765	-38,8944	8,7598	222,0452	-49,5682	-6,6864	257,9399	-47,5182	-14,0998	275,9394	-45,5518	0,6500	23,6311	19,8155	11,7566	161,7956	-63,5211	-16,7096	205,5424	-59,9055	-23,5591	227,4488	-59,4656	-25,2769	238,7822	-58,8713	2,3300	23,2576	19,6288	-8,5832	149,9048	-72,9608	-18,3391	182,3728	-77,2948	-39,8946	190,8531	-65,6547	-49,1228	184,8799	-58,7865	6,8000	43,2276	21,6138	1,00	1,00	1,00	1,00	1,00	104,34	108,57	80,23	47,76	78,79	111,98	131,55	102,98	78,57	
44860	0,0000	0,0000	0,0000	17,5239	54,6012	-13,5077	24,4818	147,6833	-27,8470	-0,8197	92,7559	-2,0623	-26,0581	151,0837	4,4876	-39,4714	189,9826	-1,4636	-48,2838	203,0636	-15,0041	14,2500	14,2500	43,0291	161,4106	-16,0273	47,4244	221,0421	-21,9423	49,7665	246,0788	-23,9596	49,7812	258,5679	-25,7263	1,1100	24,1351	12,0675	31,4485	169,3953	-39,2528	35,9148	220,4689	-52,9159	29,6675	259,1019	-53,5401	26,7881	278,4478	-52,8849	8,8000	23,4871	19,7435	25,0191	160,6723	-63,9175	12,9548	211,4229	-68,0730	14,0307	234,1910	-70,8480	16,3024	245,4081	-71,7581	13,7000	23,5116	19,7558	3,8097	150,6708	-73,6454	2,4360	183,9706	-81,2553	3,4989	208,7046	-88,9657	1,0753	221,1275	-91,7739	16,4600	23,6775	11,8387	1,00	1,00	1,00	1,00	1,00	113,19	112,93	95,84	93,04	92,34	113,75	133,16	107,45	100,14	
45290	0,0000	0,0000	0,0000	19,5767	54,0465	-12,8851	24,9264	147,4357	-25,7981	0,0973	91,6401	-1,4727	-26,4558	148,3348	11,2555	-40,3754	187,4999	10,5246	-49,2400	202,9050	-0,2528	15,5100	15,5100	42,8286	161,3890	-13,2737	49,1928	220,9210	-18,2838	52,3769	245,8910	-19,9127	52,8455	258,3913	-21,5245	3,9800	24,2079	12,1039	31,7430	169,4432	-36,7133	38,1766	220,3538	-50,1827	33,0716	259,1461	-51,0646	30,7325	278,5670	-50,5329	11,8100	23,5359	19,7680	26,2067	160,9252	-61,6623	12,7491	211,2723	-66,3613	11,8572	234,1132	-68,5205	12,8141	245,5473	-68,8867	13,5600	19,7559	17,8780	5,5045	150,6111	-72,1237	3,6443	183,5133	-81,2051	4,5265	207,9045	-89,9539	1,9871	220,1304	-93,4378	17,2300	23,8975	11,9487	1,00	1,00	1,00	1,00	1,00	118,12	121,03	101,88	107,72	96,07	114,49	133,57	107,84	101,91	
45720	0,0000	0,0000	0,0000	15,2973	54,3192	-16,8950	5,2045	146,5574	-34,4012	-9,8298	88,8146	-6,8194	-47,2547	140,3123	-1,4888	-68,8697	174,8834	-9,5935	-72,6211	171,9067	-29,8192	12,3300	12,3300	20,8115	163,8386	-23,0094	17,5100	223,3677	-30,4100	16,6640	248,4377	-33,0600	15,1210	260,7781	-35,1566	3,9800	24,2604	12,1302	8,1757	168,7852	-46,5250	4,2714	219,3320	-62,1536	-8,2622	256,3402	-64,3614	-14,2962	274,9537	-64,5041	9,8500	23,5600	19,7800	3,6785	158,2165	-70,8906	-22,1113	203,3656	-76,7430	-41,9564	198,3362	-66,3507	-46,4720	189,8287	-60,1048	8,3800	71,0400	27,5200	-15,2469	144,1764	-80,3276	-22,5751	176,0889	-90,1402	-25,7627	200,0391	-99,5435	-30,2618	211,6111	-103,2711	16,9500	24,0784	12,0392	1,00	1,00	1,00	564,00	1,00	125,00	123,38	43,84	93,63	81,98	114,65	133,31	72,14	101,16	
46150	0,0000	0,0000	0,0000	15,4789	54,4401	-16,4167	5,1734	146,9295	-32,6315	-9,5714	88,8027	-5,6431	-43,1909	142,1027	4,9956	-62,7275	177,2750	-5,5251	-64,8917	172,3546	-25,6116	3,9300	3,9300	20,8915	164,0766	-21,1663	12,2929	223,3884	-25,6909	9,1880	248,3893	-27,1309	6,5088	260,6300	-28,6058	1,3400	24,1719	12,0859	8,0172	169,3231	-44,4995	-7,1217	218,8193	-56,2339	-27,0504	252,4929	-54,9151	-36,7625	269,4110	-53,2855	2,6800	23,3100	19,6550	3,2822	159,0647	-68,9644	-29,5584	199,7680	-71,1447	-47,0281	189,7617	-60,0889	-48,7794	179,9013	-54,4683	1,2100	75,0000	29,5000	-15,7374	145,1326	-78,3996	-23,6205	177,4794	-86,2025	-27,4593	201,8936	-94,0731	-32,2814	213,5887	-96,9289	15,6200	23,6544	11,8272	1,00	1,00	1,00	638,00	1,00	113,58	104,77	33,90	88,60	74,87	113,78	131,10	66,89	99,90	
46590	0,0000	0,0000	0,0000	15,8193	54,0893	-17,2663	3,7794	146,2311	-34,3369	-9,8149	88,1021	-6,7286	-44,9214	141,2801	-1,6891	-65,2148	174,4740	-16,3992	-66,9624	167,4427	-35,8932	3,0300	3,0300	19,2280	163,7733	-23,0951	7,7297	222,6414	-27,0796	3,4848	247,4894	-28,3182	0,2615	259,6125	-29,6912	3,3000	24,3600	12,1800	6,1747	168,5600	-46,4332	-12,4569	216,9679	-57,7141	-34,6144	249,2015	-55,8756	-45,4402	265,4048	-53,9816	5,6900	23,2044	19,6022	1,5376	157,9785	-70,7841	-31,6823	198,3177	-73,9688	-49,1196	188,3689	-62,8024	-50,8081	178,6067	-56,9903	0,4400	75,0000	29,5000	-17,2635	143,6112	-80,0142	-25,4627	175,9004	-87,7554	-29,5548	200,2880	-95,5956	-34,4917	211,9466	-98,4143	15,9700	23,6544	11,8272	1,00	1,00	1,00	537,00	1,00	114,25	101,92	28,82	83,33	73,87	113,53	130,43	67,39	99,44	
47020	0,0000	0,0000	0,0000	11,0696	55,2760	-17,2241	-4,8217	146,1765	-37,5376	-17,1034	87,9965	-9,4124	-56,1341	138,5331	-12,4366	-77,3851	168,8252	-31,4400	-77,2358	160,3549	-50,4353	3,7650	3,7650	8,7880	164,8255	-25,7107	-7,0699	222,5253	-31,4934	-13,1747	246,9379	-33,4547	-17,2443	258,7475	-35,2557	4,7700	24,3916	12,1958	-2,8128	168,3294	-50,0261	-22,9577	215,4305	-63,9508	-46,7986	246,4919	-64,5900	-58,5492	262,1402	-63,9176	5,3400	23,1504	19,5752	-5,1052	156,9522	-74,3546	-39,6557	195,6440	-81,4718	-57,7443	185,6613	-71,4233	-59,8019	176,1254	-65,3580	0,4700	73,8036	28,9018	-22,3741	141,3257	-84,4940	-31,6814	172,8989	-93,7920	-36,5781	196,8083	-102,5928	-41,9803	208,0772	-106,0712	16,1800	23,3871	11,6936	1,00	1,00	1,00	1,00	1,00	116,23	104,36	27,84	81,34	74,91	113,28	130,50	68,51	99,55	
47440	0,0000	0,0000	0,0000	11,4750	55,0176	-17,7179	7,9958	146,3909	-41,4133	-12,6499	91,2308	-12,1684	-46,8964	144,4311	-21,1636	-64,8799	176,2505	-40,9985	-66,2977	168,9292	-60,4076	7,9200	7,9200	23,3384	163,6012	-29,5438	15,0600	222,5727	-37,6573	12,1298	247,4643	-40,5773	9,6393	259,6143	-42,8903	4,8400	24,3759	12,1880	13,2871	167,6631	-54,4460	2,4403	216,8183	-71,2578	-15,4689	251,4760	-74,5406	-24,2677	268,9493	-75,2003	2,4000	23,3359	19,6679	10,5891	155,8154	-78,4977	-15,9420	199,6912	-89,0238	-37,1375	197,0289	-80,5879	-43,4341	189,9371	-74,1123	3,7600	64,4916	24,2458	-8,0689	142,1154	-88,9384	-12,7769	174,0719	-100,1573	-13,9600	197,8862	-110,3632	-17,5727	209,5587	-114,7072	16,6000	23,7900	11,8950	1,00	1,00	1,00	1,00	1,00	119,57	109,50	33,94	83,51	79,93	113,24	131,16	74,90	100,08	
47880	0,0000	0,0000	0,0000	12,7711	55,0188	-16,6463	6,8900	146,6863	-38,3621	-12,4102	90,3732	-10,5428	-47,5341	143,6832	-12,0102	-66,4068	178,9396	-23,3013	-76,3181	190,8930	-37,1053	13,6200	13,6200	21,6167	164,0472	-25,9855	20,8344	223,3784	-35,2428	21,0736	248,3625	-38,6302	20,1755	260,6703	-41,2085	4,1200	24,4375	12,2188	11,6811	168,3659	-50,8685	8,7906	218,3592	-68,3199	-3,6715	255,1608	-72,8684	-9,7256	273,7135	-74,1845	7,7500	23,8119	19,9060	9,5377	156,9877	-75,1783	-13,5590	202,4571	-86,7844	-20,6748	223,8580	-91,0346	-23,3668	234,9551	-92,1676	9,6400	15,0775	15,5387	-8,6134	143,0066	-86,0825	-13,1692	174,8434	-97,6208	-13,9995	198,5445	-108,0720	-17,4101	210,1748	-112,6565	18,4200	24,2431	12,1215	1,00	1,00	1,00	1,00	1,00	119,15	112,56	88,19	97,72	94,23	114,79	133,02	107,71	100,70	
48310	0,0000	0,0000	0,0000	25,5287	89,2290	-32,7096	19,5623	240,0250	-78,6068	-15,8284	149,4695	-27,5632	-73,9969	238,6243	-35,0743	-104,7439	297,1408	-56,3522	-121,8161	319,8356	-76,3287	14,2350	14,2350	43,9862	269,8762	-58,9183	46,9171	368,1010	-79,3056	49,0371	409,4749	-87,0004	48,4303	429,8387	-92,3691	5,1700	24,3916	12,1958	28,8778	274,7700	-101,4011	27,8582	356,3896	-135,9161	-36,7401	356,0715	-125,8682	-60,5280	337,8227	-112,8446	8,6600	51,9129	17,9564	26,2943	253,3432	-140,8864	-9,7924	328,4591	-167,2583	-44,7216	343,6085	-162,6298	-62,2097	344,6143	-154,8259	10,1300	38,8401	11,4200	-3,8305	229,3685	-158,6583	-9,6305	280,5715	-183,2579	-9,5224	318,3432	-204,4503	-14,5258	337,0229	-214,1967	18,8400	24,2431	12,1215	1,00	1,00	1,00	1,00	1,00	203,33	73,57	101,63	175,54	162,37	192,49	130,96	153,08	170,16	
48740	0,0000	0,0000	0,0000	33,9742	136,3756	-49,1131	14,2233	364,3997	-116,6912	-32,2891	224,7099	-39,7257	-130,3538	350,6819	-63,8489	-183,2855	430,6059	-106,8401	-187,9386	417,1856	-157,4139	12,7650	12,7650	49,6628	410,8887	-87,1086	22,2376	557,6464	-114,7637	10,1446	619,4222	-124,8376	1,1677	649,1635	-131,9699	4,3500	22,6284	11,3142	25,5533	417,7556	-150,9825	-30,2510	532,2786	-192,7884	-93,0399	463,2038	-160,0921	-84,0196	418,3502	-141,3172	12,8300	75,0000	29,5000	22,1337	385,6149	-210,8995	-47,0074	492,4841	-246,7617	-72,2935	543,1025	-259,6202	-83,4125	569,6423	-263,3276	5,5800	12,6096	14,3048	-22,2565	347,6208	-237,3897	-34,8667	423,3584	-276,9863	-37,3867	479,4029	-310,8431	-46,2431	506,7826	-326,5057	18,9800	24,3759	12,1880	1,00	1,00	166,00	1,00	1,00	300,37	105,16	213,04	238,11	212,87	285,47	114,76	270,48	260,67	
