STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
11220	0,0000	0,0000	0,0000	17,5420	49,6695	26,0829	52,2933	115,2169	84,1668	44,3634	54,6390	60,2949	89,0122	63,6180	104,8971	113,9899	76,6750	135,3315	114,4512	85,1880	154,2384	17,8800	17,8800	71,2670	130,9326	76,2856	103,8683	141,6899	125,4312	108,5477	123,9431	142,6551	106,0692	112,2515	146,5973	30,3900	34,2900	17,1450	54,0590	137,6029	96,1183	67,3502	179,3138	125,8827	84,8800	201,5175	152,8026	94,4513	212,5917	165,7254	13,5600	24,9804	20,4902	27,8607	138,6007	102,0457	38,8089	167,2595	144,2931	43,9264	184,8889	157,9995	47,1261	194,5440	163,2678	20,0000	24,9856	20,4928	12,2479	122,3586	113,6223	19,4802	147,9774	134,9470	22,9394	169,3730	149,0737	25,2986	178,1215	158,3054	25,0000	24,9919	12,4959	1,00	1,00	1,00	1,00	1,00	29,34	129,47	128,74	128,85	98,36	82,45	133,83	112,14	100,91	
11650	0,0000	0,0000	0,0000	18,9315	49,1280	26,1359	54,9403	115,9150	81,9981	45,9840	54,7512	60,0632	90,9453	63,5273	104,3903	116,3306	76,5827	134,4857	120,3583	84,6965	153,1430	17,8950	17,8950	74,1125	131,0860	73,5506	108,0334	143,8351	121,3066	114,6294	129,2122	140,7015	113,4513	118,4646	147,1416	29,1300	26,9841	13,4921	57,1001	138,6328	93,2371	71,1723	181,0047	121,6788	89,1664	203,7318	147,8446	98,9667	215,0396	160,3876	13,4900	24,9856	20,4928	30,9480	140,2146	99,2401	42,5251	170,0053	140,5253	47,9717	187,9745	153,6511	51,3410	197,7400	158,6003	20,0000	24,9919	20,4960	15,1456	124,5815	111,3834	22,9882	150,7283	131,8331	26,9264	172,4936	145,2515	29,5107	181,4854	154,1842	25,0000	24,9919	12,4959	1,00	1,00	1,00	1,00	1,00	34,99	132,29	132,56	132,75	101,57	87,60	133,82	112,14	100,78	
12080	0,0000	0,0000	0,0000	18,1461	49,4549	26,0838	53,4188	115,9877	82,7223	45,2133	54,9965	60,0159	90,6728	62,5757	104,0599	116,5036	74,8173	134,1215	113,0730	84,0866	152,3563	18,0000	18,0000	72,3673	131,5205	74,4246	105,6426	145,2961	122,3536	104,4363	122,6856	133,3480	98,2393	112,0577	130,6954	28,1500	60,0084	30,0042	55,3080	138,5859	94,2507	68,8948	180,7710	123,2069	86,6606	203,3742	149,6380	96,3479	214,6324	162,3143	13,4900	24,9471	20,4736	29,1518	139,7431	100,3389	40,4442	169,1489	141,9811	45,6878	187,0182	155,3263	48,9410	196,7631	160,3938	20,0000	24,9919	20,4960	13,5889	123,7450	112,3180	20,7553	149,7528	133,1919	24,1638	171,4030	146,9403	26,4987	180,3184	156,0181	25,0000	24,9900	12,4950	1,00	1,00	1,00	1,00	1,00	38,36	131,99	129,90	129,50	97,08	65,77	133,82	112,15	101,17	
12510	0,0000	0,0000	0,0000	18,1942	49,5172	25,9231	53,6604	115,6943	82,8467	45,2404	54,8248	59,9057	91,2746	60,8311	103,5879	117,6798	72,1280	133,5163	107,4803	81,7459	148,8005	18,0000	18,0000	72,6793	131,1812	74,6299	107,4671	146,5975	120,9536	110,4156	127,3359	136,8841	106,2790	115,6223	138,8965	25,7000	45,5600	22,7800	55,6253	138,2405	94,4604	69,3166	180,3385	123,4877	87,1229	202,8706	149,9485	96,8286	214,0976	162,6365	13,6300	24,9919	20,4960	29,4682	139,4791	100,5212	40,8263	168,6833	142,2830	46,1238	186,4822	155,6983	49,4088	196,1954	160,8042	20,0000	24,9975	20,4988	13,8283	123,4998	112,4214	20,8640	149,4129	133,4534	24,1912	171,0017	147,3146	26,4668	179,8770	156,4454	25,0000	24,9900	12,4950	1,00	1,00	1,00	1,00	1,00	35,31	133,50	128,90	127,48	91,65	76,88	133,84	112,14	101,37	
12940	0,0000	0,0000	0,0000	18,4148	49,3200	26,1424	54,1406	115,3166	83,1132	45,5310	54,5053	60,0880	91,9929	59,5487	103,4379	118,8061	70,2662	133,2162	109,2764	79,9681	148,8751	18,0000	18,0000	73,1842	130,7695	74,8895	108,6231	146,6679	120,5519	113,4702	129,3542	138,1653	110,5340	117,7886	142,1636	24,8600	39,0000	19,5000	56,1810	137,8389	94,7600	69,9984	179,9336	123,7325	87,8926	202,4535	150,1442	97,6412	213,6727	162,8062	13,7700	24,9919	20,4960	30,0373	139,1327	100,8667	41,5379	168,2408	142,6565	46,9020	186,0051	156,0913	50,2196	195,7020	161,2072	20,0000	24,9984	20,4992	14,3777	123,1730	112,7673	21,4192	149,0404	133,8536	24,7555	170,6006	147,7570	27,0308	179,4569	156,9063	25,0000	24,9900	12,4950	1,00	1,00	1,00	1,00	1,00	38,43	134,93	130,51	129,33	92,81	81,69	133,86	112,14	101,46	
13370	0,0000	0,0000	0,0000	18,7678	49,2730	25,9798	54,9615	115,2572	82,6694	45,9384	54,4136	59,8889	92,5247	58,6893	103,1880	119,5387	68,9593	132,9428	114,4378	78,5030	150,6358	18,0000	18,0000	74,1011	130,5522	74,3736	109,9921	147,7970	119,1866	116,8206	133,0439	138,4014	115,2960	122,0983	144,4216	23,3200	32,3049	16,1525	57,1569	137,8114	94,2262	71,2144	180,0824	122,8242	89,2488	202,7365	149,0252	99,0668	214,0139	161,5816	14,0500	24,9900	20,4950	31,0260	139,3009	100,3432	42,7432	168,4971	142,0114	48,2321	186,2787	155,3728	51,6164	195,9738	160,4484	20,0000	24,9991	20,4995	15,2692	123,4913	112,3158	22,3473	149,4048	133,3333	25,7283	171,0013	147,1696	28,0087	179,8812	156,2948	25,0000	24,9900	12,4950	1,00	1,00	1,00	1,00	1,00	44,04	136,82	133,57	133,34	97,51	86,60	133,89	112,14	101,60	
13800	0,0000	0,0000	0,0000	19,1274	49,1079	26,0300	55,6626	115,2601	82,3032	46,3353	54,3232	59,8978	93,1012	58,3268	103,0290	120,3147	68,4611	132,6482	115,9950	78,0555	150,5208	18,0000	18,0000	74,8733	130,4109	73,9076	111,0317	148,0309	118,3584	118,5171	134,3174	138,0915	117,4901	123,7428	144,8365	22,9700	29,7600	14,8800	57,9720	137,8735	93,7213	72,2323	180,2877	122,0053	90,3805	203,0504	148,0329	100,2549	214,3745	160,5027	14,1200	24,9900	20,4950	31,8509	139,5275	99,8380	43,7255	168,9202	141,3231	49,3058	186,7561	154,5738	52,7390	196,4654	159,5889	20,0000	24,9991	20,4995	16,0219	123,8682	111,9124	23,1294	149,8825	132,7949	26,5455	171,5490	146,5125	28,8310	180,4749	155,5914	25,0000	24,9879	12,4939	1,00	1,00	1,00	1,00	1,00	46,06	137,59	134,55	134,58	98,38	88,35	133,89	112,14	101,71	
14240	0,0000	0,0000	0,0000	18,3972	49,2160	26,3506	54,0077	115,3570	83,2270	45,5364	54,5030	60,2625	92,2222	58,5482	103,4768	119,2976	68,6547	133,2319	115,2978	77,9340	151,3438	18,0000	18,0000	73,0007	130,8541	74,9695	109,1175	148,5661	119,4177	117,2221	135,3477	139,2440	116,6698	124,9252	146,2754	22,9000	28,1441	14,0721	56,0002	137,8948	94,8526	69,6667	180,2441	123,5246	87,4979	203,0192	149,7599	97,2145	214,3656	162,3330	14,1200	24,9879	20,4939	29,8596	139,1235	100,9868	41,3274	168,2980	142,7397	46,6584	186,0882	156,1535	49,9554	195,7985	161,2575	20,0000	24,9991	20,4995	14,2559	123,1318	112,9180	20,9060	149,0558	134,0619	23,9512	170,6431	147,9905	26,0748	179,5177	157,1585	25,0000	24,9879	12,4939	1,00	1,00	1,00	1,00	1,00	47,28	138,06	135,13	135,33	98,98	89,40	133,89	112,14	101,80	
14670	0,0000	0,0000	0,0000	15,9592	49,5874	27,2303	49,2138	115,0305	86,2997	43,4919	54,8572	60,8268	91,1035	59,0544	103,0051	118,5048	69,0249	132,5073	114,0832	77,3582	150,9778	18,0000	18,0000	67,1812	131,8696	78,3803	102,8043	150,3675	122,9076	112,9406	138,4806	142,6425	113,9756	128,4345	150,1512	22,2000	24,1401	12,0701	50,2559	137,1198	98,8722	62,2480	178,9050	129,0808	79,3916	201,4860	155,9355	88,7542	212,8008	168,8026	14,1900	24,9804	20,4902	24,2223	136,6739	105,5455	35,0102	164,5924	148,3263	39,6746	182,0476	162,4122	42,5603	191,6916	167,8783	20,0000	24,9984	20,4992	9,7426	119,3650	117,0486	15,3109	144,6704	139,2297	17,3978	165,7646	154,0616	19,1835	174,3346	163,5848	25,0000	24,9879	12,4939	1,00	1,00	1,00	1,00	1,00	51,08	138,94	135,92	136,27	99,05	91,93	133,90	112,14	101,94	
15100	0,0000	0,0000	0,0000	16,7116	49,2836	27,3315	50,8507	114,3260	86,3401	44,2784	54,2024	60,9538	93,3320	56,2290	101,6133	122,0911	64,9586	130,2028	132,6585	69,3978	147,4882	18,0000	18,0000	69,0725	130,8878	78,4165	95,4230	169,3189	116,1341	106,9547	185,4981	131,5863	111,9737	193,0034	140,3533	1,1300	23,7456	11,8728	52,2012	136,4176	98,8796	64,4538	178,8166	128,1136	81,7332	201,9013	154,4484	91,1645	213,4487	167,0564	15,5200	24,9744	20,4872	26,1556	136,3636	105,5217	37,3000	164,1887	148,2726	42,2026	181,5963	162,3368	45,2226	191,2059	167,7912	20,0000	24,9996	20,4998	11,4099	119,2867	117,0341	17,7524	144,3437	139,2898	20,4480	165,3054	154,2113	22,5171	173,7818	163,7611	24,5100	24,9856	12,4928	1,00	1,00	1,00	1,00	1,00	125,53	151,18	151,31	152,62	111,58	113,33	134,04	112,14	101,65	
15530	0,0000	0,0000	0,0000	17,3033	49,0341	27,4125	52,0531	113,4541	86,7472	44,6477	53,4596	61,2842	94,6651	52,6012	100,7954	124,5327	59,6196	128,7119	137,8513	62,1827	144,4030	18,0000	18,0000	70,6362	129,6920	78,9936	96,7710	170,6578	114,1038	108,1512	188,0807	128,2621	113,0981	196,3251	136,3824	2,8600	24,3916	12,1958	53,6809	135,5166	99,3051	66,2604	178,0746	128,1672	83,6287	201,2190	154,3913	93,1093	212,7788	166,9510	16,2200	24,9711	20,4855	27,5793	135,9227	105,7115	38,8274	163,5403	148,5700	43,9098	180,8565	162,6832	47,0499	190,4105	168,1675	20,0000	24,9999	20,5000	12,4301	119,1077	117,0851	18,7585	144,0234	139,5029	21,5059	164,9136	154,5153	23,5353	173,3398	164,1180	24,4400	24,9879	12,4939	1,00	1,00	1,00	1,00	1,00	136,64	158,71	158,91	160,66	115,39	114,27	134,10	112,15	101,91	
15960	0,0000	0,0000	0,0000	18,1336	48,7854	27,3230	51,7927	119,9689	79,0779	45,9208	57,4885	59,9854	97,2008	61,2513	97,6688	127,8484	71,4304	123,7048	141,5815	75,7693	138,6302	18,0000	18,0000	69,6868	135,9022	69,3266	95,0317	181,7467	98,4826	106,0452	201,1878	110,0718	110,8516	210,5527	116,9700	4,0500	24,4959	12,2479	52,9147	143,2370	89,2992	64,5234	189,0167	113,2172	81,5485	215,3691	136,4724	90,8485	228,4978	147,5369	16,5000	24,9516	20,4758	26,9324	143,4821	96,1840	38,0279	175,6616	135,7772	42,7872	194,4760	147,9536	45,7076	204,6323	152,3745	20,0000	24,9984	20,4992	12,5540	127,4507	109,5214	17,9591	154,6638	129,3632	19,9258	177,0120	142,2493	21,6475	186,4084	150,9718	24,3000	24,9879	12,4939	1,00	1,00	1,00	1,00	1,00	139,93	161,18	161,20	163,64	116,46	114,58	134,13	112,15	102,43	
16400	0,0000	0,0000	0,0000	31,9249	88,2331	47,6783	89,5364	222,0029	132,8259	81,7047	108,2210	104,7812	158,9932	134,5333	184,5448	201,3058	164,1801	237,9044	199,2846	181,8407	270,5104	18,0000	18,0000	120,6764	250,3701	113,5691	167,7412	336,1161	157,7833	188,0529	372,5062	174,9385	197,0199	390,2552	185,5375	4,7500	24,8064	12,4032	90,5906	264,6265	148,8499	111,0983	346,7760	191,4606	130,0551	304,2894	243,6602	132,8476	270,0707	250,2634	13,2800	56,5409	20,2705	44,1715	264,5244	161,5632	63,3619	325,2449	230,0084	71,4692	359,7068	250,7302	76,4879	378,1635	258,1364	19,0900	24,4375	20,2188	19,3787	236,4901	187,1831	26,4989	287,4395	220,0979	28,0236	328,7657	240,9712	30,1678	346,5311	255,6769	24,5800	24,9900	12,4950	1,00	1,00	1,00	1,00	1,00	225,08	112,29	231,89	236,52	180,60	206,49	134,08	200,65	184,73	
16830	0,0000	0,0000	0,0000	26,9212	71,0563	37,6024	75,2725	178,4861	105,3498	67,2727	86,7838	83,5072	131,5183	106,1990	146,3474	167,0160	129,3744	188,5640	150,2224	143,7617	208,7095	17,6100	17,6100	100,7924	200,7354	89,6768	142,5593	266,7197	126,7973	160,5388	294,7735	141,2062	168,5520	308,4681	150,0221	2,2300	24,9039	12,4520	76,7515	212,9035	117,9754	98,6793	269,0745	164,8136	116,6185	237,8378	208,1136	121,7667	212,1078	218,3397	0,5400	39,8025	11,9012	39,3562	213,6040	128,1777	56,6385	258,3552	186,2262	64,1597	284,8748	204,4472	68,7133	299,2508	211,1969	14,8900	24,8064	20,4032	18,9485	191,5696	148,9792	24,2532	232,5750	175,6361	25,2470	265,8555	192,4819	26,7594	280,1558	204,3690	24,3000	24,9936	12,4968	1,00	1,00	1,00	1,00	1,00	175,81	74,66	175,58	184,03	132,31	166,11	126,72	160,72	149,98	
17250	0,0000	0,0000	0,0000	26,5979	68,2587	36,5106	74,0777	171,6614	101,8435	65,7088	83,1784	80,7846	127,9937	100,8356	141,5156	162,5609	122,5869	182,3617	148,3906	136,8998	203,0607	17,5950	17,5950	98,8505	192,9647	86,6806	140,4276	255,3507	123,3971	158,3166	281,8949	137,6734	166,3109	294,8457	146,3608	1,1800	24,9216	12,4608	75,7525	204,8818	114,0237	97,5999	258,1753	160,0295	115,7491	229,7971	202,7184	121,4918	205,7624	214,0594	0,3700	36,4656	10,2328	39,6651	205,8144	123,9120	56,6711	249,1285	179,7750	64,0962	274,7699	197,2425	68,5749	288,6570	203,6862	15,1000	24,8556	20,4278	19,8346	184,6850	144,0210	25,2491	224,1460	169,8934	26,4452	256,2127	186,2679	28,0078	269,9685	197,7915	24,0900	24,9951	12,4976	1,00	1,00	1,00	1,00	1,00	168,77	74,74	171,47	179,52	130,29	160,20	126,50	155,21	144,89	
17690	0,0000	0,0000	0,0000	25,0613	68,3162	36,0486	70,3857	171,4723	101,2365	63,6177	83,6327	80,0152	125,1753	101,6044	140,3772	159,1799	123,3907	181,0361	146,2861	137,4326	202,4278	17,5950	17,5950	94,5815	193,0933	86,2635	135,1713	254,7898	123,7538	152,6409	281,0652	138,3680	160,4322	293,8522	147,2041	0,3400	24,9271	12,4635	71,4731	204,4096	113,4445	92,2557	257,4228	159,3413	111,0220	229,9953	201,8413	117,3775	206,4588	213,3874	0,4400	35,6841	9,8420	35,6633	204,6684	123,2718	51,8947	247,2970	179,1507	58,8721	272,6640	196,7463	63,1023	286,4422	203,2816	14,6800	24,8704	20,4352	16,3692	183,2876	143,1507	21,0484	222,2994	169,1639	21,6755	253,9866	185,6870	22,9829	267,5585	197,2397	23,8100	24,9951	12,4976	1,00	1,00	1,00	1,00	1,00	166,48	75,63	170,66	179,34	130,99	158,74	126,53	153,90	143,86	
18120	0,0000	0,0000	0,0000	25,5514	67,3109	36,1920	71,2427	169,5543	100,5626	63,9636	82,3822	79,7298	125,4205	99,6197	139,4191	159,5095	120,9247	179,6405	147,6553	135,0858	201,2593	17,5800	17,5800	95,3627	190,8243	85,6190	136,4145	251,1218	123,4770	154,0821	276,8116	138,2587	161,9720	289,3071	147,1617	0,5000	24,9271	12,4635	72,5388	202,2605	112,5941	93,5850	254,7284	158,1017	112,3293	228,0069	200,5358	118,7294	204,8772	212,3918	0,5800	34,9076	9,4538	37,0206	202,7593	122,3937	53,4774	245,0262	177,7648	60,5882	270,1751	195,1824	64,8833	283,8281	201,6437	14,6100	24,8704	20,4352	17,7727	181,7097	142,1981	22,6410	220,4224	167,9675	23,4452	251,8794	184,3288	24,8214	265,3518	195,7774	23,7400	24,9951	12,4976	1,00	1,00	1,00	1,00	1,00	164,06	76,36	170,22	179,13	131,02	157,30	126,52	152,70	142,82	
18550	0,0000	0,0000	0,0000	24,4595	67,5447	36,2374	71,8832	162,6835	109,2697	63,3149	78,0338	80,5934	125,3114	88,6523	141,0691	159,9262	105,5469	182,7854	148,9804	117,7718	205,9523	17,5800	17,5800	96,1402	184,9035	96,1724	138,3667	240,2211	139,6531	156,5293	263,9226	156,8383	164,6677	275,2900	166,9029	1,1300	24,9271	12,4635	73,6950	194,0729	124,2314	95,7596	241,6423	174,2416	114,4399	210,9425	213,8126	120,6334	186,7942	223,4474	0,7200	34,7529	9,3764	38,3105	194,1110	134,3123	55,8173	230,1448	193,4962	63,4501	253,2204	213,3116	68,0072	266,0484	221,0915	13,9800	24,8704	20,4352	18,9548	171,6012	152,2224	24,5699	207,5430	181,4872	25,9511	237,2291	200,7453	27,6067	249,5043	213,3981	23,5300	24,9951	12,4976	1,00	1,00	1,00	1,00	1,00	163,04	76,64	169,62	179,28	131,56	156,88	126,47	152,33	142,62	
18980	0,0000	0,0000	0,0000	18,3870	51,7658	28,5453	54,6826	122,9218	87,4291	47,9085	58,5541	63,2747	95,7042	64,5912	110,0357	122,6626	76,1514	142,4121	116,0469	85,1255	161,1965	17,8050	17,8050	73,5921	140,1829	78,1181	102,8488	184,1008	112,7849	115,4905	202,8870	126,5685	121,0669	211,8592	134,5739	1,5300	24,8064	12,4032	56,1022	146,6951	99,7012	71,4236	186,8133	135,2590	91,8205	193,5076	170,3412	103,1369	193,3548	187,5114	6,0700	5,0191	10,5096	28,7818	146,6870	107,1184	41,1788	177,8185	150,7191	46,5461	196,6547	164,8111	49,8086	206,9531	170,1823	20,0000	24,6156	20,3078	13,5950	129,0604	120,1701	20,4963	156,0503	142,8505	23,4617	178,5224	157,9714	25,7463	187,7065	167,7716	23,6700	24,9919	12,4959	1,00	1,00	1,00	1,00	1,00	129,60	112,13	138,96	136,82	103,13	120,58	131,62	118,04	107,19	
19410	0,0000	0,0000	0,0000	17,4177	49,5147	27,0086	51,5574	118,3698	82,2078	45,4469	56,6221	60,0950	92,5042	62,4677	103,1015	119,4930	73,6118	132,8116	127,5428	79,7409	151,0176	18,0000	18,0000	69,5346	134,7764	73,1279	96,1411	179,6846	103,1249	107,6289	198,8522	114,9375	112,6824	208,0872	121,9307	4,9600	24,8775	12,4388	52,7736	141,2191	93,5671	65,9288	183,1651	123,4625	84,1437	204,2047	151,0945	94,1774	214,3467	164,5465	11,2500	22,3104	19,1552	26,7046	141,1961	100,5703	38,0516	171,5595	141,7839	42,9305	189,8136	154,9106	45,9148	199,7674	159,8449	20,0000	24,8911	20,4456	12,2690	124,5120	113,2312	19,8166	150,6879	133,9950	23,3320	172,4245	147,7853	25,9054	181,3799	156,8368	23,9500	24,9919	12,4959	1,00	1,00	1,00	1,00	1,00	132,44	139,34	145,42	143,86	109,55	115,60	133,45	112,63	100,98	
19840	0,0000	0,0000	0,0000	16,0478	48,6062	29,1967	45,9547	120,9696	82,0339	43,2791	58,3368	62,1812	90,1499	67,3628	104,6743	116,7786	80,4937	133,7912	125,0441	87,4150	151,5704	18,0000	18,0000	63,1239	137,9211	72,5290	87,1075	185,4671	100,3884	97,4805	205,7211	111,2918	101,9917	215,5150	117,8419	5,5900	24,8775	12,4388	45,8702	144,2067	92,5402	56,2154	188,3427	120,1357	72,7069	212,4011	146,2489	81,8439	224,2316	158,8871	12,3700	23,3359	19,6679	19,8107	143,0824	99,3054	29,5847	175,4360	139,2742	33,5419	194,3469	151,6926	36,0269	204,5911	156,2486	20,0000	24,8556	20,4278	6,1492	126,1675	112,4229	11,1122	153,2909	132,6451	12,6347	175,5387	145,8889	14,2446	184,8702	154,7490	23,7400	24,9919	12,4959	1,00	1,00	1,00	1,00	1,00	134,46	143,66	147,23	147,59	110,53	115,59	133,63	112,25	101,86	
20280	0,0000	0,0000	0,0000	18,8459	50,0154	24,7290	53,0882	124,9434	70,8251	47,0828	61,1170	56,3716	77,2873	83,2606	108,1045	90,7699	103,5954	141,7478	85,6891	112,5763	159,7843	17,6550	17,6550	70,8585	140,1724	59,6924	98,6128	188,2085	82,7086	110,5621	208,5793	91,5495	115,8761	218,5709	97,1089	5,3800	24,8775	12,4388	54,2977	148,9383	79,3299	67,7398	193,6327	104,5242	86,0248	218,0744	128,9994	96,0177	230,0740	140,7827	10,2700	23,7231	19,8615	28,3568	149,6583	86,5256	43,8493	179,9024	126,2958	50,9806	163,4033	140,5706	52,5414	152,0382	140,2395	13,3500	73,2081	28,6040	14,1544	134,5959	101,2033	18,1900	162,6267	120,3287	19,1593	185,4754	132,5289	20,3350	195,2146	140,9981	22,4100	24,9951	12,4976	486,00	1,00	1,00	1,00	1,00	126,78	119,47	55,12	107,02	95,55	115,76	133,38	74,52	104,57	
20710	0,0000	0,0000	0,0000	18,2474	49,6034	25,9022	51,2527	124,5479	72,7604	46,3343	60,8299	57,6005	73,7045	83,7750	110,5043	84,3621	104,3742	144,9620	67,9023	109,5889	156,5029	16,7100	16,7100	68,7229	140,2013	61,7757	96,4241	188,0702	85,1153	108,3399	208,3867	94,0853	113,6483	218,3357	99,7104	5,1000	24,8976	12,4488	52,0605	148,4489	81,5307	64,9593	192,6709	107,7595	82,9090	216,9234	132,6333	92,7166	228,8979	144,5787	9,5000	24,0784	20,0392	26,1398	148,6344	88,7769	43,1337	169,0261	133,8184	50,0860	150,8947	146,0324	51,8005	139,6121	144,8801	1,2400	67,3521	25,6761	12,2392	133,1695	103,2997	16,2169	161,0166	122,6701	17,0978	183,7279	135,1008	18,2764	193,3814	143,6564	22,3400	24,9964	12,4982	544,00	1,00	1,00	1,00	1,00	130,93	122,44	36,00	98,23	86,68	115,83	133,29	73,68	104,17	
21140	0,0000	0,0000	0,0000	18,5694	49,3979	26,0286	52,0697	123,9399	73,1241	46,7051	60,3227	57,7722	75,6881	82,2303	110,2336	87,4654	102,3948	144,5698	71,6668	108,2218	156,7157	16,5450	16,5450	69,6555	139,4957	62,2026	98,1438	186,8342	85,6332	110,3889	206,9301	94,6372	115,8626	216,7747	100,2795	4,8900	24,9100	12,4550	53,0429	147,8012	81,9649	66,2368	191,8373	108,3294	84,3155	215,9732	133,2060	94,1767	227,9093	145,1368	9,5000	24,2604	20,1302	27,1260	148,1515	89,1909	44,2556	168,1602	134,3358	51,3893	150,5315	147,1542	53,3491	139,2467	146,6018	1,1000	64,8704	24,4352	13,1074	132,7476	103,6528	17,6161	160,5265	122,9880	18,9006	183,2138	135,4125	20,2798	192,8455	143,9571	22,4100	24,9964	12,4982	558,00	1,00	1,00	1,00	1,00	130,08	122,34	37,42	99,82	87,28	115,87	133,30	75,07	103,81	
21570	0,0000	0,0000	0,0000	18,4349	49,4654	25,9925	51,6872	124,2471	72,8783	46,5610	60,5756	57,6786	76,0898	82,3713	109,8795	88,2079	102,5154	144,1077	72,2864	108,3258	156,0990	16,4700	16,4700	69,1979	139,8479	61,9017	97,6773	187,3048	85,0985	109,9150	207,4496	94,0007	115,3888	217,3216	99,5942	4,8900	24,9159	12,4579	52,5744	148,1318	81,6631	65,6380	192,2441	107,9623	83,6535	216,4815	132,7844	93,4822	228,4730	144,6856	9,4300	24,2775	20,1388	26,6651	148,3947	88,9171	43,6795	168,6354	134,0006	50,9713	151,2319	147,0348	53,0642	139,9637	146,6707	1,1700	64,3025	24,1513	12,7249	132,9683	103,4296	17,2504	160,8096	122,6694	18,5351	183,5333	135,0258	19,9276	193,1913	143,5380	22,4100	24,9964	12,4982	539,00	1,00	1,00	1,00	1,00	130,12	122,54	38,20	100,51	87,20	115,91	133,29	75,46	103,71	
22000	0,0000	0,0000	0,0000	18,6487	49,4020	25,9503	52,2582	123,9890	72,8774	46,8174	60,3557	57,6486	77,1816	81,6152	109,5848	89,9099	101,5411	143,7151	74,2955	107,6665	155,9484	16,4100	16,4100	69,8495	139,5052	61,9145	98,6821	186,7307	85,1355	111,0691	206,7771	94,0479	116,6168	216,6035	99,6466	4,8200	24,9159	12,4579	53,2624	147,8632	81,6724	66,5376	191,8941	107,9938	84,6590	216,0540	132,8099	94,5372	228,0095	144,7038	9,4300	24,3276	20,1638	27,3542	148,2531	88,9172	44,2920	168,8591	133,8592	51,6134	151,7112	147,2087	53,7723	140,4510	147,0948	1,7300	63,7364	23,8682	13,3327	132,8918	103,4169	17,9270	160,6991	122,6850	19,2749	183,4071	135,0592	20,6872	193,0530	143,5804	22,4100	24,9975	12,4987	553,00	1,00	1,00	1,00	1,00	129,72	122,55	39,68	101,58	87,48	115,91	133,29	76,04	103,76	
22430	0,0000	0,0000	0,0000	18,4733	49,5937	25,7025	52,0772	123,9533	72,9838	46,6378	60,3960	57,4534	77,5084	81,1012	109,3111	90,6137	100,7292	143,4690	75,3738	107,0336	156,0762	16,3950	16,3950	69,6687	139,5204	62,0969	98,6051	186,5298	85,6178	111,0360	206,4902	94,6576	116,6055	216,2677	100,3188	4,6800	24,9159	12,4579	53,0807	147,7842	81,8917	66,3531	191,6875	108,4218	84,4676	215,7450	133,3391	94,3406	227,6561	145,2802	9,4300	24,3600	20,1800	27,1732	148,1399	89,1356	44,0568	168,4150	134,2452	51,4495	151,3692	147,6840	53,7046	140,1279	147,6918	1,5900	62,9844	23,4922	13,1509	132,7107	103,5603	17,8454	160,3764	123,0043	19,2675	182,9964	135,5280	20,7188	192,5810	144,1105	22,2700	24,9975	12,4987	535,00	1,00	1,00	1,00	1,00	129,39	122,58	40,44	102,22	87,94	115,90	133,29	76,46	103,69	
