STAMP;ROOT X;ROOT Y;ROOT Z;WRIST X;WRIST Y;WRIST Z;HAND X;HAND Y;HAND Z;THUMB1 X;THUMB1 Y;THUMB1 Z;THUMB2 X;THUMB2 Y;THUMB2 Z;THUMB3 X;THUMB3 Y;THUMB3 Z;THUMB4 X;THUMB4 Y;THUMB4 Z;THUMBFLEX1;THUMBFLEX2;INDEX1 X;INDEX1 Y;INDEX1 Z;INDEX2 X;INDEX2 Y;INDEX2 Z;INDEX3 X;INDEX3 Y;INDEX3 Z;INDEX4 X;INDEX4 Y;INDEX4 Z;INDEXFLEX1;INDEXFLEX2;INDEXFLEX3;MIDDLE1 X;MIDDLE1 Y;MIDDLE1 Z;MIDDLE2 X;MIDDLE2 Y;MIDDLE2 Z;MIDDLE3 X;MIDDLE3 Y;MIDDLE3 Z;MIDDLE4 X;MIDDLE4 Y;MIDDLE4 Z;MIDDLEFLEX1;MIDDLEFLEX2;MIDDLEFLEX3;RING1 X;RING1 Y;RING1 Z;RING2 X;RING2 Y;RING2 Z;RING3 X;RING3 Y;RING3 Z;RING4 X;RING4 Y;RING4 Z;RINGFLEX1;RINGFLEX2;RINGFLEX3;LITTLE1 X;LITTLE1 Y;LITTLE1 Z;LITTLE2 X;LITTLE2 Y;LITTLE2 Z;LITTLE3 X;LITTLE3 Y;LITTLE3 Z;LITTLE4 X;LITTLE4 Y;LITTLE4 Z;LITTLEFLEX1;LITTLEFLEX2;LITTLEFLEX3;PRESSURE1;PRESSURE2;PRESSURE3;PRESSURE4;PRESSURE5;DIST THUMB-INDEX;DIST THUMB-MIDDLE;DIST THUMB-RING;DIST THUMB-LITTLE;DIST PALM-THUMB;DIST PALM-INDEX;DIST PALM-MIDDLE;DIST PALM-RING;DIST PALM-LITTLE;Unnamed: 98;Seconds;Sample_Time
70310;0,0000;0,0000;0,0000;70,7906;10,4228;-21,7158;182,2190;17,6030;-65,2996;102,2232;-6,1234;-64,5714;148,2381;-28,0230;-127,6518;189,7740;-43,2995;-156,3911;212,1626;-56,7739;-160,0415;10,2150;10,2150;192,4499;45,0121;-80,3628;257,9229;36,2621;-118,4786;285,3615;33,5452;-134,7563;299,1467;30,5624;-142,3313;11,2100;24,5239;12,2619;214,1509;22,8529;-65,3359;277,5466;18,0931;-87,5513;282,9827;-19,0122;-120,1333;274,7143;-37,4302;-134,6037;1,3100;26,6961;5,3481;219,3769;5,7312;-36,2025;272,8750;-8,3952;-72,9454;298,0916;-8,7007;-87,5542;310,4764;-6,8904;-95,0167;11,1100;19,5244;17,7622;211,4633;-23,9993;-26,6228;254,4841;-26,0124;-31,9034;287,3770;-25,0458;-32,4313;303,4422;-27,8392;-34,6443;23,8100;24,7296;12,3648;1,00;1,00;1,00;1,00;1,00;124,53;70,24;127,99;157,78;124,12;140,62;128,01;133,91;133,04;;70.31;2023-08-21 13:32:26.961926000
70740;0,0000;0,0000;0,0000;56,6496;8,3286;-17,8566;143,8513;5,8556;-58,2700;78,6065;-8,1354;-53,0734;110,1170;-30,1494;-105,5456;140,5578;-45,6008;-130,5674;155,7539;-55,9561;-141,0421;10,2900;10,2900;152,9062;26,6706;-71,7385;203,4272;15,2138;-104,2692;224,6272;11,1431;-118,1828;235,2131;7,8150;-124,6451;10,0900;24,4671;12,2336;169,6550;8,0750;-59,9973;220,1675;3,4465;-78,5676;247,2301;-10,8858;-104,0624;259,2564;-18,4300;-118,0410;6,0700;14,9511;15,4755;174,2594;-5,0491;-36,3585;214,7705;-19,7957;-67,6584;234,3427;-21,5095;-80,3257;244,0451;-20,7673;-86,8010;12,2300;19,8471;17,9235;166,6409;-28,0284;-27,3080;200,5629;-32,3100;-33,8083;226,8401;-33,4867;-36,0427;239,3785;-36,7215;-38,6001;23,8100;24,7399;12,3700;1,00;1,00;1,00;1,00;1,00;103,20;112,47;109,43;133,63;103,99;112,94;132,21;107,52;106,42;;70.74;2023-08-21 13:32:27.401926000
71170;0,0000;0,0000;0,0000;55,6674;8,1509;-17,6426;141,0197;4,4113;-58,0655;76,7920;-8,6372;-52,2597;105,8611;-29,6153;-105,2092;134,7903;-44,2403;-131,2959;148,8251;-53,7074;-143,3882;10,6200;10,6200;150,0113;24,6336;-71,6105;201,8467;16,3594;-100,9500;223,5717;13,6040;-113,5149;234,4557;10,9458;-119,3315;4,9800;24,4375;12,2188;166,3913;6,3180;-60,0027;216,7477;4,4270;-76,7490;247,6768;-3,7669;-99,3478;262,6555;-7,4173;-111,4277;10,3400;22,9836;19,4918;170,9878;-6,3680;-36,6595;210,9403;-20,2092;-67,5653;230,5042;-21,0447;-79,5932;240,2252;-19,7686;-85,5849;13,7000;21,7959;18,8979;163,3496;-28,7806;-27,4453;196,4777;-32,6046;-35,0940;222,2234;-33,4896;-38,2302;234,4801;-36,5181;-41,2247;24,2300;24,7696;12,3848;1,00;2,00;1,00;1,00;1,00;109,96;126,97;113,34;134,42;103,53;111,92;133,35;105,75;103,41;;71.17;2023-08-21 13:32:27.821926001
71600;0,0000;0,0000;0,0000;55,5873;8,2773;-17,5660;140,7520;4,5873;-58,0859;76,5986;-8,3575;-52,2497;104,8956;-28,2694;-105,9183;133,2133;-42,0629;-133,0182;146,7979;-50,9768;-145,9659;11,2500;11,2500;149,7460;24,8312;-71,5285;202,4323;19,4177;-99,8324;224,4924;17,8718;-111,9424;235,5872;15,8120;-117,5627;1,9700;24,4524;12,2262;166,0891;6,4558;-60,0513;216,6188;5,8252;-76,1262;248,2217;-0,9630;-98,1584;263,6144;-3,8102;-109,8852;11,9500;23,8336;19,9168;170,6933;-6,3338;-36,8090;211,0621;-19,2922;-67,4337;230,8856;-19,4413;-78,9954;240,7290;-17,7601;-84,6475;14,8200;22,8684;19,4342;163,0402;-28,7463;-27,7039;196,0941;-32,3710;-35,5582;221,7909;-33,1252;-38,8321;234,0271;-36,0715;-41,9140;24,4400;24,7884;12,3942;1,00;1,00;1,00;1,00;1,00;114,68;131,04;116,99;136,59;104,15;112,50;133,60;105,83;103,03;;71.6;2023-08-21 13:32:28.251926001
72030;0,0000;0,0000;0,0000;55,4641;9,0479;-17,4772;141,2817;8,9991;-56,6566;77,5529;-6,1967;-52,1030;106,9442;-24,3305;-105,7760;135,8301;-36,7151;-132,9251;149,6622;-44,8719;-146,0913;11,4750;11,4750;149,7874;29,7772;-69,5666;203,3358;28,7886;-96,6642;225,7230;29,1290;-108,2297;237,0586;28,0119;-113,6169;0,0100;24,5239;12,2619;166,5558;11,7542;-58,1760;217,3938;13,7866;-73,0293;249,8447;9,1322;-94,3367;265,6784;7,3880;-105,6696;12,7900;24,1536;20,0768;171,2271;-1,3094;-35,1157;212,6578;-11,9167;-65,1776;232,7623;-10,8292;-76,1670;242,6761;-8,5017;-81,4428;15,3100;23,4871;19,7435;164,2015;-24,1255;-26,5584;197,4622;-26,3755;-33,9675;223,2033;-26,1120;-36,8441;235,5811;-28,5352;-39,7859;24,5800;24,8236;12,4118;1,00;1,00;1,00;1,00;1,00;118,34;133,51;118,97;137,66;104,74;113,05;133,71;105,84;102,89;;72.03;2023-08-21 13:32:28.691926001
72460;0,0000;0,0000;0,0000;55,4603;9,0310;-17,4507;141,8607;11,2118;-55,2080;78,4436;-5,4508;-51,8072;108,5480;-23,0562;-105,2422;137,9352;-34,9813;-132,0416;151,8637;-42,7737;-145,3186;11,2500;11,2500;150,0983;32,2665;-67,8280;204,2636;36,0795;-93,3728;226,8723;38,5015;-104,2237;238,4091;38,4437;-109,2821;3,0700;24,7084;12,3542;167,0809;14,5482;-56,2933;218,1518;18,5483;-69,8460;251,2912;15,3832;-90,3340;267,4764;14,3968;-101,2456;13,7000;24,3111;20,1556;171,6721;1,4271;-33,2571;213,5958;-8,5750;-62,8167;233,7524;-7,3326;-73,6822;243,6633;-4,9584;-78,9366;14,6800;23,0119;19,5060;165,0307;-21,5989;-24,9781;198,4937;-23,1491;-31,5729;224,2807;-22,3464;-33,8119;236,7724;-24,5041;-36,4499;24,6500;24,8400;12,4200;1,00;1,00;1,00;1,00;1,00;124,04;136,30;119,43;139,27;105,52;113,96;133,82;105,77;103,13;;72.46;2023-08-21 13:32:29.121926001
72900;0,0000;0,0000;0,0000;55,4904;9,0859;-17,2925;142,6256;14,5836;-52,9245;79,6941;-4,0342;-51,3472;111,4364;-20,2036;-104,2730;141,9028;-31,1843;-130,2474;156,3285;-38,4574;-143,2804;10,7550;10,7550;150,5085;36,1112;-64,9504;204,9642;42,1550;-89,4003;227,6706;45,5112;-99,7782;239,2905;45,9217;-104,6203;3,0000;24,7084;12,3542;167,7467;18,6950;-53,3456;218,9723;24,6469;-65,4903;252,7226;23,0535;-85,1336;269,2175;22,8670;-95,6098;13,9100;24,4224;20,2112;172,1969;5,2795;-30,4571;214,6662;-4,2987;-59,3554;234,5289;-3,8731;-70,8010;244,2415;-2,1255;-76,6353;13,2100;19,4304;17,7152;166,0699;-18,0865;-22,7678;199,6934;-18,4205;-28,6528;225,4781;-16,7472;-30,3114;238,0836;-18,4497;-32,7201;24,7200;24,8236;12,4118;1,00;1,00;1,00;1,00;1,00;124,49;137,03;116,15;138,95;105,67;114,01;133,85;105,67;103,01;;72.9;2023-08-21 13:32:29.551926000
73330;0,0000;0,0000;0,0000;55,4943;8,9274;-17,3449;142,9935;16,2580;-51,7104;80,4160;-3,5521;-51,1164;113,1537;-19,4968;-103,4943;144,4199;-30,3875;-128,5334;159,1015;-37,4950;-141,3677;10,0050;10,0050;150,6340;37,9919;-63,5146;205,1076;44,6372;-87,7545;227,8127;48,2400;-98,0469;239,4439;48,7758;-102,8465;2,2300;24,6975;12,3488;168,0333;20,8451;-51,7557;219,2988;27,9349;-63,0720;253,3810;27,1958;-82,1789;270,0427;27,4396;-92,3833;14,0500;24,4816;20,2408;172,4149;7,3967;-28,8761;215,5105;-2,0450;-56,8697;221,4089;-14,9567;-74,8729;219,6762;-21,6446;-84,0203;12,7200;34,2900;9,1450;166,6255;-16,1191;-21,3920;200,4084;-16,0865;-26,2695;226,2078;-14,1200;-27,1661;238,8974;-15,6857;-29,1896;24,7200;24,8236;12,4118;1,00;1,00;1,00;1,00;1,00;124,02;137,56;84,91;139,38;105,77;113,91;133,87;91,44;103,56;;73.33;2023-08-21 13:32:29.981926000
73750;0,0000;0,0000;0,0000;55,4678;9,0377;-17,3599;142,8712;16,0977;-52,0086;80,2657;-3,6005;-51,1600;117,9939;-23,2092;-98,7100;151,7470;-37,1988;-118,4063;167,5217;-45,7025;-128,8741;8,3400;8,3400;150,5133;37,7761;-63,9098;204,2127;42,1017;-90,2977;226,6134;44,7247;-101,5084;238,0634;44,7675;-106,7512;0,5700;24,6751;12,3376;167,9170;20,6410;-52,1442;219,1581;27,6563;-63,6009;253,2012;26,8559;-82,7697;269,8448;27,0726;-93,0020;14,1200;24,5239;20,2619;172,3434;7,2648;-29,2328;214,8431;-3,5290;-57,6395;208,8362;-19,9026;-72,5183;199,6548;-25,5898;-76,3584;11,3200;65,0601;24,5301;166,5362;-16,2134;-21,6509;200,4090;-16,7496;-25,8069;226,2461;-15,1710;-26,1949;238,9494;-16,9574;-27,9225;24,6500;24,8064;12,4032;1,00;1,00;1,00;1,00;1,00;116,83;130,59;64,77;126,96;101,66;113,49;133,88;74,53;104,42;;73.75;2023-08-21 13:32:30.411926000
74190;0,0000;0,0000;0,0000;55,4918;8,7800;-17,4031;142,8222;14,9901;-52,3815;80,0585;-4,1699;-51,2506;120,3410;-26,4005;-95,4270;154,9186;-42,3980;-111,8947;171,0553;-51,8177;-120,9253;7,8150;7,8150;150,6055;36,5654;-64,3748;203,8860;39,5263;-91,7729;226,1248;41,5777;-103,4135;237,4745;41,3335;-108,8627;1,6900;24,6751;12,3376;167,9037;19,3191;-52,6200;219,1582;25,8624;-64,2794;253,1304;24,7375;-83,5527;269,7438;24,7981;-93,8337;14,1200;24,5644;20,2822;172,2978;5,9754;-29,6854;213,6591;-6,7618;-58,9488;205,2915;-23,1389;-72,6332;195,2532;-28,0173;-75,2420;9,2200;69,0900;26,5450;166,3184;-17,4282;-22,0120;200,1865;-18,4602;-26,0960;226,0419;-17,2370;-26,4409;238,7224;-19,2083;-28,1279;24,5100;24,8151;12,4075;1,00;1,00;1,00;1,00;1,00;115,04;127,84;56,91;119,39;99,79;113,33;133,88;71,56;104,66;;74.19;2023-08-21 13:32:30.851926000
74620;0,0000;0,0000;0,0000;55,4918;8,8588;-17,3517;142,9179;15,7424;-51,9484;80,2591;-3,7629;-51,1737;122,5562;-26,6085;-93,0904;157,8644;-43,2571;-107,1853;174,5210;-53,2281;-114,5177;7,1100;7,1100;150,6298;37,4267;-63,7870;203,5733;40,4057;-91,8215;225,6720;42,4774;-103,7193;236,9570;42,2459;-109,3002;2,5300;24,7084;12,3542;167,9747;20,2084;-52,0636;219,2341;27,0422;-63,5190;253,2789;26,1949;-82,6736;269,9302;26,4010;-92,8891;14,0500;24,6031;20,3015;172,3516;6,7583;-29,1897;212,8106;-7,7955;-58,8592;202,7145;-24,0278;-71,5088;192,1629;-28,1679;-73,2057;6,5600;72,0225;28,0112;166,4703;-16,7196;-21,6740;200,3508;-17,6180;-25,6689;226,2013;-16,3057;-25,9322;238,8928;-18,2239;-27,5926;24,3700;24,8236;12,4118;1,00;1,00;1,00;1,00;1,00;114,20;126,14;51,44;113,69;98,34;113,29;133,87;69,32;104,68;;74.62;2023-08-21 13:32:31.281926000
75050;0,0000;0,0000;0,0000;55,5391;8,6884;-17,2721;143,0040;15,3316;-51,7991;80,2489;-3,8503;-51,1629;122,9354;-26,6810;-92,6840;158,3895;-43,5750;-106,0953;175,1161;-55,8307;-105,3293;6,6000;6,6000;150,8317;37,0472;-63,4996;203,4494;39,0446;-92,2169;225,4254;40,7101;-104,3987;236,6315;40,2731;-110,1223;3,6500;24,7191;12,3596;168,0819;19,6674;-51,8796;219,3709;26,0907;-63,4227;253,3687;25,0571;-82,6456;270,0036;25,1825;-92,8863;13,7700;24,6519;20,3260;172,3816;6,0536;-29,0904;191,1632;-28,0834;-63,8834;175,5535;-42,1321;-73,0662;164,3780;-44,4544;-74,0920;26,2700;56,7216;20,3608;166,3763;-17,4380;-21,7232;200,2363;-18,6346;-25,7919;226,0954;-17,5561;-26,0899;238,7660;-19,5771;-27,7798;24,0900;24,8556;12,4278;1,00;1,00;1,00;1,00;2,00;114,21;125,39;34,94;106,68;94,66;113,09;133,84;67,29;104,72;;75.05;2023-08-21 13:32:31.711926000
75480;0,0000;0,0000;0,0000;55,4783;8,6914;-17,4515;142,6034;13,7807;-53,0672;79,6751;-4,7424;-51,3657;121,7624;-28,8433;-92,7740;156,8856;-46,3360;-106,2794;173,5130;-58,7294;-105,6142;6,8100;6,8100;150,5145;35,1866;-65,2677;202,5566;36,1718;-95,0580;224,2995;37,4260;-107,6954;235,3875;36,7926;-113,6252;3,8600;24,7599;12,3799;167,7192;17,8576;-53,5096;218,9224;23,3179;-65,8829;252,6376;21,4396;-85,5296;269,1342;21,1405;-95,9857;13,4900;24,6975;20,3487;172,1397;4,6387;-30,5141;187,8287;-31,7788;-64,5124;173,6097;-46,6391;-74,6254;162,9380;-50,0769;-76,9956;29,2800;48,1025;16,0513;165,9839;-18,6440;-22,6316;199,7798;-20,2636;-27,0525;225,6415;-19,4418;-27,6451;238,2736;-21,6137;-29,4271;24,0900;24,8976;12,4488;1,00;1,00;1,00;1,00;1,00;114,09;124,96;31,71;106,66;94,73;113,16;133,81;71,16;104,71;;75.48;2023-08-21 13:32:32.141926000
75910;0,0000;0,0000;0,0000;55,4849;8,6111;-17,4581;142,6109;13,6503;-53,0633;79,6597;-4,7837;-51,3999;121,8206;-28,8480;-92,7483;156,9247;-46,3140;-106,3302;173,5917;-58,6672;-106,0768;7,0050;7,0050;150,5523;35,0697;-65,2169;202,2139;35,5726;-95,6667;223,8077;36,6456;-108,5704;234,8185;35,9259;-114,6310;4,6300;24,8151;12,4075;167,7310;17,6914;-53,4976;218,9358;23,0494;-65,8951;252,6398;21,1496;-85,5541;269,1346;20,8471;-96,0107;13,4200;24,7399;20,3699;172,1327;4,4172;-30,5322;189,6175;-31,2347;-64,4609;176,7452;-46,6147;-75,5505;166,5026;-50,6870;-78,6823;27,1100;45,8964;14,9482;165,9436;-18,8721;-22,7005;199,7392;-20,4942;-27,1068;225,5998;-19,6768;-27,6798;238,2322;-21,8463;-29,4572;24,1600;24,9100;12,4550;1,00;1,00;1,00;1,00;1,00;113,00;124,71;29,40;106,79;94,87;113,09;133,81;73,26;104,69;;75.91;2023-08-21 13:32:32.571926001
76350;0,0000;0,0000;0,0000;55,4747;8,7626;-17,4095;142,6069;14,1712;-52,9375;79,6875;-4,3771;-51,4220;122,0480;-28,3257;-92,6306;157,1959;-45,7833;-106,1057;173,4848;-58,4310;-103,8394;7,0350;7,0350;150,5184;35,6794;-64,9514;202,3108;36,9960;-95,1503;223,9528;38,4141;-107,9379;234,9981;37,8657;-113,9527;4,0700;24,8236;12,4118;167,7198;18,2565;-53,3338;218,9255;23,8856;-65,6001;252,6746;22,2555;-85,2036;269,1920;22,0935;-95,6265;13,5600;24,7599;20,3799;172,1322;4,8454;-30,4511;192,1052;-29,4012;-64,4514;179,7783;-44,9216;-75,9559;169,6239;-49,1130;-79,2141;24,1700;47,2500;15,6250;165,9783;-18,5024;-22,7698;199,7818;-20,0036;-27,1502;225,6399;-19,1118;-27,6903;238,2797;-21,2351;-29,4680;24,2300;24,9100;12,4550;1,00;1,00;1,00;1,00;1,00;114,71;125,35;26,61;105,42;93,89;113,23;133,82;73,66;104,68;;76.35;2023-08-21 13:32:33.001926001
76780;0,0000;0,0000;0,0000;55,4763;8,6599;-17,4526;142,5201;13,3387;-53,2963;79,5245;-4,9114;-51,4117;121,0950;-28,9166;-93,3834;156,0106;-46,2995;-107,5398;172,1316;-58,9677;-104,3698;7,0800;7,0800;150,4900;34,6955;-65,5388;202,0738;35,8082;-96,0989;223,6264;37,1366;-109,0456;234,6297;36,5454;-115,1325;3,9300;24,8151;12,4075;167,6492;17,3073;-53,8083;218,8434;22,6436;-66,2489;252,5403;20,7203;-85,9143;269,0330;20,4083;-96,3724;13,6300;24,7696;20,3848;172,0726;4,0952;-30,8126;197,8557;-26,8238;-64,0833;187,1581;-42,9081;-76,4133;177,3415;-47,5849;-80,0265;16,3300;49,8225;16,9112;165,8386;-19,1501;-22,8903;199,6208;-20,8447;-27,3594;225,4805;-20,0741;-27,9870;238,1049;-22,2710;-29,7830;24,2300;24,9100;12,4550;1,00;1,00;1,00;1,00;1,00;114,65;125,52;27,37;106,12;93,35;113,34;133,83;75,09;104,68;;76.78;2023-08-21 13:32:33.431926000
77210;0,0000;0,0000;0,0000;55,4364;8,8662;-17,4731;141,7333;10,5403;-55,3291;78,3070;-5,8697;-51,7579;114,6325;-28,4202;-99,0632;147,7670;-44,8176;-117,9009;164,4721;-56,3784;-122,1071;7,1850;7,1850;150,0220;31,4835;-68,0637;201,6112;31,4726;-98,6334;223,1685;32,2860;-111,6140;234,1468;31,4255;-117,7138;2,6000;24,6975;12,3488;166,9460;13,7800;-56,4647;218,0155;17,9627;-69,8222;251,3321;15,1537;-90,0208;267,6375;14,3997;-100,7462;14,2600;24,7791;20,3895;171,5188;0,7754;-33,3806;207,9164;-19,5182;-64,8608;210,1637;-34,5652;-81,9983;206,9554;-41,5965;-90,4575;2,4300;30,8009;7,4005;164,8125;-22,1665;-24,9754;198,4331;-24,8167;-30,1409;224,2838;-24,7435;-31,3366;236,8031;-27,3015;-33,3726;24,3700;24,8976;12,4488;1,00;1,00;1,00;1,00;1,00;112,18;126,92;55,00;118,11;97,23;113,44;133,90;90,59;104,65;;77.21;2023-08-21 13:32:33.861926000
77640;0,0000;0,0000;0,0000;55,4712;8,4759;-17,5536;140,5765;4,9967;-57,8994;76,5938;-8,2906;-52,0258;108,8036;-29,2871;-102,8925;140,0919;-44,5799;-125,4480;155,3548;-54,5021;-135,3974;7,9350;7,9350;149,4416;25,1549;-71,4834;200,3106;22,6765;-103,1387;221,5879;22,4452;-116,5954;232,3897;21,0628;-122,9102;1,6900;24,6751;12,3376;165,8665;7,0082;-59,8527;216,6898;8,6694;-74,6232;249,3116;3,9182;-95,5772;265,2809;2,1913;-106,6883;14,6100;24,7884;20,3942;170,5219;-5,5376;-36,5329;206,3599;-24,7630;-69,2981;222,5910;-30,6481;-84,3667;230,3854;-32,4898;-92,5607;5,9300;12,4684;14,2342;163,0140;-27,8891;-27,2604;196,2847;-31,9908;-33,6051;222,0547;-32,9735;-35,7537;234,3792;-36,0697;-38,1909;24,5800;24,9100;12,4550;1,00;1,00;1,00;1,00;1,00;108,63;126,97;89,16;126,62;98,82;113,64;133,94;103,31;104,28;;77.64;2023-08-21 13:32:34.291926000
78070;0,0000;0,0000;0,0000;55,4245;8,9201;-17,4783;140,2823;5,3724;-58,3332;76,2934;-7,7410;-52,1547;106,6904;-26,6004;-104,9372;136,9898;-40,3367;-129,7322;151,6956;-49,3592;-141,2525;8,7750;8,7750;149,1330;25,5696;-71,8680;200,6188;25,5423;-102,6084;222,1357;26,3537;-115,6549;233,0921;25,4911;-121,7928;1,0400;24,7084;12,3542;165,5666;7,3135;-60,4232;216,3396;9,1076;-75,3476;248,8988;4,5185;-96,4338;264,8349;2,8774;-107,6049;14,8900;24,7975;20,3988;170,3166;-5,3628;-37,1936;206,8743;-23,0794;-70,0131;224,8765;-26,4750;-83,7798;233,8561;-26,6520;-90,8944;7,8200;19,1436;17,5718;162,7911;-27,7360;-27,9888;195,8757;-31,2795;-35,5283;221,5702;-31,9002;-38,5393;233,8414;-34,7825;-41,4586;24,7900;24,9271;12,4635;1,00;1,00;1,00;1,00;1,00;112,28;129,08;99,00;130,07;100,01;114,22;133,97;104,12;103,20;;78.07;2023-08-21 13:32:34.731926000
78500;0,0000;0,0000;0,0000;55,4985;8,8964;-17,2514;140,8680;6,9720;-57,1346;76,9444;-6,8805;-51,9886;107,1544;-23,6240;-105,5848;137,1789;-35,8258;-131,4909;151,6947;-44,0126;-143,8457;9,5400;9,5400;149,6782;27,5145;-70,1662;202,0435;29,7864;-99,2932;223,9168;31,5867;-111,6278;235,0774;31,2190;-117,4385;2,5800;24,7696;12,3848;166,1546;9,1990;-58,8796;217,1207;12,1044;-72,9439;250,0787;8,4822;-93,5933;266,2143;7,3336;-104,5368;15,3100;24,8064;20,4032;170,7527;-3,8817;-35,8449;209,2443;-18,5776;-67,9358;228,2481;-20,0202;-80,6595;237,7227;-19,0859;-87,0342;10,5500;21,2364;18,6182;163,3410;-26,5022;-27,1683;196,4719;-29,2263;-34,8417;222,1693;-29,2945;-37,8877;234,4869;-31,8645;-40,9014;24,9300;24,9424;12,4712;1,00;1,00;1,00;1,00;1,00;115,37;131,52;106,06;132,66;101,17;114,45;134,01;104,66;102,65;;78.5;2023-08-21 13:32:35.161926000
78930;0,0000;0,0000;0,0000;55,5869;8,8529;-16,9821;140,6895;5,4727;-57,3306;76,5885;-7,3617;-51,7877;105,0145;-23,8016;-106,4415;133,4539;-35,4032;-134,3342;147,0632;-43,1766;-147,9251;11,3100;11,3100;149,7466;25,8350;-70,4740;202,0808;28,1654;-99,6491;223,9482;30,0139;-111,9858;235,1067;29,6738;-117,8015;3,4900;24,8319;12,4159;165,9970;7,2984;-59,2225;216,9784;9,7992;-73,3042;249,9041;5,9184;-93,9563;266,0298;4,6448;-104,8997;15,8700;24,8236;20,4118;170,5187;-5,7830;-36,1738;210,3500;-19,1774;-67,1789;230,1753;-19,3161;-78,6693;240,0582;-17,5772;-84,1990;13,7700;23,7900;19,8950;162,8030;-28,2580;-27,3866;195,7731;-31,2581;-35,6248;221,4149;-31,5527;-39,0917;233,6567;-34,2201;-42,3208;25,0000;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;118,18;135,24;115,60;136,86;103,03;114,70;134,07;105,49;102,19;;78.93;2023-08-21 13:32:35.591926000
79360;0,0000;0,0000;0,0000;55,5833;8,9890;-16,9174;140,6432;5,6728;-57,3560;76,5386;-7,1279;-51,7950;103,0501;-22,5020;-107,7049;130,2901;-33,2071;-137,1108;143,1971;-40,4319;-151,6552;11,8950;11,8950;149,7041;26,0704;-70,4408;202,1965;29,2962;-99,2412;224,1224;31,5261;-111,4086;235,3228;31,3772;-117,1506;4,4000;24,8479;12,4240;165,9497;7,4843;-59,2658;216,9712;10,4247;-73,1108;250,0154;6,9036;-93,6359;266,1995;5,8131;-104,5118;16,4300;24,8400;20,4200;170,4824;-5,6760;-36,2650;210,7655;-18,4653;-66,9380;230,7072;-18,3373;-78,2240;240,6283;-16,4683;-83,6413;14,6800;23,7679;19,8839;162,7570;-28,1729;-27,5445;195,7235;-31,1935;-35,7864;221,3652;-31,5079;-39,2476;233,6048;-34,1799;-42,4794;25,0000;24,9711;12,4855;1,00;2,00;1,00;1,00;2,00;121,80;139,61;121,21;141,89;105,00;114,89;134,12;105,73;102,23;;79.36;2023-08-21 13:32:36.021926000
79790;0,0000;0,0000;0,0000;55,5518;9,2448;-16,8785;140,5277;6,0919;-57,5013;76,4420;-6,7553;-51,8475;101,8919;-21,5185;-108,4099;128,4748;-31,7309;-138,5810;140,9948;-38,6580;-153,6002;12,1500;12,1500;149,5521;26,5331;-70,5420;202,0521;30,1917;-99,2737;223,9782;32,6088;-111,4039;235,1853;32,5541;-117,1337;4,7500;24,8631;12,4316;165,8289;7,9209;-59,4576;216,8377;11,0899;-73,2939;249,8951;7,7718;-93,8300;266,0845;6,7859;-104,7072;16,6400;24,8556;20,4278;170,4148;-5,3071;-36,5070;210,8042;-18,0767;-67,0462;230,7877;-17,9257;-78,2569;240,7279;-16,0427;-83,6335;14,8200;23,8119;19,9060;162,7180;-27,8337;-27,8396;195,7045;-30,9191;-35,9737;221,3562;-31,2790;-39,3510;233,6018;-33,9737;-42,5398;25,0000;24,9775;12,4888;1,00;2,00;1,00;1,00;1,00;123,58;141,79;123,91;144,68;106,01;114,96;134,14;105,89;102,43;;79.79;2023-08-21 13:32:36.451926000
80230;0,0000;0,0000;0,0000;55,5843;8,8811;-16,9664;140,7331;5,6749;-57,2213;76,6505;-7,2703;-51,7598;101,5913;-22,0023;-108,5567;127,8430;-32,0594;-139,0681;140,1325;-38,8566;-154,3350;12,3150;12,3150;149,7703;26,0617;-70,3381;202,3397;29,8842;-98,9214;224,2899;32,3664;-110,9945;235,5143;32,3461;-116,6908;4,8900;24,8556;12,4278;166,0385;7,5443;-59,0837;217,1089;10,8484;-72,6585;250,2906;7,5610;-92,9981;266,5428;6,5861;-103,7823;16,7800;24,8556;20,4278;170,5562;-5,5471;-36,0414;211,2082;-18,3942;-66,1972;231,2731;-18,2559;-77,2616;241,2469;-16,3778;-82,5775;14,9600;23,8119;19,9060;162,8687;-28,0408;-27,2808;195,9207;-31,1823;-35,1223;221,5988;-31,5606;-38,2900;233,8707;-34,2775;-41,3569;25,0000;24,9775;12,4888;1,00;1,00;1,00;1,00;1,00;124,84;143,53;126,01;146,87;106,84;115,03;134,15;105,98;102,58;;80.23;2023-08-21 13:32:36.881926000
