STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
203580	0,0000	0,0000	0,0000	27,2460	14,0218	50,1832	88,7124	0,6228	120,3678	63,7798	-7,8700	60,2727	122,7377	-21,5561	80,3413	157,4440	-29,3883	101,6920	173,0281	-36,2694	113,5333	16,6950	16,6950	106,6676	18,4998	125,6167	152,4151	21,7445	164,2533	171,7415	23,8651	180,2504	181,1098	23,6738	188,6573	7,8300	24,5775	12,2887	97,8037	0,8089	144,1337	124,2878	2,0610	189,9724	151,9033	-3,9967	216,9287	166,3004	-6,4480	229,8981	20,0000	24,7599	20,3799	75,2704	-9,2537	154,8078	106,7520	-30,0693	190,9102	120,3215	-33,3434	209,0854	127,3779	-33,2243	218,1125	18,4600	23,1504	19,5752	61,5181	-29,8837	149,5859	83,5440	-35,7766	174,9680	99,2250	-39,6082	195,1955	107,9680	-44,3342	203,4816	20,1000	20,5900	10,2950	1,00	1,00	1,00	1,00	1,00	96,45	120,31	114,15	111,30	92,29	117,18	134,41	110,43	96,44	
204010	0,0000	0,0000	0,0000	27,5676	13,9967	50,0133	88,3092	3,0761	121,2487	64,1328	-7,3284	61,1461	123,2944	-17,2782	82,7538	157,9936	-22,4311	104,9141	173,8705	-27,8919	117,1012	16,8300	16,8300	106,0779	21,2269	126,1814	151,1321	26,2526	165,4358	170,1628	29,1147	181,6697	179,3903	29,3046	190,2307	8,2500	24,5775	12,2887	97,1236	4,0140	145,1005	123,0665	6,7809	191,1809	150,4079	1,7105	218,6153	164,6692	-0,2565	231,8147	20,0000	24,7696	20,3848	74,5391	-5,8997	155,8048	104,8948	-26,1867	193,1499	117,9651	-29,1072	211,7459	124,7847	-28,8021	220,9489	18,1100	23,3359	19,6679	60,9917	-26,7709	151,0264	82,2170	-32,6708	177,0795	97,0355	-36,1307	198,0115	105,3441	-40,6478	206,8428	19,1900	21,6511	10,8256	1,00	1,00	1,00	1,00	1,00	93,00	118,35	114,87	113,63	91,09	117,23	134,41	110,85	97,61	
204440	0,0000	0,0000	0,0000	27,5011	14,0370	50,0506	85,9994	7,9130	123,7173	63,9722	-6,0913	63,5074	122,9272	-13,9548	86,5262	157,3378	-17,3727	109,4717	173,1364	-21,8994	122,1398	16,8150	16,8150	103,3468	26,5797	128,2297	147,3540	34,7726	168,1489	165,9886	38,8335	184,5919	175,0390	39,6148	193,3101	8,3200	24,2775	12,1388	94,0050	10,2719	147,7601	118,3680	15,9208	194,4462	144,8767	12,6879	222,9642	158,7384	11,6037	236,6859	20,0000	24,6519	20,3260	71,2119	0,5989	158,2520	100,5414	-18,0296	197,2571	113,0943	-20,1736	216,3144	119,6587	-19,4925	225,6837	17,1300	23,2311	19,6155	58,1160	-20,7106	154,1785	78,5045	-25,6798	181,0876	92,5382	-28,2255	202,6866	100,4958	-32,3109	212,0392	17,9300	22,1439	11,0719	1,00	1,00	1,00	1,00	1,00	94,09	120,21	116,56	116,05	92,11	117,37	134,41	110,82	98,13	
204870	0,0000	0,0000	0,0000	27,1608	13,9072	50,4691	83,0426	12,9506	126,7162	63,6836	-4,5974	66,3130	121,8756	-11,7445	91,8733	155,4280	-14,4402	116,3500	170,7600	-18,5568	129,8044	16,6800	16,6800	99,7696	32,3351	130,9626	142,9229	41,4078	171,8699	162,6846	41,7267	187,5901	172,3590	39,6278	195,4283	6,0100	14,0439	7,0219	90,0636	16,6987	150,9666	113,7307	22,7180	198,1342	140,1805	18,5983	226,7460	154,1351	16,8180	240,3805	16,9200	22,8391	19,4195	67,0664	6,8995	161,0872	96,2823	-10,7292	200,8356	109,3682	-13,9292	219,4606	116,4474	-14,1302	228,5125	14,6800	18,6999	17,3500	54,6486	-14,9937	157,5715	74,6335	-19,6944	184,9517	88,1443	-21,7617	207,0191	95,8657	-25,5708	216,7308	14,9900	22,9264	11,4632	1,00	1,00	1,00	1,00	1,00	87,72	117,28	112,75	114,95	93,26	115,80	134,12	110,51	98,75	
205300	0,0000	0,0000	0,0000	30,5722	18,4646	56,1156	95,7440	14,8446	140,4269	71,3746	-4,0133	72,8980	137,2045	-15,8742	99,9055	175,4653	-21,2435	126,5642	192,4972	-27,1208	141,6049	16,5300	16,5300	115,5669	35,9509	144,7185	162,1147	39,7587	193,9227	172,8303	13,7677	189,3503	169,0851	3,1292	180,6548	4,4700	61,4900	30,7450	104,5365	18,7329	167,5604	134,7509	19,5649	219,2817	164,6309	-9,4988	233,9568	178,7377	-26,4718	235,0194	11,8800	10,0464	2,9768	78,4962	8,6887	179,6525	114,2536	-12,8481	221,4675	126,0141	-34,9308	214,6730	128,2868	-43,1516	204,9116	13,0000	58,1744	21,0872	63,4395	-15,4353	176,0572	85,7448	-24,2187	206,3082	105,4814	-45,7728	208,0371	109,6938	-57,0365	199,6909	11,7700	35,5284	17,7642	1,00	1,00	1,00	1,00	1,00	54,66	94,42	91,58	105,48	105,47	84,47	132,45	92,63	94,20	
205740	0,0000	0,0000	0,0000	34,0014	21,0010	58,3297	108,4573	7,4837	142,7083	76,6689	-6,6724	71,8940	146,3535	-27,4429	96,2346	186,9194	-38,9972	122,8921	180,3343	-49,5538	144,5167	15,3450	15,3450	131,2828	28,1888	147,0062	177,0448	-26,1130	159,5533	163,7987	-42,3876	137,7277	151,6233	-39,3593	129,2566	48,1700	66,5849	33,2924	119,9007	9,3352	171,0270	156,9185	-35,2052	197,5004	165,9659	-74,5056	173,4121	165,9832	-89,2770	155,1511	32,3600	19,4889	1,7444	92,4294	-0,2193	185,1502	127,0590	-50,2207	200,8080	126,7737	-67,8602	179,6368	122,7608	-69,0373	166,5076	18,0100	63,5481	23,7740	74,4726	-24,4950	181,0761	95,9049	-57,9368	191,3565	103,9451	-82,0676	173,4252	101,0259	-87,0569	158,9786	29,3200	34,1361	17,0681	1,00	702,00	577,00	497,00	1,00	34,08	43,55	64,64	88,91	91,78	65,10	113,25	81,40	96,22	
206170	0,0000	0,0000	0,0000	34,7432	22,9049	66,0172	116,4341	7,2554	159,4510	83,1263	-6,0027	80,0890	160,6028	-28,3926	105,7493	204,4898	-42,3740	135,9358	202,4518	-56,3360	159,5812	13,2750	13,2750	140,3865	31,0506	165,7305	186,2648	-33,9720	164,3830	168,1513	-45,6078	138,8264	154,4606	-39,2801	131,6375	60,0000	67,5444	33,7722	128,5669	8,2941	190,9515	165,9966	-50,4897	200,0610	160,6856	-78,7454	156,9176	152,0814	-81,9922	132,6810	50,0000	31,5504	7,7752	98,6296	-4,5378	205,5308	129,8759	-65,8263	197,0272	123,1150	-75,0268	168,8358	116,5194	-70,1443	156,0321	39,9200	65,4401	24,7201	80,2387	-32,0102	199,3744	102,9788	-71,1382	200,9417	110,9802	-95,6148	178,2131	107,8219	-100,2034	161,9681	40,8000	27,4176	13,7088	1,00	596,00	417,00	212,00	1,00	58,09	62,60	87,11	104,33	106,97	66,22	99,76	77,48	107,83	
206600	0,0000	0,0000	0,0000	32,5470	20,9690	68,1344	104,2536	17,5722	171,2200	80,2518	-4,4541	90,0649	155,5560	-22,5333	125,0665	196,1260	-32,9948	161,1632	190,9104	-44,9832	185,5283	12,4050	12,4050	126,6329	42,9909	177,7284	174,9354	-19,9463	187,4090	160,0534	-34,8852	161,3056	146,9223	-29,9449	152,1036	60,0000	67,3521	33,6760	112,8410	22,0469	203,7225	151,5826	-33,3836	223,9129	152,4835	-66,3774	183,6488	146,8184	-72,5324	158,9979	48,6000	32,0025	8,0013	81,8099	9,2299	216,2515	117,3056	-50,5023	220,4366	115,5064	-64,4773	193,3374	110,7501	-62,3525	178,9816	36,8400	63,7364	23,8682	65,0915	-19,6024	210,8128	89,6043	-56,8031	219,9269	102,0496	-83,7238	202,3186	101,5582	-91,0415	186,7102	38,7000	25,6944	12,8472	1,00	1,00	1,00	1,00	1,00	57,26	58,37	82,28	100,53	107,83	66,66	100,40	80,56	109,75	
207030	0,0000	0,0000	0,0000	24,5819	15,1546	54,4844	78,4128	13,5604	137,3708	61,9659	-4,0690	72,9215	120,6721	-17,7275	101,8882	153,0696	-25,2406	129,9518	152,3080	-34,8504	149,4576	14,5650	14,5650	95,4152	33,9260	143,0745	141,0408	5,8666	176,0315	141,3183	-15,6556	160,7371	133,7735	-19,4264	150,5804	30,0400	62,7969	31,3985	84,2670	17,1842	163,1535	115,8901	-6,4399	202,2176	142,8428	-36,4688	209,2976	156,3949	-51,8282	209,3578	17,8000	6,0775	11,0387	59,7672	6,5621	172,2120	92,2057	-22,1035	205,7700	104,4127	-41,8753	199,6311	108,4328	-49,5027	191,2605	0,0900	46,5716	15,2858	47,2464	-16,3948	167,4904	68,8422	-33,4273	190,3783	85,7320	-48,5778	205,2710	94,0404	-58,7607	208,6517	7,4100	10,3311	5,1656	1,00	1,00	1,00	1,00	1,00	24,14	62,39	62,35	86,43	89,16	65,78	124,66	88,22	102,74	
207460	0,0000	0,0000	0,0000	23,1073	14,5776	52,4854	73,4360	14,5165	132,8797	58,8087	-3,3619	71,0234	115,2080	-14,3239	99,6000	146,5407	-19,9036	126,6313	158,2282	-26,3293	142,6938	15,2100	15,2100	89,5187	34,2504	138,3517	131,1569	24,2743	180,8783	149,7351	14,8929	195,3281	158,1786	7,7704	201,5301	11,9100	9,0799	4,5399	78,6149	18,3738	157,6590	104,1830	11,9850	203,9753	131,1746	-1,5877	229,1259	145,4748	-8,2436	240,8532	1,6600	21,0000	18,5000	55,0367	8,1303	166,1002	84,6673	-13,5625	203,7011	99,6478	-23,2107	218,3416	108,2086	-27,6533	224,6613	7,4700	3,8400	9,9200	43,2555	-14,0455	161,6762	62,6633	-22,9179	188,5742	76,2495	-28,8679	209,9807	83,8908	-34,6240	218,8144	6,5200	20,9196	10,4598	1,00	1,00	1,00	1,00	1,00	68,00	100,62	96,03	106,72	94,63	109,27	131,78	106,82	99,54	
207890	0,0000	0,0000	0,0000	22,2774	14,2443	52,6739	73,8003	10,0976	131,7555	58,3072	-4,3088	69,4816	115,5660	-15,5358	95,5734	147,8709	-21,7331	121,0269	161,2477	-28,2140	135,5711	15,5250	15,5250	89,7445	29,5630	138,0475	130,6906	25,8108	181,8946	148,5929	23,4717	199,5286	157,1435	20,6952	208,3835	3,6500	20,6736	10,3368	79,3569	12,5760	156,5257	103,2688	9,7865	203,8323	129,5318	0,2689	231,2709	143,3793	-4,0769	244,4109	8,9400	23,2311	19,6155	56,1099	1,6872	164,7345	85,2138	-20,9286	201,9125	98,2230	-26,4817	220,0124	105,2560	-27,8297	228,9924	9,4300	18,7999	17,4000	44,4885	-20,2251	159,2729	64,4989	-27,6357	185,9994	78,0453	-31,9582	207,6956	85,8105	-36,7344	216,9215	11,0000	22,8096	11,4048	1,00	1,00	1,00	1,00	1,00	87,81	112,91	108,92	111,27	95,55	113,71	133,17	109,01	97,93	
208330	0,0000	0,0000	0,0000	22,6153	14,4502	52,3643	78,0340	3,5631	127,9060	58,8991	-6,0565	65,8359	117,3900	-19,5608	87,4782	151,1795	-27,6335	110,2224	165,9090	-34,8452	122,9535	15,8100	15,8100	94,7940	22,1227	134,6243	137,5618	18,2911	176,5476	155,8978	16,9091	193,7727	164,6739	14,8322	202,5688	0,0100	23,1775	11,5887	84,9515	4,1662	152,4053	109,9084	0,6477	199,0205	136,5976	-8,6835	226,0161	150,5860	-12,7975	239,0329	12,7900	24,2775	20,1388	61,9183	-6,6939	161,0953	91,4883	-30,3120	197,1438	104,3242	-35,3854	215,4589	111,1028	-36,2633	224,6657	12,9300	21,9024	18,9512	49,4427	-27,8509	154,7984	69,5384	-35,8437	181,2194	83,0915	-40,5298	202,7843	90,8309	-45,4406	211,9309	15,0600	23,1231	11,5616	1,00	1,00	1,00	1,00	1,00	93,85	119,14	115,55	116,90	96,03	114,93	133,72	109,74	98,11	
208750	0,0000	0,0000	0,0000	22,7804	14,6693	52,1822	78,9005	0,8547	126,6317	58,5340	-7,2064	64,7837	117,8707	-20,9462	83,6577	152,7733	-29,0472	104,5817	168,5276	-36,0322	116,1322	16,1850	16,1850	96,3562	18,7353	133,3454	139,5050	14,9091	174,8121	157,8933	13,8399	191,9762	166,6737	12,0020	200,8077	1,8100	24,0000	12,0000	86,1988	0,8681	151,0079	110,8503	-2,0166	197,7839	137,1655	-10,8707	225,2609	150,9482	-14,7027	238,5582	15,3800	24,7791	20,3895	62,9682	-9,3429	159,8947	92,1881	-31,3721	197,1577	104,6283	-35,2148	216,0160	111,1216	-35,3721	225,4553	16,9200	23,2576	19,6288	49,7108	-29,9653	153,4983	69,1254	-37,0319	180,6495	82,1596	-40,9731	202,6556	89,6580	-45,5836	212,1394	19,1200	23,0400	11,5200	1,00	1,00	1,00	1,00	1,00	97,37	125,51	123,48	124,62	97,49	115,46	134,02	110,08	97,90	
209180	0,0000	0,0000	0,0000	22,2133	14,5446	52,4558	77,7646	3,2616	127,7446	58,6412	-5,8120	65,6459	118,3015	-16,9670	85,1768	153,3284	-23,4831	106,4375	169,3895	-29,6566	118,0250	16,2750	16,2750	94,3759	21,8594	134,6421	136,5586	21,0405	177,2489	154,4945	21,3023	194,9128	163,1094	20,1280	204,0150	3,0700	24,1536	12,0768	84,7027	3,6472	152,2207	107,9619	3,6234	199,7874	133,8155	-2,8459	228,3422	147,3442	-5,4591	242,1825	17,4800	24,8319	20,4160	61,7839	-7,4766	160,8104	91,3545	-28,3399	198,4601	103,5907	-31,5149	217,5722	109,8749	-31,2873	227,1496	16,7100	23,8119	19,9060	49,4740	-28,6411	154,3002	68,5244	-35,7199	181,7017	81,2218	-39,7165	203,8917	88,6315	-44,3102	213,4516	17,9300	23,0679	11,5339	1,00	1,00	1,00	1,00	1,00	99,56	128,40	124,31	125,87	97,84	115,70	134,21	110,03	98,62	
209620	0,0000	0,0000	0,0000	22,0732	13,8030	52,7062	77,7101	3,5025	128,0572	59,1495	-5,4174	65,7748	116,9321	-17,8160	89,6834	150,0441	-25,4435	113,4811	165,0582	-32,1945	126,0997	16,2600	16,2600	93,6219	22,5830	135,2658	135,1665	24,1077	178,4652	152,8056	25,3637	196,3788	161,3371	24,6708	205,6059	4,5400	24,1536	12,0768	84,5404	3,8090	152,5613	106,5239	5,9864	200,6741	131,9055	1,5266	230,0190	145,1690	-0,0489	244,2635	20,0000	24,9216	20,4608	62,0039	-8,2338	160,9089	92,9008	-33,5811	194,5152	105,9342	-38,9821	212,5679	112,6421	-39,8701	221,8119	9,7100	24,0000	20,0000	50,4800	-29,7311	154,0713	69,3779	-47,9479	175,8564	82,1636	-60,4341	194,5657	89,0482	-68,7662	201,6741	2,6500	23,8764	11,9382	1,00	1,00	1,00	1,00	1,00	97,82	124,06	109,39	113,25	94,38	116,00	134,41	109,05	103,78	
210050	0,0000	0,0000	0,0000	22,4533	14,5138	52,3463	78,8394	3,9702	127,0916	59,4055	-5,1346	65,1105	117,1336	-19,0514	88,2857	150,3160	-27,5564	111,6765	165,3426	-34,6753	124,0723	16,2300	16,2300	95,1033	22,8721	133,9668	137,4837	25,5388	176,2807	155,4363	27,3349	193,8294	164,1299	26,9340	202,9195	5,4500	24,3276	12,1638	85,9681	4,3569	151,5065	108,5574	6,5694	199,3298	134,2066	2,0063	228,4193	147,6023	0,3773	242,5307	20,0000	24,9975	20,4988	63,3686	-7,3023	160,2115	91,2625	-49,6605	172,6051	105,1082	-64,5292	183,1902	112,7487	-70,4977	189,2900	20,1100	23,7900	19,8950	51,4617	-28,6802	153,6727	74,8375	-48,1908	169,0421	91,4360	-61,8284	183,4566	99,7890	-70,4799	188,2207	12,1700	24,3439	12,1720	1,00	1,00	1,00	1,00	1,00	100,07	124,80	91,12	98,46	94,79	116,41	134,42	102,78	98,58	
210480	0,0000	0,0000	0,0000	22,3650	14,7001	52,3321	78,2675	5,4187	127,6061	59,3580	-4,5377	65,5939	117,3606	-17,9467	88,3795	150,7960	-26,0528	111,5506	166,0365	-32,9292	123,8215	16,2300	16,2300	94,3474	24,5133	134,3809	136,8929	28,7851	176,3966	154,8987	31,2592	193,8077	163,6429	31,2009	202,8578	5,7300	24,3439	12,1720	85,2120	6,1375	152,0666	107,4300	9,0613	200,0254	132,8941	5,0156	229,3532	146,1958	3,6444	243,5803	20,0000	24,9975	20,4988	62,6307	-5,5801	160,7401	89,5388	-49,8202	167,4232	103,3555	-66,1770	175,5706	111,0907	-73,0289	180,5127	27,6700	23,3100	19,6550	50,9223	-27,1158	154,3622	75,9781	-41,5498	172,4503	93,6106	-51,1474	188,7675	102,7897	-58,0334	194,7377	3,9800	24,4224	12,2112	1,00	1,00	1,00	1,00	1,00	101,81	126,78	88,55	98,28	95,86	116,69	134,42	100,15	95,57	
210910	0,0000	0,0000	0,0000	23,0729	14,6311	52,0433	80,1265	3,3655	126,1741	59,8290	-5,6047	64,4508	118,3432	-20,2910	85,0346	152,4315	-29,1915	106,9277	168,0122	-36,4117	118,5571	16,2300	16,2300	96,7883	22,0087	132,7984	140,5230	25,3705	173,6598	159,0370	27,4544	190,5821	168,0217	27,2033	199,3900	5,8700	24,3276	12,1638	87,5410	3,7086	150,5044	110,7131	5,6883	198,0583	136,6136	0,7809	226,8678	150,1408	-1,0315	240,8305	20,0000	24,9975	20,4988	64,8476	-7,5346	159,5070	89,8075	-53,3443	161,5994	103,1776	-70,9238	167,6842	110,8067	-78,5128	171,6099	32,0100	22,9551	19,4776	52,5036	-28,7269	153,1776	76,9587	-39,9953	174,1128	93,8755	-47,0004	192,3890	102,9469	-52,7571	199,5924	4,8400	24,5376	12,2688	1,00	1,00	1,00	1,00	1,00	102,86	128,54	88,65	105,20	96,77	116,85	134,42	98,54	95,19	
211340	0,0000	0,0000	0,0000	22,5942	14,9613	52,1595	80,1191	2,4396	125,7229	59,4184	-5,4946	63,9913	118,5033	-19,8586	83,1220	153,1801	-28,6552	104,1144	169,1841	-35,7883	115,2107	16,3200	16,3200	96,8338	20,9627	132,5481	140,0528	24,1375	173,9696	158,3353	26,1761	191,1474	167,2052	25,9046	200,0705	6,8500	24,4071	12,2036	87,6907	2,3751	150,0072	111,6241	2,6486	197,2235	137,9321	-3,3861	225,4438	151,6617	-5,7532	239,1231	18,8800	24,9951	20,4975	65,0496	-9,0059	158,9683	92,6106	-51,5677	171,4099	106,4347	-66,8279	181,4525	114,1398	-73,0959	187,1579	18,7800	22,2444	19,1222	52,6530	-30,0846	152,3676	75,8492	-38,9942	175,7316	91,5638	-44,1296	195,6301	100,2678	-49,0329	203,8470	11,6300	24,5775	12,2887	1,00	1,00	1,00	1,00	1,00	104,93	128,70	97,97	113,05	97,49	116,89	134,33	103,14	95,70	
211780	0,0000	0,0000	0,0000	22,4164	15,1024	52,1989	79,4369	5,4880	126,5938	59,7498	-3,9649	64,7412	119,3126	-15,6239	84,2368	154,2763	-22,6470	105,4250	170,5951	-28,8894	116,6012	16,3650	16,3650	95,4518	24,6449	133,3522	135,0064	27,5597	178,3077	151,7384	29,5452	197,0065	159,8050	29,2569	206,6622	7,2700	24,5511	12,2755	86,7147	6,0039	150,9638	113,5061	0,7955	196,3249	141,3119	-8,7861	222,0173	155,7845	-12,9036	234,4615	10,2000	24,9600	20,4800	64,3525	-5,9960	159,8215	93,6065	-45,7482	176,8554	107,7815	-59,4677	188,5055	115,5730	-64,9111	194,8995	14,3000	21,6511	18,8256	52,7345	-27,5613	153,3733	75,0868	-35,0220	178,0341	90,0188	-39,0556	198,7731	98,4798	-43,4333	207,5242	13,3100	24,5644	12,2822	1,00	1,00	1,00	1,00	1,00	107,74	119,86	102,25	116,96	97,94	115,91	133,43	104,53	96,47	
212210	0,0000	0,0000	0,0000	22,4428	15,3192	52,1465	79,3936	4,4086	126,4559	59,3283	-4,6609	64,6441	119,5779	-15,8711	82,2729	155,3190	-22,4353	102,3069	172,1746	-28,3546	112,8576	16,4700	16,4700	95,9037	23,1769	133,1458	139,7196	26,3070	173,9728	158,2044	28,4309	190,9365	167,1664	28,2304	199,7759	5,3100	24,6864	12,3432	86,7401	4,7854	150,8167	119,9322	-27,4899	176,5268	147,9905	-53,7493	183,5457	162,6717	-66,2258	186,7583	26,7600	24,7296	20,3648	64,0973	-6,6393	159,7492	101,1969	-32,2489	186,1269	117,2745	-38,0039	201,4117	125,4637	-39,0777	209,3549	3,6900	23,9799	19,9900	51,9247	-27,9256	153,3642	72,1051	-33,1640	180,3740	85,3171	-35,4776	202,5072	93,0643	-39,1353	212,2052	20,0300	24,2079	12,1039	1,00	1,00	1,00	1,00	1,00	103,84	83,58	107,74	127,45	99,33	116,82	124,74	104,33	97,14	
212630	0,0000	0,0000	0,0000	22,2101	16,1883	52,0121	78,4848	5,4563	126,9120	58,5993	-4,3427	65,1233	117,8759	0,7261	88,1572	152,1048	4,8390	111,2836	168,9299	4,3119	123,4277	16,4850	16,4850	95,3583	23,9994	133,3624	140,8272	26,7620	172,4077	160,0070	28,7512	188,6156	169,3008	28,5014	197,1122	3,8400	24,7500	12,3750	85,6921	6,1325	151,3194	117,2600	-32,3557	169,4570	142,8323	-61,9007	170,2083	156,3015	-76,0581	170,2675	37,9600	24,4375	20,2188	62,7465	-4,6443	160,3190	99,3200	-31,4600	186,2741	115,3682	-37,7153	201,4073	123,5969	-39,0376	209,2790	2,0800	24,0784	20,0392	50,1556	-25,7920	154,2485	69,2000	-31,1888	182,0587	81,7213	-33,6967	204,5820	89,0819	-37,5670	214,5034	20,5200	23,6076	11,8038	1,00	1,00	1,00	1,00	1,00	77,55	93,88	106,32	128,16	90,52	117,08	120,75	103,92	98,16	
213070	0,0000	0,0000	0,0000	21,8172	15,7209	52,3270	77,6020	5,4118	127,6625	58,4236	-4,3024	65,6309	117,3301	4,1701	88,6302	151,2847	10,3412	111,7103	168,1134	10,8362	123,8540	16,5150	16,5150	94,1138	24,1861	134,3837	139,5671	26,5531	173,4817	158,7347	28,3833	189,7263	168,0281	28,0473	198,2221	2,8600	24,7599	12,3799	84,5822	6,0440	152,1394	116,3833	-32,9437	168,7531	142,0271	-62,4374	168,2932	155,5262	-76,5585	167,7526	39,9200	24,3759	20,1880	61,7353	-5,1656	160,8647	98,2466	-31,9031	186,9973	114,1695	-38,1488	202,2695	122,3134	-39,4646	210,2314	1,8700	24,1164	20,0582	49,5449	-26,4770	154,5448	68,0085	-31,9230	182,7384	80,1140	-34,5675	205,4752	87,3189	-38,5071	215,4847	20,6600	23,3616	11,6808	1,00	1,00	1,00	1,00	1,00	76,33	98,61	109,95	131,75	90,75	116,91	119,99	104,07	98,67	
213500	0,0000	0,0000	0,0000	21,8581	15,3835	52,3983	77,3964	4,6537	127,8359	58,3195	-4,8519	65,7532	117,4485	3,7083	88,1081	151,6435	9,9586	110,7951	168,6016	10,4949	122,7492	16,5450	16,5450	93,9880	23,3257	134,6274	139,8372	24,1908	173,3064	159,1782	25,4118	189,3949	168,5348	24,7776	197,8004	1,5300	24,8151	12,4075	84,3197	5,2074	152,3260	116,1711	-32,7800	171,0024	142,1882	-61,9133	172,2286	155,8768	-75,8527	172,5458	37,3300	24,4959	20,2479	61,3971	-5,8940	160,9758	97,3883	-33,0575	187,3705	113,1049	-39,4790	202,7766	121,1594	-40,8817	210,8114	1,9400	24,1719	20,0860	49,1117	-27,1261	154,5915	67,2586	-32,9366	182,9103	79,1524	-35,8646	205,7186	86,2313	-39,9589	215,7530	20,5200	23,2839	11,6419	1,00	1,00	1,00	1,00	1,00	76,40	100,49	112,45	134,09	91,53	116,65	120,99	104,28	98,98	
213930	0,0000	0,0000	0,0000	21,8081	15,3368	52,4287	76,9212	4,8585	128,2054	58,1394	-4,9285	66,0808	117,4273	3,6169	88,0052	151,7838	9,9289	110,4249	168,8037	10,4841	122,2878	16,5600	16,5600	93,5302	23,5185	134,9814	139,4240	23,8313	173,6101	158,7930	24,8195	189,6786	168,1504	24,0721	198,0727	0,8300	24,8151	12,4075	83,7191	5,5251	152,7263	115,3478	-32,5155	171,6615	141,2547	-61,7330	173,1196	154,8929	-75,7167	173,5602	37,4700	24,5376	20,2688	60,7217	-5,4632	161,3165	95,6003	-32,6102	189,1748	110,7867	-38,9490	205,1349	118,5875	-40,3050	213,4229	2,9200	24,2079	20,1040	48,4092	-26,6932	154,9838	66,2553	-32,5260	183,4860	77,8990	-35,4279	206,4245	84,8446	-39,5169	216,5527	20,4500	23,3616	11,6808	1,00	1,00	1,00	1,00	1,00	77,00	101,26	115,79	135,78	92,24	116,50	120,95	105,06	99,18	
214360	0,0000	0,0000	0,0000	21,7456	15,4432	52,3973	75,4030	7,1892	129,4368	57,7917	-4,4031	67,3074	116,9397	5,5991	88,9179	151,2392	13,1455	111,0105	168,2956	14,3748	122,7553	16,7100	16,7100	91,8834	26,0335	135,9734	137,1921	-0,9094	164,5544	156,6076	-11,4491	176,6284	165,5864	-17,8352	182,7157	27,7300	24,7975	12,3988	81,7378	8,5710	154,0412	113,2771	-26,5346	178,0548	139,8860	-54,5588	183,7433	153,8767	-67,9395	186,3232	32,9900	24,8064	20,4032	58,5878	-2,1606	162,5122	90,0357	-27,4412	195,6683	103,4620	-32,6185	213,5021	110,3816	-33,3646	222,6038	7,0500	24,3916	20,1958	46,3920	-23,5593	156,5739	63,7118	-28,0079	185,6289	74,8479	-29,7485	208,9227	81,5870	-33,2786	219,3885	21,2900	23,6076	11,8038	1,00	1,00	1,00	1,00	1,00	68,12	105,00	124,91	138,30	93,41	107,69	122,63	107,46	98,83	
