STAMP;ROOT X;ROOT Y;ROOT Z;WRIST X;WRIST Y;WRIST Z;HAND X;HAND Y;HAND Z;THUMB1 X;THUMB1 Y;THUMB1 Z;THUMB2 X;THUMB2 Y;THUMB2 Z;THUMB3 X;THUMB3 Y;THUMB3 Z;THUMB4 X;THUMB4 Y;THUMB4 Z;THUMBFLEX1;THUMBFLEX2;INDEX1 X;INDEX1 Y;INDEX1 Z;INDEX2 X;INDEX2 Y;INDEX2 Z;INDEX3 X;INDEX3 Y;INDEX3 Z;INDEX4 X;INDEX4 Y;INDEX4 Z;INDEXFLEX1;INDEXFLEX2;INDEXFLEX3;MIDDLE1 X;MIDDLE1 Y;MIDDLE1 Z;MIDDLE2 X;MIDDLE2 Y;MIDDLE2 Z;MIDDLE3 X;MIDDLE3 Y;MIDDLE3 Z;MIDDLE4 X;MIDDLE4 Y;MIDDLE4 Z;MIDDLEFLEX1;MIDDLEFLEX2;MIDDLEFLEX3;RING1 X;RING1 Y;RING1 Z;RING2 X;RING2 Y;RING2 Z;RING3 X;RING3 Y;RING3 Z;RING4 X;RING4 Y;RING4 Z;RINGFLEX1;RINGFLEX2;RINGFLEX3;LITTLE1 X;LITTLE1 Y;LITTLE1 Z;LITTLE2 X;LITTLE2 Y;LITTLE2 Z;LITTLE3 X;LITTLE3 Y;LITTLE3 Z;LITTLE4 X;LITTLE4 Y;LITTLE4 Z;LITTLEFLEX1;LITTLEFLEX2;LITTLEFLEX3;PRESSURE1;PRESSURE2;PRESSURE3;PRESSURE4;PRESSURE5;DIST THUMB-INDEX;DIST THUMB-MIDDLE;DIST THUMB-RING;DIST THUMB-LITTLE;DIST PALM-THUMB;DIST PALM-INDEX;DIST PALM-MIDDLE;DIST PALM-RING;DIST PALM-LITTLE;Unnamed: 98;Seconds;Sample_Time
68580;0,0000;0,0000;0,0000;32,0629;4,8951;-58,2314;79,9864;6,6294;-153,7108;31,9467;-17,7051;-102,4029;33,5689;-50,6081;-166,7456;48,2141;-69,3175;-207,3413;66,1049;-80,6055;-217,6193;11,7900;11,7900;72,9815;27,1721;-173,4420;93,5209;16,1673;-237,3039;101,5545;11,7326;-264,3301;106,2279;8,1144;-277,3195;10,4400;23,3100;11,6550;100,1217;12,7780;-173,4301;123,5506;-10,2144;-223,6894;114,1944;-49,0818;-242,7352;104,7087;-68,5473;-247,3568;16,3300;10,4025;2,7987;123,3160;5,1554;-155,1830;141,6901;-14,4814;-207,9292;151,7903;-15,5342;-231,8412;156,4869;-13,9426;-243,8468;9,9900;24,8319;20,4160;129,2152;-18,5424;-140,0630;153,4921;-19,2071;-170,1656;173,7352;-16,7325;-191,2546;183,0629;-18,7411;-202,3956;23,1800;24,8976;12,4488;1,00;1,00;1,00;1,00;1,00;114,22;50,20;115,33;133,18;109,03;126,37;122,61;120,00;116,78;;68.58;2023-08-21 13:32:31.281926000
69010;0,0000;0,0000;0,0000;32,6091;5,0251;-59,2742;81,2075;6,3046;-156,5441;32,4003;-18,1916;-104,1186;33,3407;-51,8869;-169,5107;47,7160;-71,0522;-210,9574;67,7344;-81,8350;-218,4367;11,8950;11,8950;74,0500;27,1183;-176,7127;94,7151;16,2621;-241,8429;102,7980;11,9169;-269,4035;107,5169;8,3241;-282,6615;9,9500;23,3616;11,6808;101,6662;12,4579;-176,6804;125,7068;-10,6091;-227,8917;115,2854;-50,7422;-245,5532;104,9840;-70,5159;-248,8215;15,7000;13,3161;1,3420;125,3029;4,7798;-158,1152;144,2306;-15,3047;-211,6810;154,5949;-16,4064;-235,9801;159,4122;-14,8008;-248,1861;10,2700;24,8556;20,4278;131,3254;-19,2670;-142,6223;156,1578;-20,0577;-173,1556;176,8420;-17,6093;-194,5483;186,3863;-19,6929;-205,8370;23,3200;24,9039;12,4520;1,00;1,00;1,00;1,00;1,00;117,63;49,39;117,40;134,53;108,54;128,85;122,40;122,31;119,03;;69.01;2023-08-21 13:32:31.711926000
69440;0,0000;0,0000;0,0000;33,4181;5,0207;-60,7120;83,3450;6,7119;-160,2598;33,2017;-18,5146;-106,7696;33,7521;-52,7110;-173,9139;48,1733;-72,1771;-216,5446;68,0958;-83,4822;-225,2830;11,9550;11,9550;76,1071;28,1610;-180,8148;97,2120;17,7426;-247,6568;105,4651;13,5892;-275,9385;110,2847;10,0517;-289,5607;9,6700;23,3616;11,6808;104,3486;13,0617;-180,8202;130,1445;-7,9912;-233,8032;119,0655;-49,2921;-251,1925;108,0148;-69,4235;-253,5027;13,2500;16,9904;0,4952;128,5072;5,0253;-161,8116;148,0488;-15,1293;-216,7760;158,7636;-16,0353;-241,6309;163,7539;-14,2705;-254,0940;10,4800;24,9424;20,4712;134,5798;-19,7065;-146,0648;160,2317;-20,3799;-177,1638;181,5730;-17,7724;-198,9121;191,4306;-19,8521;-210,4148;23,4600;24,9159;12,4579;1,00;1,00;1,00;1,00;1,00;121,08;50,87;121,54;139,58;112,23;132,12;122,88;125,34;122,08;;69.44;2023-08-21 13:32:32.141926000
69870;0,0000;0,0000;0,0000;34,7897;5,5211;-63,1263;86,5829;7,0508;-166,7729;34,4684;-19,0451;-111,0021;34,3323;-54,4852;-180,9298;48,7745;-74,6433;-225,5108;70,9654;-85,5545;-231,7642;12,0900;12,0900;79,0451;29,3380;-188,1845;100,5623;18,0904;-257,7985;108,9676;13,6111;-287,2509;113,8925;9,8559;-301,4348;9,9500;23,3871;11,6936;108,4103;13,5977;-188,2066;135,6496;-7,3593;-243,4998;122,3881;-51,0970;-258,2521;109,7705;-71,5242;-257,8658;12,2000;22,4721;3,2360;133,5646;5,2435;-168,4531;153,9488;-15,8322;-225,5786;165,1127;-16,8343;-251,4279;170,3113;-15,0307;-264,3963;10,5500;24,9159;20,4580;139,8792;-20,4661;-152,0362;166,6391;-21,2879;-184,3286;188,8947;-18,6585;-206,9135;199,1774;-20,8650;-218,8495;23,4600;24,9216;12,4608;1,00;1,00;1,00;1,00;1,00;125,70;48,83;126,13;144,19;114,21;137,43;122,51;130,49;127,16;;69.87;2023-08-21 13:32:32.571926001
70310;0,0000;0,0000;0,0000;36,6134;5,8270;-66,0019;88,8219;-0,8483;-175,3400;34,7636;-23,0674;-114,3467;31,6410;-64,4918;-185,1572;44,6082;-88,6735;-230,9936;64,6920;-102,4340;-241,9827;12,4350;12,4350;81,0270;21,1723;-199,0913;101,3570;0,7279;-270,7126;109,2231;-7,6421;-301,0246;113,8612;-13,3819;-315,4549;12,5400;23,3100;11,6550;111,3997;4,0089;-198,5766;141,1821;-16,1766;-256,4875;126,5424;-62,7862;-268,4295;112,7041;-83,5289;-265,1757;6,4600;28,1441;6,0721;137,9255;-3,9981;-177,8257;157,5858;-29,9972;-236,6389;168,6730;-32,9447;-263,8221;173,8595;-32,0168;-277,6015;10,8300;24,7884;20,3942;144,2622;-29,9021;-159,0380;171,7353;-33,5757;-193,1164;194,7253;-32,8778;-217,2225;205,2487;-36,2325;-229,6940;23,5300;24,9216;12,4608;1,00;1,00;1,00;1,00;1,00;125,48;56,57;134,70;155,85;123,87;142,89;124,41;136,60;133,27;;70.31;2023-08-21 13:32:33.001926001
70740;0,0000;0,0000;0,0000;28,4181;4,6336;-51,4702;68,4600;-2,3229;-136,8258;26,6843;-18,6331;-88,6592;19,5057;-49,6187;-144,1486;26,1752;-67,5954;-181,0878;33,9052;-78,8442;-196,7960;12,9000;12,9000;62,2629;14,4599;-155,6278;84,6853;5,6568;-210,7429;93,5864;2,1081;-234,1080;98,6017;-0,9043;-245,2977;2,8800;23,2839;11,6419;85,9183;1,0795;-155,1303;113,9168;-0,7294;-200,2298;125,0718;-11,8248;-236,1137;129,6861;-17,2009;-254,3785;10,5500;22,8391;19,4195;106,6980;-4,8474;-138,9934;121,2724;-23,2545;-185,8234;129,5581;-24,6538;-207,2186;133,4167;-23,4704;-217,9798;13,4900;24,9039;20,4520;111,7285;-24,7322;-123,9879;132,2650;-27,7071;-151,2012;149,5748;-27,2463;-170,5389;157,4529;-29,8965;-180,5067;23,9500;24,9424;12,4712;1,00;1,00;1,00;1,00;1,00;112,31;127,63;115,83;133,89;103,18;112,59;133,37;106,08;102,90;;70.74;2023-08-21 13:32:33.431926000
71170;0,0000;0,0000;0,0000;28,3893;4,5940;-51,3899;68,6285;-1,4835;-136,5653;26,7988;-18,2858;-88,7486;19,3188;-48,3963;-144,5702;25,3474;-65,7243;-181,8587;32,0664;-76,6565;-198,2020;13,5000;13,5000;62,4708;15,4440;-155,1970;85,5063;11,1570;-210,4984;94,6952;9,6119;-233,9301;99,8944;7,6129;-245,2411;0,8300;23,5359;11,7680;86,1089;2,1125;-154,7588;114,6362;2,5164;-199,4674;126,6492;-6,4346;-235,6092;131,7756;-10,6140;-254,0190;12,5100;23,7456;19,8728;106,8197;-3,9298;-138,6426;122,5856;-20,3899;-185,7243;131,2965;-20,8765;-206,9538;135,3377;-19,2408;-217,5696;15,4500;24,9375;20,4688;111,8279;-23,9200;-123,8345;132,5210;-26,4161;-150,9135;149,9245;-25,6001;-170,1033;157,8700;-28,0678;-180,0396;24,3000;24,9516;12,4758;1,00;1,00;1,00;1,00;1,00;117,96;131,98;119,74;136,08;103,86;113,45;133,66;106,43;102,77;;71.17;2023-08-21 13:32:33.861926000
71600;0,0000;0,0000;0,0000;28,3556;4,4735;-51,3903;68,5696;-1,9027;-136,5108;26,8309;-18,5935;-88,6143;18,8377;-49,0749;-144,1313;24,3515;-66,5983;-181,3884;29,3404;-77,4647;-198,3714;13,7250;13,7250;62,3511;14,9005;-155,2191;85,3061;11,5132;-210,5884;94,4642;10,3636;-234,0433;99,6630;8,5692;-245,3828;1,8100;23,5839;11,7920;86,0243;1,6573;-154,7208;114,7546;2,9242;-199,2560;127,1300;-5,2983;-235,4306;132,4594;-9,0814;-253,8594;13,6300;24,0199;20,0100;106,7518;-4,2293;-138,5879;122,8149;-20,4366;-185,6320;131,6153;-20,7826;-206,8167;135,6890;-19,0758;-217,4036;16,0100;24,9879;20,4939;111,8305;-24,1176;-123,6854;132,8312;-26,5962;-150,5097;150,4275;-25,7415;-169,5060;158,5009;-28,1973;-179,3343;24,5800;24,9559;12,4780;1,00;1,00;1,00;1,00;1,00;120,65;135,61;122,81;139,54;105,24;113,71;133,81;106,51;103,02;;71.6;2023-08-21 13:32:34.291926000
72030;0,0000;0,0000;0,0000;28,3362;3,9329;-51,4313;68,6755;-2,4893;-136,4675;26,8174;-19,1001;-88,6660;18,5794;-49,6826;-144,0765;23,8187;-67,2888;-181,3246;28,4523;-78,1752;-198,3900;13,8900;13,8900;62,5352;14,3392;-155,1715;85,8871;11,7506;-210,4044;95,2154;10,9475;-233,8010;100,5011;9,3259;-245,1234;2,6500;23,6076;11,8038;86,1680;1,0367;-154,6406;115,0871;2,7561;-199,0252;127,6735;-5,0382;-235,2130;133,1207;-8,5868;-253,6498;14,1900;24,1536;20,0768;106,8473;-4,9136;-138,4784;122,6264;-21,4650;-185,4869;131,3494;-21,9763;-206,6951;135,3982;-20,3496;-217,3016;15,5200;24,9951;20,4975;111,8467;-24,8211;-123,5836;133,0486;-27,3379;-150,2365;150,7871;-26,5111;-169,0940;158,9339;-28,9806;-178,8545;24,6500;24,9559;12,4780;1,00;1,00;2,00;1,00;1,00;122,60;137,30;123,04;140,81;105,74;113,84;133,87;106,33;103,17;;72.03;2023-08-21 13:32:34.731926000
72460;0,0000;0,0000;0,0000;28,3952;4,2561;-51,3620;70,7259;5,3206;-135,6458;28,1949;-15,8067;-90,2988;21,3625;-42,4720;-147,8699;27,7323;-57,2712;-186,1412;32,2302;-66,7153;-204,0758;13,5300;13,5300;64,6414;23,4377;-153,1178;89,1945;26,5135;-207,7914;99,0265;28,1043;-230,9357;104,5898;27,6689;-242,2306;3,4200;23,6311;11,8155;88,5331;10,6044;-153,0657;118,4629;16,7980;-196,3577;132,1460;12,4955;-232,7237;138,1501;10,7163;-251,2397;14,6800;24,2604;20,1302;108,9699;3,8135;-136,9336;126,4073;-10,1569;-184,1840;135,6083;-9,7605;-205,1877;139,8331;-7,7493;-215,6566;14,1900;24,2079;20,1040;114,0644;-17,0955;-123,5244;135,3744;-16,9266;-150,2023;153,1467;-14,1698;-168,8375;161,3568;-15,6447;-178,7421;24,6500;24,9516;12,4758;1,00;1,00;1,00;1,00;1,00;124,90;139,42;123,25;141,15;106,55;114,05;133,93;106,53;102,52;;72.46;2023-08-21 13:32:35.161926000
72900;0,0000;0,0000;0,0000;28,3647;4,3867;-51,3611;71,2402;7,8025;-135,2954;28,6625;-14,8116;-90,7257;23,5495;-41,4518;-148,4793;31,9901;-56,2369;-186,3487;36,7861;-65,5486;-204,2728;12,1500;12,1500;65,0603;26,2265;-152,4054;89,4881;29,5040;-207,1167;99,2587;31,1484;-230,2805;104,7930;30,7340;-241,5889;2,0900;23,5600;11,7800;89,0985;13,6757;-152,4688;119,2511;21,2311;-195,3816;133,2565;17,9795;-231,7298;139,4251;16,7331;-250,2332;14,7500;24,3276;20,1638;109,5032;6,7701;-136,3493;126,7052;-9,7506;-182,8513;130,2041;-19,4251;-203,3458;130,0732;-24,4526;-213,6499;10,0600;2,4576;6,7712;114,7536;-14,3666;-123,3690;136,3204;-13,5178;-149,8220;154,2424;-10,2627;-168,2285;162,5617;-11,4858;-178,0744;24,4400;24,9375;12,4688;1,00;1,00;1,00;1,00;1,00;123,64;139,35;102,37;139,39;106,42;113,80;133,94;103,16;102,67;;72.9;2023-08-21 13:32:35.591926000
73330;0,0000;0,0000;0,0000;28,3921;4,4222;-51,3364;71,1589;7,4099;-135,3323;28,4998;-14,8395;-90,6663;32,4878;-44,1216;-147,2099;47,4511;-60,8950;-182,1148;54,6158;-71,0470;-198,7433;11,1300;11,1300;65,0792;25,8461;-152,4613;88,1947;26,8574;-207,8214;97,4121;27,5434;-231,2559;102,6516;26,6443;-242,6747;0,1500;23,5359;11,7680;89,0290;13,1332;-152,5402;119,1645;20,4131;-195,5064;133,1056;17,0490;-231,8651;139,2492;15,7610;-250,3719;14,7500;24,3916;20,1958;109,4086;6,1156;-136,4418;125,6870;-11,7091;-182,7887;115,3107;-31,6679;-187,2318;107,0801;-38,6966;-183,4508;8,5900;62,6096;23,3048;114,5342;-15,0332;-123,4362;136,8008;-14,6628;-149,3099;155,2138;-11,7516;-167,2806;163,7878;-13,1560;-176,8790;24,3700;24,9271;12,4635;1,00;1,00;1,00;1,00;1,00;117,39;131,77;63,51;125,49;102,23;113,51;133,94;75,71;103,58;;73.33;2023-08-21 13:32:36.021926000
73750;0,0000;0,0000;0,0000;28,3776;4,5629;-51,3259;71,2693;8,2855;-135,2191;28,6411;-14,4438;-90,7745;41,7358;-45,5067;-144,9355;62,8552;-63,4961;-175,8167;73,2530;-74,2730;-190,1890;9,9300;9,9300;65,1344;26,8012;-152,2387;87,2024;26,8256;-208,0279;95,9834;27,1164;-231,6351;101,0071;26,0270;-243,1328;1,8300;23,5839;11,7920;89,1405;14,2005;-152,3575;119,3012;21,8327;-195,2388;133,3161;18,7610;-231,5911;139,5004;17,6267;-250,0925;14,6800;24,4524;20,2262;109,5229;7,1744;-136,2705;125,2943;-11,9728;-182,2585;114,5240;-31,9177;-185,7039;106,2444;-38,5822;-181,4087;6,5600;63,7364;23,8682;114,7234;-14,0317;-123,3928;137,7360;-13,7083;-148,6017;156,6453;-10,8040;-166,0472;165,5088;-12,2216;-175,3753;24,2300;24,9324;12,4662;1,00;1,00;1,00;1,00;1,00;116,76;128,15;49,39;112,16;99,20;113,33;133,94;74,52;104,47;;73.75;2023-08-21 13:32:36.451926000
74190;0,0000;0,0000;0,0000;28,3838;4,5030;-51,3206;71,3264;8,4133;-135,1678;28,5264;-14,2708;-90,8759;38,3454;-45,2194;-145,7822;57,1376;-63,2121;-178,1247;67,1059;-74,0991;-192,7136;10,6500;10,6500;65,3301;27,0699;-152,0784;86,1831;26,0065;-208,3161;94,4542;25,8449;-232,1051;99,2119;24,5248;-243,6900;3,3700;23,5839;11,7920;89,2435;14,3012;-152,2636;119,4226;21,7270;-195,1612;133,3794;18,6387;-231,5300;139,5440;17,5152;-250,0365;14,4000;24,5239;20,2619;109,5675;7,0367;-136,2135;120,7971;-19,7240;-179,6580;107,3602;-38,0470;-176,6131;99,1995;-41,5284;-169,3556;3,6600;71,8256;27,9128;114,6119;-14,2789;-123,4605;137,8216;-14,1624;-148,4850;156,8883;-11,4257;-165,7814;165,8123;-12,9223;-175,0373;24,0200;24,9324;12,4662;1,00;1,00;1,00;1,00;1,00;115,57;130,10;51,35;117,46;100,69;113,20;133,91;66,63;104,75;;74.19;2023-08-21 13:32:36.881926000
74620;0,0000;0,0000;0,0000;28,3783;4,4277;-51,3235;71,5887;9,2750;-134,9735;28,6551;-13,9058;-91,0794;42,9423;-44,7502;-145,0481;65,1101;-62,8059;-175,1339;81,4368;-73,6610;-181,9348;9,2550;9,2550;65,6428;28,1141;-151,6946;85,5679;26,6059;-208,2513;93,4512;26,2690;-232,1672;98,0143;24,8622;-243,8187;4,7000;23,6076;11,8038;89,5579;15,3554;-151,9430;119,8597;23,2012;-194,6725;133,9337;20,5174;-231,0240;140,1633;19,6095;-249,5186;14,3300;24,5904;20,2952;109,8295;7,9196;-135,9094;125,6709;-13,9527;-180,6284;114,5691;-33,8187;-183,3748;106,0935;-40,1596;-178,9795;3,1300;63,1721;23,5861;114,8379;-13,5323;-123,3777;138,1196;-13,1738;-148,3283;157,2402;-10,2630;-165,5328;166,1933;-11,6633;-174,7738;23,9500;24,9559;12,4780;1,00;1,00;1,00;1,00;2,00;117,52;129,29;41,70;105,26;95,82;113,09;133,90;74,64;104,75;;74.62;2023-08-21 13:32:37.311926000
75050;0,0000;0,0000;0,0000;28,3035;4,9812;-51,3103;71,4472;10,8182;-134,9257;28,7662;-13,0905;-91,1815;43,0118;-42,9880;-145,6872;64,9528;-60,2988;-176,3681;80,1216;-71,0245;-185,6128;9,6300;9,6300;65,3032;29,7008;-151,5236;84,8495;28,4362;-208,2147;92,5670;28,1876;-232,1842;97,0593;26,8279;-243,8679;5,1200;23,5839;11,7920;89,3487;17,1947;-151,8558;119,5483;25,5708;-194,5534;133,6365;23,2484;-230,9221;139,8718;22,5207;-249,4215;14,2600;24,6279;20,3139;109,6979;9,8680;-135,8729;126,6216;-10,3723;-180,9590;116,7649;-30,4785;-185,8554;108,5124;-37,8033;-182,7584;4,7400;59,0889;21,5445;114,9312;-11,6097;-123,4810;138,2165;-10,7666;-148,4139;157,3077;-7,4835;-165,5818;166,2811;-8,6989;-174,8283;24,0900;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;115,13;128,03;43,79;106,88;96,66;113,05;133,90;77,63;104,72;;75.05;2023-08-21 13:32:37.741926000
75480;0,0000;0,0000;0,0000;28,2887;4,9666;-51,3187;71,5683;11,3731;-134,8202;28,8994;-12,9123;-91,2738;44,1138;-42,7097;-145,5708;66,4474;-59,9119;-176,0277;80,8447;-70,6309;-186,4394;9,9000;9,9000;65,3814;30,3098;-151,3394;84,5542;28,7893;-208,1506;92,1164;28,4418;-232,1679;96,5353;27,0372;-243,8741;5,8200;23,6076;11,8038;89,4765;17,9009;-151,6848;119,7239;26,5998;-194,2827;133,8932;24,5145;-230,6334;140,1690;23,9055;-249,1230;14,2600;24,6400;20,3200;109,8235;10,5786;-135,6979;127,5151;-8,4856;-181,0002;119,1547;-28,4710;-188,4873;111,3197;-36,7340;-187,1915;5,9300;53,1456;18,5728;115,1180;-10,9368;-123,3985;138,4407;-9,9231;-148,2893;157,5489;-6,5130;-165,4127;166,5411;-7,6640;-174,6490;24,0200;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;114,39;128,01;45,59;106,99;97,34;112,97;133,90;81,47;104,73;;75.48;2023-08-21 13:32:38.181926000
75910;0,0000;0,0000;0,0000;28,2908;4,5701;-51,3532;71,4968;10,0583;-134,9563;28,7977;-13,6804;-91,1406;43,0492;-43,7963;-145,5217;64,7797;-61,1949;-176,3006;78,8784;-71,9968;-187,0297;10,0050;10,0050;65,3538;28,8610;-151,6436;84,4350;26,6804;-208,4630;91,9596;26,0559;-232,4860;96,3555;24,5136;-244,1832;5,8900;23,6076;11,8038;89,4071;16,3700;-151,9000;119,6234;24,5125;-194,6286;133,7318;22,0066;-230,9757;139,9794;21,1888;-249,4665;14,1900;24,6519;20,3260;109,7475;9,1293;-135,8683;127,4956;-10,2840;-180,9988;119,3425;-30,2677;-188,7146;111,5754;-38,6275;-187,6543;6,1400;52,0884;18,0442;114,9848;-12,2880;-123,3757;138,2823;-11,5823;-148,2999;157,3821;-8,3945;-165,4748;166,3599;-9,6608;-174,7096;24,0200;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;113,52;127,73;46,72;108,12;97,46;112,95;133,89;82,18;104,73;;75.91;2023-08-21 13:32:38.611926000
76350;0,0000;0,0000;0,0000;28,2730;4,5227;-51,3660;71,6091;10,5159;-134,8652;28,9540;-13,5937;-91,2112;44,2708;-43,5550;-145,3865;66,5866;-60,7995;-175,8305;80,9298;-71,5176;-186,3161;10,0350;10,0350;65,3980;29,3399;-151,5024;84,5672;27,6906;-208,3090;92,1270;27,2871;-232,3252;96,5485;25,8574;-244,0269;5,6800;23,6076;11,8038;89,5177;16,9787;-151,7530;119,7826;25,4831;-194,3755;133,9917;23,2240;-230,6989;140,2885;22,5279;-249,1775;14,2600;24,6636;20,3318;109,8653;9,7941;-135,7060;127,8093;-9,1719;-180,9480;119,8712;-29,1326;-188,9415;112,1851;-37,5860;-188,0489;6,3500;51,7376;17,8688;115,1928;-11,6355;-123,2737;138,5337;-10,7237;-148,1497;157,6489;-7,3776;-165,2766;166,6509;-8,5657;-174,4980;24,0200;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;114,26;127,75;46,17;107,01;97,28;113,02;133,90;82,39;104,73;;76.35;2023-08-21 13:32:39.041926000
76780;0,0000;0,0000;0,0000;28,2640;4,3346;-51,3861;71,5656;9,8356;-134,9351;29,1858;-14,2569;-91,0061;45,5038;-44,8101;-144,5536;68,2250;-62,2150;-174,6029;82,9862;-72,9107;-184,5148;10,3200;10,3200;65,1343;28,3776;-151,8029;84,3355;25,5048;-208,5490;91,9066;24,5796;-232,5467;96,3430;22,9019;-244,2095;6,3800;23,6076;11,8038;89,4025;16,3093;-151,8939;119,5827;24,6607;-194,6054;133,8388;22,1392;-230,8923;140,1551;21,2998;-249,3581;14,2600;24,6751;20,3375;109,8275;9,5697;-135,7533;128,3043;-9,4390;-180,7612;120,8782;-29,5461;-188,8776;113,3854;-38,1863;-188,1460;6,7700;51,0384;17,5192;115,4092;-11,6397;-123,0585;138,7495;-10,7473;-147,9349;157,8309;-7,3780;-165,0943;166,8512;-8,5687;-174,2970;24,0200;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;113,67;127,86;46,29;106,20;97,14;112,81;133,90;82,98;104,73;;76.78;2023-08-21 13:32:39.471926000
77210;0,0000;0,0000;0,0000;28,4669;4,8255;-51,2289;70,9821;7,5612;-135,3147;27,9788;-14,0643;-90,7146;37,0286;-42,9765;-146,8319;55,4657;-59,8847;-179,9420;67,4274;-70,5786;-193,0980;10,4850;10,4850;65,2868;26,2847;-152,2460;84,2609;23,2272;-209,0576;91,7392;22,2178;-233,0806;96,0729;20,4597;-244,7700;5,1200;23,5359;11,7680;88,9158;13,0120;-152,5284;118,9877;19,6595;-195,6128;132,6985;16,2671;-232,0380;138,7611;15,0316;-250,5660;14,4000;24,6864;20,3432;109,1692;5,3674;-136,5766;125,6114;-12,9305;-182,6547;123,8473;-28,2350;-199,6241;119,8530;-36,4471;-206,5475;8,4500;21,7856;2,8928;113,8321;-16,0063;-123,7878;136,8410;-16,3156;-148,9842;155,8205;-13,9292;-166,4187;164,6418;-15,5864;-175,7411;24,2300;24,9424;12,4712;1,00;1,00;1,00;1,00;1,00;108,53;125,38;63,99;113,03;97,25;113,03;133,91;96,95;104,61;;77.21;2023-08-21 13:32:39.901926000
77640;0,0000;0,0000;0,0000;28,2749;4,9390;-51,3232;67,4265;-2,6937;-136,7284;25,7611;-18,1286;-88,4404;23,9342;-47,0510;-145,2470;34,9523;-63,9727;-181,5002;41,2647;-74,3999;-198,2911;11,6400;11,6400;61,4916;14,2181;-155,3944;79,5423;8,6801;-212,3181;86,6239;6,6024;-236,3922;90,7602;4,3190;-248,0620;0,8500;23,4871;11,7436;84,7752;0,3495;-155,0964;113,3737;1,9791;-199,6402;125,6891;-5,3478;-235,9842;131,0524;-8,5659;-254,4892;15,0300;24,6975;20,3487;105,4701;-6,0613;-139,1686;119,4354;-26,9302;-184,9696;126,3849;-31,5572;-206,3139;129,3392;-32,4795;-217,3476;11,2500;18,9484;17,4742;110,1456;-26,0304;-124,2864;130,4722;-29,0368;-151,5283;147,6675;-28,6418;-170,8678;155,4463;-31,2992;-180,8624;24,5800;24,9600;12,4800;1,00;1,00;1,00;1,00;1,00;105,47;124,72;99,39;123,28;98,06;113,97;133,98;105,92;102,54;;77.64;2023-08-21 13:32:40.341926000
78070;0,0000;0,0000;0,0000;28,2769;4,8984;-51,3229;67,2490;-3,3863;-136,7446;25,6438;-18,4091;-88,2792;19,3091;-45,6850;-145,5710;26,7618;-61,4954;-183,2056;31,7851;-71,4908;-200,6791;12,6000;12,6000;61,3155;13,4130;-155,5106;80,5568;11,4197;-212,2757;88,1706;10,9382;-236,2708;92,6019;9,4724;-247,9630;3,1400;23,7456;11,8728;84,5687;-0,5028;-155,1640;113,2647;1,5105;-199,6263;125,7145;-5,5407;-235,9771;131,1462;-8,6188;-254,4850;15,8700;24,7296;20,3648;105,2789;-6,8518;-139,2334;119,9485;-25,1420;-185,9054;127,7982;-27,4887;-207,3089;131,3394;-27,0056;-218,1963;14,6100;22,1100;19,0550;109,9395;-26,7305;-124,2280;129,1594;-29,5498;-152,2791;145,6022;-29,0514;-172,2585;152,9570;-31,6395;-182,5860;24,7200;24,9744;12,4872;1,00;1,00;1,00;1,00;1,00;111,76;129,31;110,44;128,83;99,92;114,79;134,06;106,30;101,22;;78.07;2023-08-21 13:32:40.771926000
78500;0,0000;0,0000;0,0000;28,3620;5,4213;-51,2223;66,7979;-2,5429;-136,9154;24,9484;-17,1876;-88,5461;16,4386;-43,6248;-145,9481;22,1841;-59,1563;-183,9953;25,3996;-68,8605;-202,0492;13,0800;13,0800;61,2782;14,7248;-155,3795;80,5590;14,1116;-212,1619;88,2071;14,2526;-236,1502;92,6298;13,0815;-247,8786;4,1200;23,8119;11,9059;84,1300;0,1559;-155,3505;112,8847;2,7069;-199,7464;125,1963;-3,6503;-236,2711;130,5701;-6,3540;-254,8540;16,5700;24,7399;20,3699;104,7057;-7,0366;-139,6059;119,4430;-24,1427;-186,7028;127,3950;-26,0287;-208,1137;131,0103;-25,3174;-218,9640;15,8000;21,9375;18,9688;108,8535;-27,2840;-124,9476;128,0760;-30,3775;-152,9674;144,5874;-30,1561;-172,8947;151,8980;-32,8553;-183,2248;24,5100;24,9639;12,4819;1,00;1,00;1,00;1,00;1,00;115,48;133,25;115,48;132,86;101,76;115,00;134,13;106,65;101,52;;78.5;2023-08-21 13:32:41.191926000
