STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
28030	0,0000	0,0000	0,0000	3,7854	17,3249	-56,0676	-12,5442	0,9370	-147,4472	-21,4038	-6,4360	-82,8464	-75,3609	-17,7601	-114,8990	-105,4436	-23,6870	-142,8632	-118,9641	-29,4241	-157,5193	17,1900	17,1900	-26,1297	17,8592	-161,5448	-40,5864	10,3395	-219,2630	-47,0758	7,6456	-243,4432	-49,7488	5,0235	-255,4637	2,8600	23,8764	11,9382	-8,2303	0,7250	-172,5268	-8,3496	-0,9308	-225,4609	-18,5380	-9,5493	-262,1787	-24,4300	-13,3205	-280,4170	18,0400	24,6864	20,3432	17,0444	-8,0950	-169,9772	5,3680	-29,2983	-216,2637	1,7882	-32,4894	-238,6758	-0,1926	-32,2577	-249,9607	17,5500	24,0396	20,0198	27,1645	-27,9890	-157,9795	25,0819	-36,9019	-190,8518	26,0089	-41,4435	-216,3153	25,2380	-46,3450	-228,2673	19,4700	24,7696	12,3848	1,00	1,00	1,00	1,00	1,00	124,78	155,88	150,53	161,51	111,12	114,32	134,26	108,46	100,97	
28460	0,0000	0,0000	0,0000	4,1269	17,7317	-55,9260	-10,9400	4,2707	-148,0134	-20,8328	-5,0049	-83,7982	-74,3467	-15,2154	-116,9687	-104,0200	-20,2458	-145,5490	-117,3858	-25,4966	-160,5306	17,1750	17,1750	-24,1872	21,7247	-161,7886	-36,4929	16,3948	-220,2544	-42,0608	14,6618	-244,7543	-44,2780	12,5247	-256,9641	3,7000	23,9799	11,9900	-6,2478	4,7915	-173,0247	-5,7330	4,3994	-225,9893	-15,5670	-3,3274	-263,0078	-21,2889	-6,6643	-281,3876	17,6200	24,5775	20,2887	18,9236	-4,3019	-170,3699	8,1608	-24,4432	-217,3563	5,0433	-27,0901	-239,9117	3,3012	-26,5773	-251,2285	17,2700	24,1351	20,0676	28,7151	-24,6353	-158,8367	26,7472	-32,4396	-192,0023	27,7943	-36,1577	-217,5986	27,0430	-40,6553	-229,7119	19,4000	24,7696	12,3848	1,00	1,00	1,00	1,00	1,00	126,85	155,55	150,97	160,86	111,24	114,24	134,22	108,66	100,68	
28900	0,0000	0,0000	0,0000	4,1285	17,4420	-56,0432	-10,0394	5,9294	-148,5774	-20,6778	-4,5823	-84,6440	-73,7075	-13,9510	-118,8757	-102,9204	-18,3418	-148,0551	-116,1054	-23,2427	-163,3248	17,1300	17,1300	-23,0395	23,7470	-162,1416	-35,0007	19,9541	-220,8245	-40,4171	18,8764	-245,4069	-42,5674	17,0634	-257,6864	3,8400	24,0000	12,0000	-5,0749	6,9259	-173,5326	-4,2851	6,9484	-226,5178	-14,0519	-0,5972	-263,6088	-19,7637	-3,8776	-282,0108	16,8500	24,2944	20,1472	20,0225	-2,3788	-170,7953	9,3618	-21,7572	-218,1491	6,3687	-24,0224	-240,7726	4,7092	-23,3092	-252,0959	16,8500	24,2256	20,1128	29,5726	-23,0096	-159,5683	27,5664	-29,8568	-192,9572	28,6149	-32,8698	-218,6570	27,8283	-37,0172	-230,8982	19,6100	24,7696	12,3848	1,00	1,00	1,00	1,00	1,00	126,24	154,09	149,92	159,60	110,99	114,40	134,15	108,57	100,28	
29330	0,0000	0,0000	0,0000	3,6710	18,1467	-55,9219	-8,2755	11,6923	-149,3662	-20,0310	-2,7507	-86,3247	-71,4547	-11,2401	-123,2650	-99,2991	-14,5968	-153,9485	-111,7868	-18,8788	-170,0027	16,9800	16,9800	-21,4122	29,9950	-162,1891	-32,8910	29,8859	-221,1604	-38,1260	30,3184	-245,8313	-40,1627	29,2658	-258,2331	3,9800	23,9391	11,9696	-2,8019	14,2436	-174,1334	-1,0883	16,8763	-227,0921	-10,2268	10,4806	-264,6041	-15,7032	7,6476	-283,1749	16,2900	23,5600	19,7800	22,4708	5,3414	-171,3678	13,3479	-12,0205	-219,8770	10,9004	-13,2701	-242,6710	9,4636	-12,0534	-253,9951	16,3600	24,2256	20,1128	32,2704	-15,7131	-161,1195	30,8967	-20,7933	-194,8938	32,3909	-22,3934	-220,7279	31,8714	-25,8908	-233,1998	19,2600	24,7791	12,3896	1,00	1,00	1,00	1,00	1,00	123,42	150,81	147,66	157,10	109,89	114,79	134,08	108,75	100,26	
29760	0,0000	0,0000	0,0000	3,3811	18,6311	-60,9138	-8,4649	11,5037	-162,2265	-21,3275	-4,6592	-94,1071	-65,9649	-19,8551	-144,7246	-87,5269	-27,3815	-183,5163	-96,4281	-33,8939	-203,1364	16,8600	16,8600	-23,1402	30,9331	-176,1953	-35,8231	31,0332	-240,0043	-41,6078	31,5892	-266,6934	-43,8341	30,5135	-280,1249	4,0500	23,9596	11,9798	-2,3874	14,5003	-188,9876	-0,5433	16,4252	-246,3743	-15,4965	-7,2487	-278,1848	-25,4171	-21,4781	-290,3542	15,1000	2,0400	6,9800	25,2220	5,6543	-185,7728	17,0537	-15,0888	-237,8634	14,7490	-17,4881	-262,5017	13,2393	-16,7546	-274,8188	14,8900	23,6544	19,8272	36,3965	-16,8523	-174,6298	34,9580	-22,4837	-211,1855	36,5579	-24,2423	-239,1601	36,0603	-28,0721	-252,6561	18,7700	24,7975	12,3988	1,00	1,00	1,00	1,00	1,00	113,32	113,15	132,13	141,56	107,11	124,55	133,39	118,10	108,29	
30190	0,0000	0,0000	0,0000	4,1392	22,4398	-72,2808	-9,9730	14,8436	-192,7191	-25,4157	-4,7650	-111,9034	-73,9764	-24,2083	-175,3120	-96,0827	-34,1498	-222,9938	-101,9930	-43,2138	-247,4515	16,6800	16,6800	-27,2366	38,1640	-209,1726	-42,8173	39,0035	-284,8856	-49,9212	39,9151	-316,5417	-52,7005	38,7435	-332,4870	3,9800	23,8551	11,9276	-2,7186	18,5538	-224,4933	-0,6481	20,8724	-292,6855	-21,6089	-20,5471	-312,2004	-34,0596	-42,3692	-310,5521	14,7500	28,2900	6,1450	30,0088	7,7767	-220,7350	16,9639	-16,2667	-282,2543	12,0382	-20,3691	-311,0925	8,9536	-20,4563	-325,5376	13,7700	20,2476	18,1238	43,0864	-19,1480	-207,6632	41,3727	-25,9035	-251,0902	43,2940	-28,0526	-284,3260	42,6937	-32,6214	-300,3571	18,3500	24,8151	12,4075	1,00	1,00	1,00	1,00	1,00	127,98	92,72	137,57	154,42	121,79	148,09	133,18	138,73	128,89	
30620	0,0000	0,0000	0,0000	4,6426	26,1709	-83,8332	-10,7763	20,3805	-223,8418	-29,3355	-4,3875	-130,7108	-84,7261	-26,1885	-205,2292	-109,6854	-37,0773	-260,9983	-114,9678	-47,5379	-289,7316	16,6800	16,6800	-30,6748	47,8485	-242,4799	-48,3629	50,5752	-330,3707	-56,4744	52,2850	-367,1053	-59,6399	51,2348	-385,6367	3,8400	23,7231	11,8616	-2,1071	25,4791	-260,5487	0,3766	28,7084	-339,6481	-23,6479	-23,8338	-348,3607	-36,0182	-47,1648	-335,8673	13,8400	43,0625	13,5313	35,8347	12,8762	-256,1999	18,1178	-13,0326	-327,7347	10,7062	-17,9606	-360,8361	6,1250	-18,3811	-377,3456	13,0000	18,0831	17,0415	50,9030	-18,6871	-241,6079	49,9846	-25,9055	-292,1187	53,0046	-27,8968	-330,6569	52,7218	-32,9685	-349,3322	18,1400	24,8151	12,4075	1,00	1,00	1,00	1,00	1,00	148,37	91,44	152,28	178,56	140,75	171,81	133,23	159,22	150,42	
31050	0,0000	0,0000	0,0000	7,8899	39,1789	-121,2008	-15,5380	28,2455	-324,1308	-42,2069	-5,5598	-188,3845	-120,5219	-38,8287	-297,5389	-154,8885	-56,1004	-378,9723	-156,7915	-73,2264	-420,5748	16,5000	16,5000	-44,1169	68,0383	-351,5868	-70,9291	70,4401	-478,9298	-83,0917	72,4728	-532,1671	-87,8953	70,7548	-559,0100	3,7000	23,9391	11,9696	-3,1335	34,7823	-377,5507	-0,6586	36,3029	-492,4488	-30,3391	-38,9157	-466,9582	-39,0555	-55,5835	-428,9668	13,0000	67,7369	25,8685	51,7568	15,9951	-371,2439	24,5672	-23,2821	-474,0453	14,3876	-29,4904	-522,3352	8,4103	-29,2027	-546,4746	12,5800	20,5479	18,2740	73,2359	-29,7448	-349,5453	72,1735	-41,2896	-422,6859	76,8030	-45,0158	-478,5401	76,4787	-52,7615	-505,5336	18,2800	24,8319	12,4159	1,00	1,00	1,00	1,00	1,00	211,29	119,35	212,32	249,10	198,87	249,42	136,28	230,89	218,94	
31480	0,0000	0,0000	0,0000	8,0832	41,9590	-131,3622	-18,2475	26,3602	-350,6662	-45,9614	-8,2149	-203,0243	-132,5360	-47,7302	-318,7194	-171,2714	-68,6715	-405,6891	-155,3826	-90,2102	-446,4236	16,5450	16,5450	-49,8120	68,6084	-380,9001	-80,7786	69,0438	-518,3379	-94,7149	70,4619	-575,8054	-100,2614	68,2551	-604,7719	3,6300	24,0784	12,0392	-5,1924	32,6667	-408,6623	-3,0477	32,6523	-533,0505	-32,5069	-47,0756	-498,4411	-39,7324	-60,8001	-455,2557	13,1400	71,6289	27,8144	54,4794	13,1048	-401,8252	25,9190	-31,8260	-512,3734	16,4544	-37,5252	-565,0669	11,1213	-36,2197	-591,4207	12,6500	23,2839	19,6420	78,4005	-35,7639	-377,6803	75,7569	-48,1423	-456,8314	79,6230	-52,0693	-517,3795	78,7304	-60,4048	-546,5999	18,9100	24,8400	12,4200	1,00	1,00	1,00	1,00	1,00	230,70	119,66	227,29	256,38	203,87	270,28	137,83	250,48	235,21	
31910	0,0000	0,0000	0,0000	8,5381	44,1383	-135,0469	-20,9781	26,2610	-360,5771	-48,4503	-7,6077	-207,8512	-140,0469	-49,0862	-324,9649	-181,5875	-71,5175	-413,6213	-154,9578	-94,0229	-449,7675	16,4850	16,4850	-53,3070	69,8684	-391,8254	-87,8341	70,1153	-532,8223	-103,3038	71,4287	-591,7587	-109,6253	69,0418	-621,4736	3,7000	24,0000	12,0000	-8,0374	32,0442	-420,5209	-6,9025	31,2383	-548,6990	-37,2288	-49,6416	-510,2233	-43,7639	-61,9803	-465,0519	13,3500	73,0100	28,5050	53,2797	11,2517	-413,8793	23,4048	-35,7586	-527,3754	13,6849	-41,7799	-581,6590	8,2770	-40,4540	-608,8317	12,9300	23,5600	19,7800	77,5951	-39,1451	-388,7639	73,3827	-52,3103	-470,1904	76,3179	-56,7574	-532,6085	74,7938	-65,4937	-562,6495	18,9800	24,8479	12,4240	1,00	1,00	1,00	1,00	1,00	241,10	116,72	234,13	257,57	200,93	278,85	138,64	258,72	241,71	
32350	0,0000	0,0000	0,0000	7,0928	34,7680	-111,4040	-16,2930	20,8422	-296,8334	-39,7635	-7,1576	-171,5834	-116,2792	-40,2629	-267,1158	-151,2666	-58,1682	-339,6613	-127,2047	-76,4323	-367,7565	16,4550	16,4550	-42,4052	56,9657	-322,5338	-71,0780	57,2285	-438,2782	-84,0966	57,8873	-486,6158	-89,5066	55,5967	-510,9489	3,2800	23,4375	11,7188	-5,3612	25,6479	-346,0023	-4,4188	23,9846	-451,2822	-33,5125	-45,3233	-431,6991	-43,1391	-63,2567	-398,6219	12,5800	62,9844	23,4922	44,8296	8,1209	-340,3319	21,9642	-30,6583	-433,9202	14,8004	-35,6149	-478,6490	10,7757	-34,5172	-501,0485	13,0000	23,6544	19,8272	64,3385	-33,5081	-319,7208	61,3809	-44,2778	-386,6393	64,2154	-47,9186	-437,8914	63,1345	-55,0708	-462,5835	18,9100	24,8631	12,4316	1,00	1,00	1,00	1,00	1,00	198,39	90,52	196,37	213,72	163,69	228,94	134,74	213,31	198,86	
32780	0,0000	0,0000	0,0000	6,6912	34,7539	-108,6965	-17,4152	19,7942	-289,7268	-39,3646	-6,8364	-166,9211	-115,3596	-40,1786	-259,0165	-150,5193	-58,3214	-329,3173	-129,8664	-76,5946	-358,7525	16,4700	16,4700	-43,2774	54,8298	-314,9112	-72,6061	54,5681	-427,7477	-85,8530	55,0506	-474,8675	-91,3900	52,7473	-498,5958	3,3500	23,5116	11,7558	-7,0927	24,2076	-337,9069	-6,8553	21,9937	-440,8336	-35,2849	-46,0726	-422,7685	-44,9178	-64,4240	-390,9512	12,6500	61,6761	22,8381	42,0918	7,3194	-332,5995	19,7546	-31,4520	-423,7473	12,6875	-36,6364	-467,4305	8,7032	-35,7256	-489,3292	13,0700	23,7231	19,8615	61,4857	-33,1606	-312,3074	58,4257	-44,3389	-377,6194	61,0423	-48,3578	-427,7031	59,9470	-55,5860	-451,7737	18,8400	24,8704	12,4352	1,00	1,00	1,00	1,00	1,00	194,33	91,66	194,74	212,42	163,40	224,02	134,52	208,82	194,75	
33210	0,0000	0,0000	0,0000	7,0588	33,4623	-109,0778	-16,9561	17,8277	-290,0633	-39,4669	-7,8176	-167,1495	-118,6853	-39,4696	-257,1001	-156,0164	-56,8105	-326,4775	-140,0100	-75,5760	-358,3921	16,3350	16,3350	-42,2959	53,0730	-315,4850	-70,6471	52,8311	-428,5710	-83,5279	53,2185	-475,7931	-88,9268	50,8237	-499,5441	3,6300	23,3616	11,6808	-6,4961	21,8319	-338,2495	-5,5292	20,4308	-441,1861	-35,0051	-47,3859	-423,8750	-45,1187	-65,8570	-392,2769	13,4900	61,6761	22,8381	42,4441	4,3028	-332,7651	20,8628	-34,2485	-424,1880	14,2532	-39,3881	-467,9480	10,5228	-38,4581	-489,8906	13,6300	23,6775	19,8388	61,2497	-36,3251	-312,2164	57,4830	-48,1553	-377,3765	59,6363	-52,7622	-427,4315	58,2261	-60,2306	-451,4123	18,3500	24,8704	12,4352	1,00	1,00	1,00	1,00	1,00	196,24	101,23	203,30	219,51	168,92	223,94	135,07	209,41	194,37	
33640	0,0000	0,0000	0,0000	3,8464	16,9541	-57,2559	-9,3928	7,1163	-151,7438	-20,9491	-4,9322	-87,0920	-64,6977	-21,0200	-132,2384	-85,9871	-29,9545	-167,5936	-82,7228	-39,8841	-185,9379	16,4100	16,4100	-22,5134	25,4680	-165,3248	-36,9409	24,7515	-224,6173	-43,4848	24,7658	-249,3897	-46,2236	23,4227	-261,8323	4,2600	23,4871	11,7436	-4,0449	8,6634	-177,0336	-3,4472	7,8587	-230,9137	-15,6160	-5,4282	-266,3495	-23,2330	-12,6466	-283,2301	14,6100	15,8796	15,9398	21,4771	-0,7669	-174,1360	11,3118	-21,7908	-221,8813	8,3581	-24,8578	-244,8109	6,6504	-24,5580	-256,3421	14,4700	23,7231	19,8615	31,1283	-21,9425	-163,0314	28,4317	-28,3425	-197,0514	29,0516	-30,9663	-223,2491	28,0145	-34,9496	-235,7573	18,7000	24,8775	12,4388	1,00	1,00	1,00	1,00	1,00	105,36	117,25	114,80	121,53	93,57	117,23	133,68	110,46	101,13	
34070	0,0000	0,0000	0,0000	3,9748	16,9098	-56,4929	-10,4578	4,7305	-149,3320	-21,0463	-5,3565	-85,0203	-66,5834	-20,6127	-127,4692	-89,4622	-29,1756	-161,2749	-96,7518	-37,0583	-179,1529	16,5600	16,5600	-23,5017	22,5620	-163,0569	-37,8059	20,7697	-221,5860	-44,2723	20,3727	-246,0507	-46,9839	18,8455	-258,3160	4,9600	23,5839	11,7920	-5,5161	5,5456	-174,4147	-5,1950	4,3647	-227,6291	-16,0505	-5,6191	-264,0197	-22,5433	-10,4643	-281,9031	15,8700	21,6144	18,8072	19,6778	-3,8382	-171,6472	8,6396	-24,3546	-218,6931	5,3961	-27,2478	-241,3150	3,5868	-26,8680	-252,6834	15,9400	23,8764	19,9382	29,2455	-24,5040	-160,2437	25,7117	-31,1558	-193,7021	25,6842	-34,0445	-219,5543	24,3147	-38,1011	-231,8359	19,3300	24,8704	12,4352	1,00	1,00	1,00	1,00	1,00	108,94	129,51	124,81	132,04	100,41	115,81	133,99	108,98	99,25	
34500	0,0000	0,0000	0,0000	4,1051	16,9629	-56,3476	-10,4908	4,2756	-148,9051	-20,9543	-5,3917	-84,6397	-68,0067	-19,1522	-125,7380	-92,1559	-26,7315	-158,7866	-101,5636	-33,6551	-176,0136	16,7250	16,7250	-23,5078	22,0101	-162,6854	-37,9526	20,6608	-221,0713	-44,4060	20,6000	-245,4917	-47,1036	19,2775	-257,7585	5,5900	23,9596	11,9798	-5,6042	4,9318	-173,9526	-5,0123	4,2639	-227,0703	-15,3862	-4,6820	-263,7876	-21,5418	-8,8658	-281,9138	16,8500	22,7199	19,3599	19,5316	-4,4556	-171,1812	8,3724	-24,3378	-218,3571	5,1315	-26,9348	-240,9697	3,3415	-26,4039	-252,3125	16,8500	23,9391	19,9695	29,0705	-25,0275	-159,6944	25,5415	-31,6236	-193,0961	25,5195	-34,4772	-218,9014	24,1499	-38,5083	-231,1646	19,7500	24,8775	12,4388	1,00	1,00	1,00	1,00	1,00	111,58	135,03	129,92	137,36	102,31	115,82	134,11	108,75	98,98	
34930	0,0000	0,0000	0,0000	3,5191	17,1427	-56,2940	-10,8202	5,0078	-148,9051	-21,0461	-5,4700	-84,7709	-69,1649	-18,5563	-124,7777	-94,2889	-25,4511	-157,2109	-104,6190	-31,8202	-174,1044	16,8600	16,8600	-24,2123	22,5733	-162,5106	-38,6719	21,9591	-220,8663	-45,1097	22,2679	-245,2725	-47,7685	21,1597	-257,5609	6,0100	24,1351	12,0675	-5,9598	6,0001	-173,9302	-5,1432	6,3740	-227,0144	-15,0745	-1,8496	-263,9958	-20,9831	-5,6473	-282,2752	17,4800	23,0956	19,5478	19,3575	-2,8630	-171,2505	8,9010	-22,0884	-218,8213	5,8633	-24,2982	-241,4886	4,1412	-23,5708	-252,8237	17,4800	24,0396	20,0198	29,3349	-23,3169	-159,9626	26,3902	-29,3329	-193,5081	26,7582	-31,6710	-219,3463	25,6452	-35,4892	-231,6947	20,5900	24,8775	12,4388	1,00	1,00	1,00	1,00	1,00	114,03	139,22	134,51	142,47	103,87	115,90	134,18	108,81	99,12	
35360	0,0000	0,0000	0,0000	3,5556	17,3285	-56,2211	-11,2254	5,1523	-148,7358	-21,2652	-5,1591	-84,5602	-70,1879	-17,5682	-123,7773	-95,9625	-24,0505	-155,7702	-106,8321	-30,1638	-172,4121	16,9200	16,9200	-24,5518	22,7816	-162,3124	-39,1010	22,5130	-220,6346	-45,5618	22,9912	-245,0262	-48,2402	21,9693	-257,3149	6,3600	24,1900	12,0950	-6,4584	6,0747	-173,7758	-5,7461	6,6016	-226,8484	-15,7689	-1,3628	-263,8526	-21,7088	-5,0070	-282,1484	17,7600	23,2311	19,6155	18,8045	-2,9496	-171,1827	8,1088	-22,1447	-218,6997	5,0063	-24,3404	-241,3544	3,2653	-23,6022	-252,6833	17,5500	24,0784	20,0392	28,6888	-23,4475	-159,9055	25,9540	-29,5677	-193,4422	26,4838	-31,9875	-219,2641	25,4475	-35,8436	-231,6045	20,7300	24,8775	12,4388	1,00	1,00	1,00	1,00	1,00	115,58	141,14	136,41	145,03	104,63	115,94	134,21	108,82	99,46	
35790	0,0000	0,0000	0,0000	3,5411	16,9541	-56,3280	-11,0476	4,1937	-148,7821	-21,1436	-5,7901	-84,5722	-70,2396	-18,5544	-123,4438	-96,1870	-25,2701	-155,2413	-107,2491	-31,4485	-171,7282	16,9500	16,9500	-24,4210	21,6900	-162,4774	-38,8436	21,1770	-220,8214	-45,2501	21,5589	-245,2257	-47,8964	20,4923	-257,5159	6,5000	24,2079	12,1039	-6,2464	4,9920	-173,8165	-5,4040	5,3384	-226,8818	-15,2815	-2,7451	-263,8939	-21,1437	-6,4413	-282,2016	17,9000	23,3100	19,6550	19,0447	-3,9159	-171,1340	8,5953	-23,4051	-218,5786	5,5793	-25,7259	-241,2295	3,8736	-25,0499	-252,5662	17,6200	24,0975	20,0487	28,9915	-24,3071	-159,7265	26,5133	-30,6599	-193,2353	27,2244	-33,2407	-219,0340	26,2935	-37,1824	-231,3539	20,8000	24,8775	12,4388	1,00	1,00	1,00	1,00	1,00	116,53	142,28	137,56	146,36	105,13	115,96	134,22	108,85	99,62	
36230	0,0000	0,0000	0,0000	3,3684	17,7438	-56,0872	-10,5064	8,0847	-149,0138	-21,0432	-4,0904	-85,2630	-69,7509	-15,6473	-124,9784	-95,4098	-21,3372	-157,2005	-106,3439	-26,9651	-173,9643	16,9800	16,9800	-23,8258	25,9987	-162,2065	-37,7468	27,7966	-220,6391	-43,9379	29,1584	-245,0607	-46,4729	28,5903	-257,4058	6,8500	24,2431	12,1215	-5,5250	9,7418	-173,9675	-4,2197	12,0648	-226,9671	-13,7296	5,3878	-264,3488	-19,4039	2,3955	-282,8409	18,1100	23,3871	19,6936	19,7671	0,8128	-171,4010	8,3063	-17,2795	-219,1571	4,8522	-19,0274	-241,7939	2,9375	-18,0785	-253,0761	16,6400	23,8975	19,9487	29,6851	-19,9253	-160,6178	27,5725	-25,2773	-194,3215	28,5527	-27,0765	-220,1744	27,7646	-30,6494	-232,6145	20,6600	24,8775	12,4388	1,00	1,00	1,00	1,00	1,00	116,76	142,39	135,20	146,42	105,05	116,03	134,24	108,14	99,77	
36660	0,0000	0,0000	0,0000	2,8552	17,3476	-56,2319	-9,8206	9,4958	-149,4879	-20,8068	-4,2939	-86,1513	-66,9252	-17,0762	-128,4838	-90,6001	-23,3453	-162,0813	-100,5680	-29,1458	-179,3771	16,9350	16,9350	-23,3407	27,4377	-162,4299	-36,7525	31,0349	-220,8909	-42,7230	33,1833	-245,3078	-45,1229	33,0330	-257,6904	7,4800	24,3439	12,1720	-4,6031	11,8030	-174,3383	-2,6014	15,7494	-227,2135	-11,4347	10,0705	-264,9199	-16,7734	7,5640	-283,5807	18,6000	23,4624	19,7312	20,8256	3,3076	-171,6850	10,4706	-15,8722	-219,2621	5,7299	-20,6150	-241,2238	2,6305	-21,7755	-252,2178	14,6800	16,2384	16,1192	31,0264	-17,4686	-161,2520	29,1555	-22,5066	-195,0141	30,2820	-24,0134	-220,8766	29,6150	-27,4664	-233,3559	19,8900	24,8911	12,4455	1,00	1,00	1,00	1,00	1,00	114,34	138,66	126,53	140,94	103,06	116,22	134,29	108,10	99,78	
37090	0,0000	0,0000	0,0000	2,5920	17,3699	-56,2478	-8,9219	12,1675	-149,8549	-20,5003	-3,6112	-87,0794	-58,6390	-18,3993	-136,1753	-76,1648	-25,8389	-173,1437	-83,0026	-32,1302	-191,7435	16,7400	16,7400	-22,4782	30,3534	-162,4218	-35,4398	35,9562	-220,8366	-41,2249	38,9455	-245,2138	-43,5198	39,2290	-257,6161	7,7600	24,3600	12,1800	-3,4400	15,2653	-174,5663	-0,8894	20,7430	-227,2898	-9,2680	15,9928	-265,2343	-14,3935	13,9214	-284,0113	18,5300	23,3616	19,6808	22,0468	6,9479	-171,8631	13,3710	-12,3089	-219,7532	1,7030	-31,1120	-225,8977	-5,3735	-39,8778	-223,6730	13,6300	42,5684	13,2842	32,3421	-14,0298	-161,9278	30,7531	-18,7277	-195,7590	32,0712	-19,9429	-221,6320	31,5276	-23,2683	-234,1541	18,7700	24,8976	12,4488	1,00	1,00	1,00	1,00	1,00	104,83	123,86	84,30	122,45	95,94	116,37	134,28	90,39	99,99	
37520	0,0000	0,0000	0,0000	2,1742	17,5457	-56,0887	-11,2242	10,0819	-149,1018	-21,5201	-4,1032	-85,8604	-47,3935	-25,1327	-140,2281	-55,9394	-36,7464	-179,1436	-56,7417	-45,3804	-197,9955	16,5000	16,5000	-24,9842	27,9417	-161,8084	-40,6458	32,4135	-219,5330	-47,5385	34,9684	-243,6183	-50,3997	35,0399	-255,8796	7,4100	24,4524	12,2262	-6,2530	12,5579	-173,9390	-4,9850	16,1865	-226,7631	-13,9708	10,9423	-264,4227	-19,2853	8,8127	-283,1001	17,9000	24,6400	20,3200	19,2231	4,2819	-171,5559	10,6452	-17,3132	-218,3405	-0,5636	-36,7912	-213,8305	-5,4595	-42,3521	-205,0869	12,7900	66,9681	25,4841	29,6723	-16,4222	-161,3398	26,1166	-21,7002	-194,8662	25,9704	-23,4119	-220,6929	24,6706	-26,9461	-233,0748	18,3500	24,9100	12,4550	1,00	1,00	1,00	1,00	1,00	99,29	107,62	51,86	90,54	86,82	116,44	134,25	76,92	98,54	
37950	0,0000	0,0000	0,0000	1,9245	17,2462	-56,1918	-12,6179	8,2873	-148,9024	-22,2526	-4,7557	-85,3106	-50,9036	-25,7189	-138,2949	-61,1949	-37,4858	-176,7399	-49,6905	-47,3800	-190,8945	16,2000	16,2000	-26,4177	26,0155	-161,7501	-43,6866	29,8879	-219,0593	-51,2493	32,1836	-242,9694	-54,4632	32,1147	-255,1434	7,2700	24,4224	12,2112	-7,9254	10,3092	-173,8352	-7,1397	13,3315	-226,7077	-16,5205	7,7104	-264,2171	-22,0290	5,3976	-282,8167	18,2500	24,6279	20,3139	17,5263	1,9138	-171,6096	9,6287	-21,0587	-217,8560	-1,5724	-40,8717	-215,1409	-7,0869	-47,3237	-207,4395	12,7200	61,3041	22,6521	27,9687	-18,6798	-161,1644	25,0049	-24,5619	-194,6485	25,2986	-26,7135	-220,4414	24,2326	-30,4674	-232,7812	18,9100	24,9216	12,4608	135,00	1,00	1,00	1,00	1,00	102,32	109,55	45,70	86,63	78,97	116,64	134,28	80,93	99,48	
38390	0,0000	0,0000	0,0000	1,7856	17,2101	-56,2063	-12,8977	7,9147	-148,8597	-22,3449	-4,9889	-85,2127	-49,0433	-26,9924	-138,7903	-57,8419	-39,4140	-177,3988	-46,7327	-49,4483	-191,7682	16,0200	16,0200	-26,8058	25,5403	-161,7309	-44,6749	29,0610	-218,8773	-52,4965	31,1958	-242,7184	-55,8374	31,0451	-254,8572	6,9900	24,3916	12,1958	-8,2641	9,8864	-173,8071	-7,6921	12,5185	-226,7023	-17,1842	6,5817	-264,1342	-22,7491	4,1100	-282,6961	17,9700	24,6400	20,3200	17,2306	1,6172	-171,6081	9,6747	-22,5034	-217,3228	-1,3622	-42,5899	-217,6298	-7,5375	-50,3166	-211,8412	11,7400	52,6161	18,3081	27,7902	-18,8964	-161,1245	25,5163	-24,9044	-194,6395	26,3044	-27,1138	-220,4167	25,5169	-30,9135	-232,7631	19,3300	24,9216	12,4608	93,00	1,00	1,00	1,00	1,00	102,68	108,22	44,04	85,11	79,22	116,68	134,25	85,94	100,12	
