STAMP;ROOT X;ROOT Y;ROOT Z;WRIST X;WRIST Y;WRIST Z;HAND X;HAND Y;HAND Z;THUMB1 X;THUMB1 Y;THUMB1 Z;THUMB2 X;THUMB2 Y;THUMB2 Z;THUMB3 X;THUMB3 Y;THUMB3 Z;THUMB4 X;THUMB4 Y;THUMB4 Z;THUMBFLEX1;THUMBFLEX2;INDEX1 X;INDEX1 Y;INDEX1 Z;INDEX2 X;INDEX2 Y;INDEX2 Z;INDEX3 X;INDEX3 Y;INDEX3 Z;INDEX4 X;INDEX4 Y;INDEX4 Z;INDEXFLEX1;INDEXFLEX2;INDEXFLEX3;MIDDLE1 X;MIDDLE1 Y;MIDDLE1 Z;MIDDLE2 X;MIDDLE2 Y;MIDDLE2 Z;MIDDLE3 X;MIDDLE3 Y;MIDDLE3 Z;MIDDLE4 X;MIDDLE4 Y;MIDDLE4 Z;MIDDLEFLEX1;MIDDLEFLEX2;MIDDLEFLEX3;RING1 X;RING1 Y;RING1 Z;RING2 X;RING2 Y;RING2 Z;RING3 X;RING3 Y;RING3 Z;RING4 X;RING4 Y;RING4 Z;RINGFLEX1;RINGFLEX2;RINGFLEX3;LITTLE1 X;LITTLE1 Y;LITTLE1 Z;LITTLE2 X;LITTLE2 Y;LITTLE2 Z;LITTLE3 X;LITTLE3 Y;LITTLE3 Z;LITTLE4 X;LITTLE4 Y;LITTLE4 Z;LITTLEFLEX1;LITTLEFLEX2;LITTLEFLEX3;PRESSURE1;PRESSURE2;PRESSURE3;PRESSURE4;PRESSURE5;DIST THUMB-INDEX;DIST THUMB-MIDDLE;DIST THUMB-RING;DIST THUMB-LITTLE;DIST PALM-THUMB;DIST PALM-INDEX;DIST PALM-MIDDLE;DIST PALM-RING;DIST PALM-LITTLE;Unnamed: 98;Seconds;Sample_Time
49170;0,0000;0,0000;0,0000;-58,5226;5,3299;-2,9670;-152,2126;-4,4852;1,6905;-89,8405;-17,1302;17,8454;-129,0542;-40,0247;62,6769;-162,1859;-53,6829;83,6496;-179,1108;-63,1742;91,0312;13,3500;13,3500;-166,5974;13,0236;14,2197;-225,9293;9,5049;22,4951;-250,7679;8,2095;26,5143;-263,1290;6,2399;27,9365;2,4400;23,2311;11,6156;-176,5444;-2,6121;-5,5797;-229,2752;-2,7659;-10,8243;-266,9926;-10,9224;-4,5841;-285,7817;-14,5480;-0,6040;15,0300;24,2944;20,1472;-171,5863;-10,7587;-30,7391;-219,9259;-28,6191;-22,0306;-242,6423;-30,6320;-19,6162;-253,9905;-29,9038;-18,1441;15,8000;22,7799;19,3899;-159,9195;-31,1837;-40,2042;-193,2102;-36,7170;-45,3849;-218,2879;-38,5975;-51,5682;-230,5242;-42,3525;-53,5275;22,4800;24,4224;12,2112;1,00;2,00;1,00;1,00;1,00;125,93;148,80;136,50;154,84;110,23;114,48;133,97;106,76;103,03;;49.17;2023-08-21 13:32:58.881926000
49600;0,0000;0,0000;0,0000;-58,5353;5,1041;-2,9151;-152,2427;-4,5366;1,4223;-89,9507;-17,4591;17,6215;-126,3220;-39,1284;65,3490;-157,9333;-51,7289;89,1288;-174,1323;-60,5283;98,6704;13,9350;13,9350;-166,6172;12,8935;14,0631;-226,0068;10,2352;22,1701;-250,8705;9,3180;26,1114;-263,2647;7,5460;27,4844;3,1400;23,2839;11,6419;-176,5476;-2,5463;-5,8914;-229,2257;-1,8696;-11,5187;-267,1159;-9,4580;-5,6620;-285,9958;-12,7933;-1,8787;15,8000;24,4071;20,2036;-171,5451;-10,4865;-31,1031;-220,1223;-28,0714;-23,2515;-242,8896;-29,8568;-21,2020;-254,2481;-29,0012;-19,9033;16,3600;23,0119;19,5060;-159,9022;-30,8523;-40,7124;-193,0852;-36,1677;-46,7100;-218,0213;-37,7963;-53,4902;-230,2272;-41,4378;-55,8060;22,9700;24,5376;12,2688;1,00;1,00;1,00;1,00;1,00;132,84;157,80;146,53;165,45;114,33;114,68;134,05;107,04;103,53;;49.6;2023-08-21 13:32:59.311926000
50040;0,0000;0,0000;0,0000;-58,5613;4,7760;-2,8682;-152,4050;-3,7128;0,7242;-90,4035;-17,5473;17,2628;-126,4878;-39,2139;65,2032;-157,9763;-51,6404;89,2311;-173,9804;-60,2159;99,2885;13,9350;13,9350;-166,6491;13,7967;13,3993;-226,1280;12,3216;21,1142;-251,0284;11,8962;24,8927;-263,4645;10,3734;26,1758;3,5600;23,2839;11,6419;-176,6279;-1,3584;-6,7460;-229,2168;0,4526;-12,8979;-267,3169;-6,3744;-7,5023;-286,3029;-9,3315;-3,9487;16,2900;24,4524;20,2262;-171,5439;-9,1625;-31,9819;-220,2676;-26,6322;-24,8368;-243,0502;-28,4218;-22,9871;-254,4167;-27,5902;-21,7516;16,0100;22,7799;19,3899;-160,0898;-29,5964;-41,6687;-193,2062;-34,5107;-48,3265;-218,0278;-35,7918;-55,5784;-230,2245;-39,2728;-58,1682;23,0400;24,5775;12,2887;1,00;1,00;1,00;1,00;1,00;135,41;160,82;148,95;168,51;115,64;114,81;134,10;107,15;103,87;;50.04;2023-08-21 13:32:59.741926000
50470;0,0000;0,0000;0,0000;-58,5374;4,9439;-2,9904;-152,8056;3,2486;-1,9525;-92,4405;-14,7248;16,5285;-132,6777;-34,4856;61,9128;-166,3883;-45,3392;83,5660;-183,5986;-53,1836;92,1122;13,6200;13,6200;-166,0937;21,9274;10,0716;-225,7814;23,1114;15,9823;-250,7749;23,6939;19,0468;-263,2886;22,6417;19,9973;2,0900;23,0119;11,5059;-176,5810;7,2127;-10,1393;-228,7213;12,6250;-17,7850;-267,3425;8,6112;-13,3756;-286,5808;7,0747;-10,3241;16,2200;24,4959;20,2479;-171,3830;-1,3287;-35,1100;-221,2445;-15,6107;-28,8051;-244,1168;-16,1262;-27,3248;-255,4409;-14,6982;-26,2652;15,3800;22,2444;19,1222;-161,1688;-22,6775;-44,1868;-194,3087;-25,4507;-51,8729;-218,9123;-25,1589;-59,9246;-231,2262;-27,8456;-62,8764;22,9000;24,5904;12,2952;1,00;2,00;1,00;1,00;2,00;131,53;157,26;143,72;164,11;113,93;114,30;134,09;106,99;104,06;;50.47;2023-08-21 13:33:00.171926000
50900;0,0000;0,0000;0,0000;-58,5221;5,0690;-3,0086;-152,6453;10,2860;-4,7272;-94,3302;-12,0822;15,4477;-141,1678;-30,0997;54,8225;-178,2355;-39,6218;70,8899;-196,6460;-46,5840;77,4698;12,4950;12,4950;-164,8762;29,8741;6,9639;-221,4856;16,1157;21,2673;-244,5089;8,7818;28,3715;-255,5234;3,4633;31,3677;18,9100;18,8496;9,4248;-175,8147;15,9906;-13,5907;-227,3106;24,6274;-22,5121;-266,2032;23,0421;-19,0762;-285,5698;22,7202;-16,5128;15,5200;24,5376;20,2688;-170,5262;7,1192;-38,4251;-221,3861;-3,1344;-32,2858;-244,2362;-1,9394;-30,8796;-255,4286;0,3110;-29,8554;15,0300;21,9375;18,9688;-161,6414;-14,9095;-47,2687;-194,8554;-14,8763;-55,1241;-219,2980;-12,5230;-63,3210;-231,7815;-14,1578;-66,3264;23,0400;24,6031;12,3015;1,00;1,00;1,00;1,00;2,00;89,98;146,78;131,05;151,54;109,21;109,24;134,02;106,28;103,22;;50.9;2023-08-21 13:33:00.601926000
51330;0,0000;0,0000;0,0000;-58,4841;5,4529;-3,0517;-152,6205;10,4788;-4,4948;-94,1998;-11,6983;15,5809;-142,8462;-29,3637;52,8643;-180,7667;-38,8826;66,8001;-199,7182;-46,0925;71,2219;11,8500;11,8500;-164,8530;30,0865;7,1604;-207,2923;-4,6637;31,4441;-213,0449;-26,7689;42,0541;-211,7021;-38,7826;45,5814;44,7400;9,4569;4,7284;-175,8282;16,1044;-13,3069;-227,4741;24,1337;-21,9167;-266,3228;22,1471;-18,2116;-285,6671;21,6314;-15,5176;14,9600;24,5511;20,2756;-170,6000;7,1498;-38,1236;-221,1630;-4,3966;-31,8376;-244,0284;-3,8888;-30,2808;-255,2780;-2,0013;-29,1576;13,8400;21,6144;18,8072;-161,6997;-14,8942;-46,9117;-195,1159;-14,9338;-53,8534;-219,7696;-12,6570;-61,4136;-232,3313;-14,3129;-64,0588;22,6200;24,6279;12,3139;1,00;1,00;2,00;2,00;2,00;29,23;139,63;122,91;142,74;105,60;91,79;133,97;106,31;102,55;;51.33;2023-08-21 13:33:01.041926000
51760;0,0000;0,0000;0,0000;-58,5161;5,1822;-3,0039;-152,7632;7,9311;-3,6169;-93,6438;-12,8176;15,9516;-143,5806;-30,5320;51,4732;-182,3333;-40,6430;62,3848;-197,3443;-48,9432;50,6996;9,5250;9,5250;-165,3639;27,2459;8,1396;-203,1636;-10,6206;35,2739;-184,6178;-27,6412;36,1452;-172,9740;-27,1030;31,3771;48,8000;67,9296;33,9648;-176,1790;12,9894;-12,2264;-228,1047;19,6449;-20,3372;-266,8484;16,6011;-16,2373;-286,1435;15,5515;-13,3421;14,8200;24,4959;20,2479;-170,9547;4,1485;-37,0871;-221,0452;-9,0679;-30,2925;-243,8995;-9,3168;-28,4986;-255,1939;-7,8026;-27,2568;13,3500;21,6144;18,8072;-161,6013;-17,6810;-45,9460;-195,0472;-18,6541;-52,6876;-219,7973;-17,0490;-60,1112;-232,3245;-19,0424;-62,6913;22,4800;24,6751;12,3376;2,00;1,00;1,00;1,00;1,00;38,00;127,07;105,43;122,37;90,40;53,48;133,95;106,29;102,70;;51.76;2023-08-21 13:33:01.471926000
52190;0,0000;0,0000;0,0000;-58,5093;5,1812;-2,9974;-152,7614;7,3538;-3,3546;-93,4700;-13,0034;16,0778;-143,0614;-30,2579;52,2890;-181,9601;-40,3272;62,6886;-192,0209;-47,4433;45,9912;8,0400;8,0400;-165,4459;26,6057;8,4078;-205,8004;-8,6310;35,3888;-186,3382;-24,6140;35,5271;-175,0461;-22,6237;30,3222;44,9500;75,0000;37,5000;-176,2283;12,2562;-11,9057;-228,2415;18,4039;-19,8123;-266,9394;15,0517;-15,5686;-286,2144;13,8618;-12,6100;14,6100;24,5775;20,2887;-171,0190;3,4129;-36,7651;-221,0211;-10,0927;-29,9375;-243,8865;-10,2012;-28,3148;-255,1755;-8,5543;-27,2126;13,4200;22,4400;19,2200;-161,5580;-18,3690;-45,6179;-194,9329;-19,6409;-52,6348;-219,6297;-18,2377;-60,2632;-232,1144;-20,3334;-62,9579;22,5500;24,7084;12,3542;1,00;1,00;1,00;1,00;1,00;33,91;126,75;104,21;119,22;83,54;50,29;133,93;106,35;103,03;;52.19;2023-08-21 13:33:01.901926000
52620;0,0000;0,0000;0,0000;-58,5059;5,2263;-3,0082;-152,7645;7,2002;-3,2853;-93,4132;-13,0639;16,0658;-142,5847;-30,1041;52,9472;-181,4777;-40,0954;63,4460;-191,2160;-47,0233;46,4799;7,4250;7,4250;-165,4802;26,4062;8,5194;-205,5869;-9,1184;35,4951;-186,0385;-24,9972;35,5490;-174,7684;-22,9325;30,3248;45,1600;75,0000;37,5000;-176,2491;12,0671;-11,8094;-228,3032;17,9988;-19,6176;-266,9784;14,4633;-15,3084;-286,2423;13,1791;-12,3153;14,4700;24,5644;20,2822;-171,0413;3,2757;-36,6881;-220,9727;-10,4615;-29,7974;-243,8194;-10,9108;-27,9757;-255,1236;-9,4879;-26,7250;13,2800;21,7239;18,8619;-161,5413;-18,4721;-45,5846;-194,8830;-19,8590;-52,7394;-219,5565;-18,5361;-60,4587;-232,0217;-20,6776;-63,2087;22,5500;24,6975;12,3488;1,00;1,00;1,00;1,00;1,00;33,34;126,93;104,17;119,96;83,04;50,22;133,92;106,33;103,20;;52.62;2023-08-21 13:33:02.331926000
53050;0,0000;0,0000;0,0000;-58,4996;5,2972;-3,3399;-152,7493;8,3903;-4,5712;-93,8242;-12,6126;15,3539;-143,3085;-28,8113;52,2297;-182,4349;-38,1846;62,4783;-192,3713;-44,9805;45,5660;7,0800;7,0800;-165,3600;27,7334;7,1393;-206,0691;-7,4715;33,6688;-186,6705;-23,5439;33,8671;-175,3295;-21,5763;28,7507;45,3000;75,0000;37,5000;-176,0938;13,5501;-13,3279;-228,0300;19,9938;-21,6112;-266,7713;16,6951;-17,6109;-286,0674;15,4983;-14,7524;14,3300;24,3600;20,1800;-170,7360;4,7333;-38,1747;-220,8362;-8,7101;-31,8295;-243,6971;-9,2073;-30,1147;-255,0144;-7,8525;-28,8749;13,0000;21,1584;18,5792;-161,4014;-17,1185;-47,0132;-194,6674;-18,2200;-54,6064;-219,2333;-16,6755;-62,6473;-231,6822;-18,7075;-65,5675;22,4100;24,7084;12,3542;1,00;1,00;2,00;2,00;2,00;33,48;126,79;104,13;120,77;83,26;50,18;133,90;106,36;103,37;;53.05;2023-08-21 13:33:02.761926000
53490;0,0000;0,0000;0,0000;-58,5995;4,8704;-3,2958;-152,9852;6,5431;-4,1724;-93,6151;-13,6243;15,5141;-141,0948;-30,3437;54,8253;-179,4594;-39,9398;67,6063;-196,4690;-48,1585;58,9490;7,9350;7,9350;-165,8558;25,6914;7,6335;-210,8582;-4,8567;33,1164;-212,7948;-27,8781;43,2271;-208,2929;-39,4172;45,5873;38,3000;22,8864;11,4432;-176,4615;11,3707;-12,8415;-228,5928;16,9304;-20,8822;-267,2281;12,5363;-16,5358;-286,4578;10,6979;-13,4441;14,1900;23,7004;19,8502;-171,0586;2,6727;-37,7500;-220,9621;-11,4106;-30,8302;-243,8184;-12,1974;-28,8669;-255,1498;-10,9834;-27,5074;12,9300;21,1584;18,5792;-161,4184;-19,0413;-46,6736;-194,6365;-20,7952;-54,5067;-219,2002;-19,7160;-62,7135;-231,5967;-21,9930;-65,7329;22,3400;24,7084;12,3542;1,00;2,00;2,00;2,00;1,00;19,87;129,63;110,91;132,15;94,17;87,45;133,86;106,25;103,84;;53.49;2023-08-21 13:33:03.191926000
53920;0,0000;0,0000;0,0000;-58,4696;5,7342;-3,2179;-152,3199;-2,7085;0,8132;-90,2533;-16,1994;17,4469;-134,3106;-39,9910;57,0001;-170,5519;-54,9905;70,6236;-188,4718;-65,3084;72,4732;8,7750;8,7750;-166,5361;15,0483;13,1832;-220,2338;-6,4043;29,2238;-240,9810;-18,0936;37,4502;-250,3184;-25,7405;41,0597;18,0000;15,3279;7,6639;-176,5700;-0,5083;-6,6337;-229,2703;-0,1580;-12,1539;-267,1009;-7,9049;-6,0853;-285,9472;-11,3208;-2,1938;14,7500;24,3111;20,1556;-171,5551;-8,8106;-31,7302;-219,7789;-26,5138;-22,1135;-242,4388;-28,5961;-19,2701;-253,7601;-27,9276;-17,5812;14,5400;22,4079;19,2040;-160,1200;-29,4336;-41,0458;-193,1541;-34,7940;-47,8049;-217,9186;-36,3874;-55,2079;-230,0734;-39,9931;-57,8381;22,6900;24,7296;12,3648;1,00;1,00;1,00;1,00;1,00;79,86;134,13;117,34;139,11;101,79;108,42;133,94;106,13;104,29;;53.92;2023-08-21 13:33:03.621926000
54350;0,0000;0,0000;0,0000;-58,4805;5,4683;-3,0937;-152,2149;-3,7231;1,1954;-90,0154;-16,7759;17,5871;-132,0632;-40,4466;59,3037;-167,3488;-55,2089;75,4215;-184,6817;-64,8785;81,4848;9,8100;9,8100;-166,5267;13,8735;13,6642;-224,9993;4,9739;23,6707;-249,4077;1,1146;28,5326;-261,4167;-2,1914;30,3844;3,4400;22,4719;11,2360;-176,4958;-1,6897;-6,1670;-229,1616;-1,0119;-11,8018;-267,0743;-8,4209;-5,9173;-285,9707;-11,6389;-2,1370;15,5900;24,5511;20,2756;-171,4952;-9,8653;-31,2975;-220,1100;-26,4676;-21,7886;-242,8784;-27,5564;-19,3546;-254,1855;-26,2802;-17,9759;16,2200;23,8975;19,9487;-159,9314;-30,3589;-40,7142;-192,8558;-35,7220;-47,9290;-217,5137;-37,2594;-55,6598;-229,6246;-40,8422;-58,4931;23,3200;24,8064;12,4032;2,00;2,00;2,00;1,00;2,00;111,49;141,73;127,33;148,97;106,02;113,05;134,03;106,18;104,56;;54.35;2023-08-21 13:33:04.051926000
54780;0,0000;0,0000;0,0000;-58,5268;4,8607;-3,0644;-152,4343;-2,6987;0,1917;-90,6635;-16,8450;17,2449;-132,0406;-40,0441;59,8726;-166,9690;-54,2241;77,2278;-184,1206;-63,5101;84,3101;10,4850;10,4850;-166,5709;15,1313;12,5201;-225,7830;10,6219;20,9392;-250,5560;8,7849;25,0673;-262,8525;6,5198;26,5480;0,0800;22,9264;11,4632;-176,5906;-0,2366;-7,4319;-229,1301;1,7849;-13,8011;-267,3056;-4,6066;-8,4885;-286,3363;-7,3047;-5,0014;16,0800;24,6519;20,3260;-171,4596;-8,4756;-32,5111;-220,6265;-24,0220;-24,1708;-243,4650;-24,5230;-22,2979;-254,7621;-22,9373;-21,2031;16,7800;24,1536;20,0768;-160,1539;-29,1564;-41,8210;-193,0421;-33,8686;-49,6084;-217,5866;-34,9024;-57,7596;-229,7117;-38,2396;-60,8142;23,5300;24,8236;12,4118;1,00;2,00;1,00;1,00;1,00;120,16;146,91;133,30;154,20;108,53;113,89;134,08;106,48;104,67;;54.78;2023-08-21 13:33:04.491926000
55210;0,0000;0,0000;0,0000;-58,4971;5,2380;-2,9896;-152,7471;3,9005;-1,8974;-92,4548;-14,2871;16,5541;-134,1971;-34,1453;60,4912;-169,4810;-45,5017;79,1537;-186,9436;-53,3343;87,1699;10,8150;10,8150;-165,9543;22,6310;10,1215;-225,8526;22,2006;13,1508;-250,9671;22,1726;14,9817;-263,4822;20,8342;15,3055;1,5300;23,1775;11,5887;-176,5061;7,9492;-10,0707;-228,6926;13,0753;-17,5044;-267,2801;8,9713;-12,9716;-286,5046;7,4151;-9,8746;15,6600;24,6636;20,3318;-171,3560;-0,6227;-35,0337;-221,4802;-13,3721;-27,7153;-244,3432;-12,5706;-26,3099;-255,5511;-10,3411;-25,4448;16,2200;24,1900;20,0950;-161,2303;-22,0094;-44,1029;-194,1279;-24,3059;-52,8731;-218,4297;-23,5293;-61,7468;-230,6683;-25,9665;-65,1758;24,0200;24,8400;12,4200;2,00;1,00;2,00;1,00;2,00;128,54;151,73;138,70;160,84;111,26;113,34;134,04;106,42;104,73;;55.21;2023-08-21 13:33:04.921926000
55640;0,0000;0,0000;0,0000;-124,7037;10,3752;-6,1437;-325,5212;12,4050;-6,0092;-198,4895;-29,5824;34,5596;-301,8684;-78,4104;107,9690;-382,3206;-107,1454;130,7390;-421,2158;-125,7366;140,5222;10,1850;10,1850;-352,9591;52,9000;19,4273;-480,6374;49,9224;23,4446;-534,1998;49,0155;26,3161;-560,8239;45,7552;26,4764;0,4300;23,2044;11,6022;-375,7201;22,3154;-23,9410;-486,4680;35,7350;-40,8508;-474,6301;-40,7184;-10,1477;-441,2731;-61,7694;3,1247;15,5200;66,7764;25,3882;-364,6135;3,9624;-77,0637;-471,6985;-22,9851;-63,2484;-520,4245;-22,2847;-60,1380;-544,4139;-18,2988;-57,9657;15,2400;22,5664;19,2832;-343,9445;-42,0501;-96,3075;-414,5028;-44,1486;-113,6938;-466,5029;-40,4966;-131,6734;-492,8998;-44,6640;-138,4551;24,3000;24,8151;12,4075;1,00;1,00;1,00;1,00;1,00;248,81;152,88;257,13;299,23;222,96;239,86;137,78;227,06;220,94;;55.64;2023-08-21 13:33:05.351926000
56080;0,0000;0,0000;0,0000;-148,1588;12,7030;-7,2286;-386,6079;4,3158;-2,3681;-232,6317;-38,6745;42,8372;-359,0137;-108,5233;115,0610;-453,8898;-151,6204;128,4416;-499,0626;-177,8586;133,9596;8,8800;8,8800;-420,7549;50,9264;28,5147;-568,1520;19,8618;47,5900;-629,8748;7,0422;57,0737;-660,0669;-2,6658;60,2646;9,3900;23,0119;11,5059;-447,1397;13,3714;-22,4929;-579,9951;20,7509;-38,9975;-545,5314;-65,5758;-5,1923;-499,2974;-79,2461;5,8189;14,3300;75,0000;29,5000;-434,2139;-7,8481;-85,8760;-557,7853;-50,3229;-65,5382;-615,2169;-55,5686;-59,1315;-643,8900;-54,1478;-54,9386;13,0000;21,0399;18,5200;-407,6591;-61,3689;-109,2456;-492,0500;-67,4982;-126,6728;-554,7322;-65,9008;-145,6990;-586,1501;-72,2126;-152,5166;24,0900;24,8151;12,4075;2,00;1,00;2,00;1,00;1,00;249,09;161,69;268,26;317,51;253,81;280,63;140,53;269,03;261,19;;56.08;2023-08-21 13:33:05.781926000
56500;0,0000;0,0000;0,0000;-113,4799;8,7992;-5,4978;-295,8701;-0,2949;-1,3937;-177,4672;-31,6639;32,7621;-273,0207;-85,6971;89,5230;-345,3353;-119,1559;100,3736;-371,0443;-139,5183;77,1126;8,5050;8,5050;-322,4666;34,8724;22,4931;-422,3849;-18,4681;48,5307;-463,9113;-41,0160;60,6987;-483,5640;-54,6543;65,4942;25,4900;22,5036;11,2518;-342,3342;6,0426;-16,6543;-444,4671;2,5528;-26,0819;-428,2971;-65,7574;2,2660;-397,3985;-84,0091;14,3069;9,7100;61,4900;22,7450;-332,3204;-9,7975;-65,2766;-424,5249;-48,1600;-48,7871;-468,0901;-54,8651;-43,3394;-490,0157;-55,1287;-39,8270;10,3400;21,0796;18,5398;-311,4440;-50,3681;-83,4276;-375,9619;-56,3441;-96,6202;-423,9927;-56,0488;-111,0561;-447,9488;-61,3518;-116,2375;23,7400;24,8236;12,4118;1,00;2,00;2,00;1,00;1,00;141,41;87,87;186,95;222,28;176,63;206,54;132,52;205,37;200,11;;56.5;2023-08-21 13:33:06.211926000
56930;0,0000;0,0000;0,0000;-85,8086;6,5584;-4,0847;-223,6295;-1,5506;-0,5505;-133,8161;-24,6033;24,8525;-204,8062;-66,6374;68,7090;-258,9622;-92,5921;78,1961;-280,9005;-108,9205;64,9212;9,0150;9,0150;-243,9098;24,7695;17,7095;-318,3713;-16,9518;38,5836;-349,3373;-34,5185;48,2539;-363,9830;-45,0572;52,0869;26,2600;22,6284;11,3142;-258,8393;2,9875;-11,9458;-334,9997;-11,6417;-14,4176;-333,3472;-63,7641;9,1775;-317,3009;-83,9404;21,6069;0,6800;41,2596;12,6298;-251,2888;-8,7390;-48,7918;-320,4225;-38,9400;-35,9493;-353,4074;-43,8816;-32,0574;-370,0216;-43,8571;-29,6365;9,8500;22,5036;19,2518;-235,2821;-39,2040;-62,7210;-283,9308;-44,3135;-73,0426;-320,1757;-44,4879;-84,1864;-338,2056;-48,7076;-88,2599;23,6700;24,8400;12,4200;2,00;1,00;2,00;1,00;2,00;105,57;61,85;145,32;174,28;138,18;156,09;126,70;155,13;151,80;;56.93;2023-08-21 13:33:06.641926000
57370;0,0000;0,0000;0,0000;-80,4880;6,3465;-3,8618;-209,7539;-1,6969;-0,1963;-125,3598;-22,9154;23,5357;-191,5784;-62,5778;65,0801;-242,1976;-87,1659;74,3950;-263,3621;-102,8153;63,4144;9,1500;9,1500;-228,8258;23,0118;16,8624;-299,8319;-14,0097;36,4439;-329,4354;-29,4982;45,4817;-343,5176;-38,8960;49,0679;24,4400;22,8391;11,4195;-242,8276;2,3939;-10,8274;-312,4367;-18,8894;-9,9184;-310,3910;-67,2989;13,2338;-296,3275;-86,5643;25,5621;5,6900;35,2176;9,6088;-235,7885;-8,7490;-45,3597;-300,4401;-37,4579;-33,0790;-331,4038;-42,0383;-29,5078;-347,0042;-41,9286;-27,3322;9,7100;23,0400;19,5200;-220,7026;-37,3406;-58,3270;-266,2747;-42,4320;-68,1846;-300,2340;-42,8142;-78,7794;-317,1097;-46,8778;-82,6663;23,6700;24,8556;12,4278;1,00;1,00;2,00;1,00;1,00;103,52;52,76;137,62;165,40;130,94;147,32;123,94;145,58;142,72;;57.37;2023-08-21 13:33:07.071926000
57800;0,0000;0,0000;0,0000;-74,5587;5,7596;-3,5862;-194,3351;-1,0054;-0,4356;-116,3304;-20,9602;21,8509;-177,8559;-57,2566;60,4409;-224,8271;-79,7827;69,2470;-244,5648;-94,2759;59,3379;9,2850;9,2850;-211,9099;22,0720;15,1850;-277,4318;-12,4493;33,7666;-304,7706;-26,8476;42,3095;-317,7780;-35,5713;45,7201;25,1400;22,9264;11,4632;-224,9237;2,8945;-10,3787;-286,4835;-24,2901;-6,1912;-285,5295;-68,6004;16,3827;-274,5154;-87,1690;28,7266;13,3900;26,8400;5,4200;-218,3853;-7,6534;-42,2854;-278,1514;-34,4939;-30,8886;-306,8622;-38,6467;-27,7450;-321,3287;-38,4477;-25,8630;9,1500;23,5600;19,7800;-204,5314;-34,2841;-54,1040;-246,7321;-38,8357;-63,3595;-278,1511;-39,0767;-73,2875;-293,7881;-42,7755;-76,9267;23,6700;24,8704;12,4352;2,00;2,00;2,00;1,00;2,00;94,83;43,41;127,55;153,76;121,64;136,25;121,26;134,82;132,24;;57.8;2023-08-21 13:33:07.501926000
58230;0,0000;0,0000;0,0000;-70,1389;5,5527;-3,3687;-182,8462;-0,4993;-0,3095;-109,4938;-19,3204;20,7534;-167,5411;-53,3120;56,9530;-211,7533;-74,4739;65,2189;-229,9397;-88,1029;55,1579;9,3900;9,3900;-199,3183;21,3562;14,2458;-259,6549;-12,8959;32,8793;-284,8427;-27,1427;41,3846;-296,7918;-35,6776;44,8211;27,2400;23,0119;11,5059;-211,6206;3,1805;-9,6764;-266,1240;-28,5126;-2,6596;-266,1012;-69,7206;19,5175;-257,6180;-87,6994;31,8576;20,3900;18,9569;1,4784;-205,5089;-6,9647;-39,6302;-261,4580;-32,6857;-28,5492;-288,4512;-36,6983;-25,5533;-302,0648;-36,5316;-23,8012;8,4500;23,8975;19,9487;-192,5446;-32,1296;-50,5840;-232,2307;-36,4100;-59,3780;-261,7662;-36,6501;-68,7980;-276,4733;-40,1304;-72,2439;23,6700;24,8704;12,4352;1,00;2,00;2,00;1,00;2,00;85,58;36,18;118,73;143,87;113,88;127,51;119,29;126,74;124,54;;58.23;2023-08-21 13:33:07.941926000
58660;0,0000;0,0000;0,0000;-67,9567;4,9899;-3,1523;-177,0520;-1,7001;-0,1255;-105,8615;-19,6291;19,9869;-162,6116;-54,3055;52,3788;-205,2273;-75,7503;58,7945;-222,3534;-89,1758;48,5116;9,8100;9,8100;-193,1395;19,1918;14,2198;-249,9451;-15,9842;33,5997;-273,7032;-30,5392;42,3657;-284,9614;-39,1366;45,9184;29,1300;23,2311;11,6156;-204,9535;1,7589;-9,1237;-258,8592;-27,1820;-3,5981;-264,3029;-67,0768;17,1972;-259,5825;-85,6490;29,2889;17,8000;14,1876;0,9062;-199,0000;-7,7038;-38,2437;-252,9005;-33,4402;-28,0712;-279,0432;-37,4976;-25,4419;-292,2444;-37,3807;-23,8871;8,3100;24,4071;20,2036;-186,2815;-31,8634;-49,1325;-224,6389;-36,3008;-57,8343;-253,2060;-36,7114;-67,0590;-267,4008;-40,1851;-70,4905;23,6000;24,8775;12,4388;1,00;1,00;2,00;1,00;1,00;80,19;42,05;113,18;136,35;109,86;123,15;121,34;122,91;120,81;;58.66;2023-08-21 13:33:08.371926000
