STAMP;ROOT X;ROOT Y;ROOT Z;WRIST X;WRIST Y;WRIST Z;HAND X;HAND Y;HAND Z;THUMB1 X;THUMB1 Y;THUMB1 Z;THUMB2 X;THUMB2 Y;THUMB2 Z;THUMB3 X;THUMB3 Y;THUMB3 Z;THUMB4 X;THUMB4 Y;THUMB4 Z;THUMBFLEX1;THUMBFLEX2;INDEX1 X;INDEX1 Y;INDEX1 Z;INDEX2 X;INDEX2 Y;INDEX2 Z;INDEX3 X;INDEX3 Y;INDEX3 Z;INDEX4 X;INDEX4 Y;INDEX4 Z;INDEXFLEX1;INDEXFLEX2;INDEXFLEX3;MIDDLE1 X;MIDDLE1 Y;MIDDLE1 Z;MIDDLE2 X;MIDDLE2 Y;MIDDLE2 Z;MIDDLE3 X;MIDDLE3 Y;MIDDLE3 Z;MIDDLE4 X;MIDDLE4 Y;MIDDLE4 Z;MIDDLEFLEX1;MIDDLEFLEX2;MIDDLEFLEX3;RING1 X;RING1 Y;RING1 Z;RING2 X;RING2 Y;RING2 Z;RING3 X;RING3 Y;RING3 Z;RING4 X;RING4 Y;RING4 Z;RINGFLEX1;RINGFLEX2;RINGFLEX3;LITTLE1 X;LITTLE1 Y;LITTLE1 Z;LITTLE2 X;LITTLE2 Y;LITTLE2 Z;LITTLE3 X;LITTLE3 Y;LITTLE3 Z;LITTLE4 X;LITTLE4 Y;LITTLE4 Z;LITTLEFLEX1;LITTLEFLEX2;LITTLEFLEX3;PRESSURE1;PRESSURE2;PRESSURE3;PRESSURE4;PRESSURE5;DIST THUMB-INDEX;DIST THUMB-MIDDLE;DIST THUMB-RING;DIST THUMB-LITTLE;DIST PALM-THUMB;DIST PALM-INDEX;DIST PALM-MIDDLE;DIST PALM-RING;DIST PALM-LITTLE;Unnamed: 98;Seconds;Sample_Time
132850;0,0000;0,0000;0,0000;-48,5281;0,4228;33,4405;-118,7540;-9,7446;95,8094;-57,1274;-15,2358;73,5099;-69,4461;-29,5642;134,5672;-92,4975;-44,6518;165,7239;-103,6267;-54,4831;180,2815;3,0000;3,0000;-126,7496;10,4695;109,9553;-167,2324;-1,3291;152,7905;-184,0960;-5,7295;171,0422;-192,4351;-9,2846;179,8192;5,1200;23,8764;11,9382;-142,7140;-10,8160;104,4865;-186,1665;-17,0280;134,3281;-208,7748;-26,3870;164,8951;-219,5118;-30,4602;180,7505;10,6200;23,2576;19,6288;-151,3476;-26,2802;84,1731;-180,0399;-40,9660;125,4231;-196,2490;-42,0661;141,6616;-204,6241;-40,8182;149,4211;14,8900;24,1900;20,0950;-143,1853;-48,3820;74,6932;-172,3103;-55,1587;91,2869;-195,9735;-58,6450;101,3244;-206,4929;-62,7172;107,7253;24,7900;24,8236;12,4118;1,00;1,00;1,00;2,00;2,00;99,65;118,35;106,49;126,15;96,78;111,74;133,40;105,89;103,18;;132.85;2023-08-21 13:34:22.121926000
133280;0,0000;0,0000;0,0000;-48,4504;0,1647;33,4778;-118,6316;-10,3823;95,7270;-57,0667;-15,8038;73,3850;-67,9364;-30,9010;134,4822;-89,9669;-46,1227;166,2645;-100,4467;-55,8542;181,3397;3,6450;3,6450;-126,5779;9,7122;110,0347;-168,9296;0,1693;151,5411;-186,6050;-3,2301;169,2029;-195,4001;-6,2796;177,7074;1,9000;24,0396;12,0198;-142,5740;-11,4782;104,3933;-186,8891;-16,1940;133,1503;-210,7014;-24,4311;163,0819;-222,0939;-27,9095;178,5998;12,9300;23,7231;19,8615;-151,2362;-26,7409;83,9668;-179,2262;-42,3054;125,3273;-195,2942;-43,6947;141,6594;-203,6331;-42,5676;149,4635;13,8400;24,6156;20,3078;-143,1263;-48,7615;74,3053;-172,4179;-55,7395;90,4640;-196,1781;-59,3272;100,1811;-206,7691;-63,4743;106,3935;25,0000;24,8400;12,4200;1,00;1,00;1,00;1,00;1,00;107,18;124,85;108,81;130,31;98,63;112,39;133,71;105,59;103,44;;133.28;2023-08-21 13:34:22.551926000
133710;0,0000;0,0000;0,0000;-48,3678;-0,4858;33,5459;-119,2826;-10,7338;94,9415;-57,5582;-16,5889;73,2482;-68,1157;-32,3322;134,2059;-89,9201;-47,6726;166,0617;-100,1642;-57,3324;181,3305;3,9000;3,9000;-127,1985;9,3432;109,2689;-170,6211;0,8226;149,8404;-188,7515;-2,1297;167,1000;-197,7991;-4,9522;175,4070;0,8500;24,0975;12,0487;-143,3158;-11,6593;103,3375;-188,0612;-15,9258;131,4456;-212,5004;-23,8234;160,9364;-224,2413;-27,1100;176,2233;13,2100;24,0199;20,0100;-151,8887;-26,7219;82,7419;-176,8361;-46,8047;124,0717;-191,0002;-51,0997;141,6014;-198,3333;-51,6137;150,4077;7,6800;21,1584;18,5792;-143,8773;-48,7512;73,0491;-173,4064;-55,6409;88,7740;-197,3029;-59,1271;98,1564;-207,9980;-63,2429;104,1963;24,9300;24,8479;12,4240;2,00;2,00;2,00;2,00;2,00;110,96;127,81;103,08;132,71;100,00;112,57;133,76;104,87;103,51;;133.71;2023-08-21 13:34:22.981926000
134140;0,0000;0,0000;0,0000;-48,3397;-0,0995;33,5715;-119,5478;-9,1339;94,7921;-57,7835;-15,6310;73,4331;-68,2765;-30,8813;134,5152;-90,1735;-45,9719;166,4173;-100,3395;-55,4001;181,8768;3,6750;3,6750;-127,4005;11,1691;108,8243;-170,2641;2,9794;150,0375;-188,1534;0,1615;167,5627;-197,0817;-2,5978;176,0153;1,8300;24,0784;12,0392;-143,6154;-9,8093;103,0993;-188,4168;-13,5994;131,1687;-212,9781;-21,0149;160,6741;-224,7921;-24,0441;175,9534;13,0000;24,1351;20,0676;-152,1932;-25,0833;82,6684;-175,2865;-46,7927;124,2409;-173,0362;-59,7195;143,0559;-168,3130;-65,4351;151,8062;4,3200;24,0000;4,0000;-144,2752;-47,2789;73,2952;-174,2776;-54,5001;87,9242;-198,4544;-58,1911;96,4590;-209,3301;-62,4312;102,0703;24,9300;24,8556;12,4278;2,00;2,00;2,00;2,00;2,00;110,37;128,48;75,00;135,27;100,47;112,48;133,74;93,80;104,66;;134.14;2023-08-21 13:34:23.421926000
134570;0,0000;0,0000;0,0000;-48,2877;-1,0202;33,6167;-120,3485;-10,3199;93,7705;-58,4837;-17,4288;72,9312;-70,9706;-34,7168;133,0792;-94,1804;-50,7885;163,5336;-104,8793;-60,5906;178,3852;3,2250;3,2250;-127,9759;9,7440;108,2570;-170,0933;-0,4497;149,7794;-187,6637;-4,1255;167,4625;-196,4310;-7,3002;175,9353;4,1400;24,0591;12,0295;-144,5158;-10,7543;101,7885;-189,5565;-14,7428;129,4304;-214,4593;-22,6361;158,5154;-226,4487;-25,9171;173,6013;12,5800;24,2256;20,1128;-153,1432;-25,3045;80,8610;-172,3727;-51,2158;121,9823;-158,4933;-65,5443;133,2997;-147,8044;-69,4062;134,8290;2,1900;53,3225;18,6612;-145,5404;-47,3859;70,9804;-175,8061;-54,4873;85,1059;-200,1265;-57,9915;93,2934;-211,1297;-62,1939;98,6757;24,7900;24,8631;12,4316;2,00;2,00;2,00;2,00;2,00;105,96;126,51;61,79;132,84;99,63;112,02;133,69;77,01;104,67;;134.57;2023-08-21 13:34:23.851926000
135000;0,0000;0,0000;0,0000;-48,3574;-0,5422;33,5167;-121,4805;-7,2597;92,7091;-59,3738;-15,6494;73,1252;-79,1578;-35,2202;130,5473;-105,7231;-53,0306;157,0272;-117,8182;-63,4788;170,2775;3,0000;3,0000;-129,1183;13,3088;106,4588;-170,4439;3,4619;148,8425;-187,6830;-0,0632;166,8752;-196,2790;-3,1683;175,5450;6,3800;24,0591;12,0295;-145,7760;-7,1954;100,3328;-191,1618;-10,1767;127,5229;-216,4814;-17,0991;156,4896;-228,6895;-19,8756;171,4987;12,1600;24,2944;20,1472;-154,2218;-22,2745;79,7116;-166,9330;-50,8791;121,5655;-147,6874;-62,4266;126,2750;-136,7070;-62,8813;123,0034;11,5700;68,1225;26,0613;-146,7061;-44,7205;70,6245;-177,2114;-51,2098;84,5185;-201,6659;-54,3121;92,4566;-212,7724;-58,2825;97,7995;24,5100;24,8704;12,4352;2,00;2,00;2,00;1,00;2,00;99,10;119,14;50,91;119,57;95,87;111,68;133,64;65,14;104,71;;135.0;2023-08-21 13:34:24.281926000
135430;0,0000;0,0000;0,0000;-48,2379;-0,3500;33,6834;-120,7681;-7,2168;93,5728;-58,7320;-15,0849;73,5694;-83,1537;-38,1138;127,8315;-111,2576;-58,3815;150,7059;-125,2610;-71,6854;158,3133;3,0000;3,0000;-128,5465;13,4278;107,1247;-167,9633;2,7636;151,0927;-184,4215;-1,0820;169,7752;-192,6112;-4,3435;178,7734;8,1300;24,1164;12,0582;-144,9961;-7,3562;101,4013;-190,0369;-10,7031;129,1098;-214,9584;-17,6459;158,4110;-226,9778;-20,4148;173,5710;11,9500;24,3439;20,1719;-153,4243;-22,7996;81,0468;-147,7464;-58,3162;118,9608;-126,4422;-66,7860;119,4414;-115,8949;-65,5526;115,1178;33,2000;60,1929;22,0965;-145,7055;-45,2631;72,1814;-175,9601;-52,0548;86,4674;-200,2800;-55,4358;94,6935;-211,2687;-59,5109;100,1965;24,3000;24,8775;12,4388;1,00;1,00;1,00;1,00;1,00;97,41;114,93;44,62;104,51;91,48;111,48;133,62;62,38;104,73;;135.43;2023-08-21 13:34:24.711926000
135860;0,0000;0,0000;0,0000;-48,1967;0,0547;33,7368;-120,5614;-6,1527;93,8871;-58,5337;-14,0535;73,8860;-83,2589;-36,9100;128,0781;-111,3666;-57,3083;150,8261;-125,3079;-70,7298;158,3362;3,0000;3,0000;-128,4126;14,6784;107,1039;-167,0952;4,1310;151,7413;-183,2490;0,3382;170,6958;-191,2764;-2,9005;179,8459;8,9000;24,1164;12,0582;-144,7703;-6,2783;101,7689;-189,7327;-9,3763;129,6260;-214,5759;-15,9204;159,0812;-226,5641;-18,4746;174,3018;11,9500;24,3916;20,1958;-153,1642;-22,1038;81,6982;-143,1909;-57,9463;118,3943;-122,6910;-67,7121;121,5794;-111,4494;-68,1386;119,3693;38,1700;47,5904;15,7952;-145,3538;-44,6744;73,1977;-175,5423;-51,3710;87,6612;-199,8292;-54,7254;95,9893;-210,7889;-58,7562;101,5799;24,3000;24,8976;12,4488;1,00;1,00;1,00;1,00;1,00;97,03;115,06;41,44;103,30;91,36;111,36;133,62;67,64;104,72;;135.86;2023-08-21 13:34:25.141926000
136300;0,0000;0,0000;0,0000;-48,3587;0,5473;33,4902;-121,7708;-4,0991;92,4876;-59,7905;-13,9022;73,2148;-87,2415;-38,5914;125,2405;-116,6430;-59,4332;145,8428;-131,2099;-73,0997;151,4869;3,0000;3,0000;-129,0511;16,7590;105,9811;-169,0668;7,9083;149,7970;-185,7699;4,8463;168,4013;-194,1383;1,9803;177,3667;7,9200;24,1900;12,0950;-146,0792;-3,4808;100,0249;-191,4808;-5,5378;127,2496;-216,9434;-11,7420;156,2412;-229,2298;-14,1448;171,2448;11,8100;24,4524;20,2262;-154,7472;-18,6170;79,5465;-150,6442;-54,7821;117,0365;-131,3163;-66,1763;121,7558;-120,0189;-67,5400;120,3684;33,4800;47,7609;15,8805;-147,6404;-41,2977;70,7344;-178,2739;-47,1103;84,6260;-202,7936;-49,6924;92,5290;-213,9819;-53,4042;97,8798;24,3700;24,9100;12,4550;1,00;1,00;1,00;1,00;2,00;101,32;116,08;33,53;100,56;91,27;111,71;133,61;69,32;104,70;;136.3;2023-08-21 13:34:25.571926000
136730;0,0000;0,0000;0,0000;-48,1321;2,1304;33,7479;-120,6692;-0,7285;93,9229;-58,9644;-11,0730;74,0675;-85,5271;-34,3645;127,1841;-114,5284;-54,7158;148,8148;-128,8820;-68,1312;155,5068;3,0000;3,0000;-127,7817;20,5358;106,8583;-166,8854;13,3530;151,7851;-183,2082;11,0099;170,8248;-191,3991;8,4951;180,0548;7,9200;24,2256;12,1128;-144,8653;0,1033;101,7901;-189,8388;-1,1898;129,7578;-214,8516;-6,5231;159,3065;-226,9102;-8,4713;174,5576;11,7400;24,4816;20,2408;-153,8082;-15,6769;81,9269;-150,7485;-50,1965;121,0299;-132,1386;-62,0781;127,2042;-120,8765;-64,1196;126,5706;31,5200;45,3921;14,6960;-146,7985;-38,6157;73,7297;-177,2023;-44,0519;88,2599;-201,5928;-46,4323;96,6097;-212,6902;-49,9958;102,2417;24,3000;24,9159;12,4579;2,00;1,00;1,00;1,00;1,00;101,89;116,33;30,29;100,94;91,67;111,83;133,60;71,30;104,71;;136.73;2023-08-21 13:34:26.001926000
137160;0,0000;0,0000;0,0000;-48,1047;2,6841;33,7431;-121,6671;2,8573;92,7231;-59,7591;-8,8754;74,3354;-87,5834;-30,3892;127,5525;-117,1484;-49,9306;149,1636;-131,8291;-63,3716;155,0425;3,0000;3,0000;-128,7582;24,6666;104,7270;-168,2948;19,6759;149,5685;-184,7927;18,2583;168,5472;-193,0849;16,1966;177,7983;8,2000;24,2256;12,1128;-145,9801;4,2391;100,1357;-191,2960;4,1804;127,5712;-216,7093;0,0372;156,9665;-228,9726;-1,2995;172,1189;11,3200;24,5100;20,2550;-154,7629;-12,1830;80,7281;-153,0513;-45,1640;121,2139;-134,9640;-57,1716;128,5788;-123,7505;-59,5485;128,5276;31,1700;44,3889;14,1945;-147,8729;-35,4858;73,5191;-178,5598;-40,0843;87,7368;-203,1045;-41,9161;95,7634;-214,3275;-45,1592;101,3386;24,2300;24,9216;12,4608;2,00;2,00;1,00;1,00;1,00;102,96;116,54;27,98;100,11;91,51;111,88;133,55;71,98;104,72;;137.16;2023-08-21 13:34:26.431926000
137590;0,0000;0,0000;0,0000;-48,4042;3,9710;33,1811;-117,1401;-2,1261;97,4301;-56,1153;-9,0403;74,2706;-72,8800;-27,4032;133,0130;-97,4575;-45,6947;161,0182;-109,6361;-57,6869;172,7911;3,0000;3,0000;-124,8432;18,9188;110,3826;-162,2129;12,2244;156,8300;-177,7912;10,0494;176,5008;-185,5552;7,5963;186,1076;5,5400;24,0784;12,0392;-140,8620;-2,6307;106,6480;-184,3316;-5,6005;136,7760;-207,6177;-11,4814;167,6012;-218,8358;-13,6647;183,4487;12,5100;24,5239;20,2619;-149,8882;-19,3403;87,6017;-164,9822;-40,4455;132,9494;-171,9143;-47,4833;153,6368;-174,9812;-49,8301;164,4291;2,5400;11,0871;13,5435;-141,9176;-41,9645;79,4132;-171,1124;-48,8710;95,6887;-194,8298;-52,5062;105,4081;-205,3732;-56,5961;111,7055;24,5100;24,9159;12,4579;2,00;2,00;2,00;2,00;2,00;101,01;118,22;66,34;113,57;93,93;112,42;133,69;100,55;104,67;;137.59;2023-08-21 13:34:26.861926000
138020;0,0000;0,0000;0,0000;-48,6006;2,9073;32,9974;-117,0387;-6,3345;97,1805;-56,0657;-11,8669;73,5297;-68,6655;-26,5062;134,3193;-91,6317;-42,1053;165,1727;-102,7388;-52,2588;179,4632;3,0300;3,0300;-124,8260;14,0956;111,0327;-165,7217;9,5605;154,6812;-182,8122;8,3590;173,1406;-191,3947;6,4078;182,1463;0,4800;24,2944;12,1472;-140,7190;-7,3822;106,4552;-184,6618;-10,7725;135,8375;-208,4862;-17,3111;166,1109;-219,9763;-19,8380;181,7091;14,1200;24,5644;20,2822;-149,7115;-23,3360;86,7582;-171,5134;-41,5921;130,5844;-184,0959;-45,4616;149,3514;-190,6065;-45,8284;158,7774;6,8400;19,9824;17,9912;-141,6278;-45,5421;77,5983;-169,5439;-51,1506;96,4138;-192,4761;-53,8890;108,1071;-202,5542;-57,4826;115,3904;24,5800;24,9471;12,4735;2,00;2,00;2,00;2,00;2,00;106,34;121,66;90,50;118,73;95,31;113,62;133,88;103,76;101,29;;138.02;2023-08-21 13:34:27.301926000
138450;0,0000;0,0000;0,0000;-48,4639;4,6257;32,9944;-114,4785;-4,5365;99,6685;-54,2469;-9,3907;74,0636;-62,4113;-22,5377;135,9371;-82,4859;-37,1906;169,1749;-91,8998;-46,6102;185,0891;4,1100;4,1100;-122,2063;16,0366;113,3375;-162,2712;12,8662;157,8621;-179,0259;12,2582;176,6528;-187,4402;10,6004;185,8721;1,9500;24,3439;12,1720;-137,8027;-5,8440;109,7705;-181,1643;-8,5361;140,0671;-204,4009;-14,2250;170,9589;-215,5985;-16,3062;186,8312;15,4500;24,6156;20,3078;-147,1298;-22,4022;90,7421;-168,8233;-38,9042;135,3067;-181,4863;-41,9306;154,1721;-188,0629;-41,8549;163,5579;9,2200;20,4204;18,2102;-138,9105;-44,6407;81,7890;-165,7432;-50,3166;102,0967;-188,0135;-53,2231;114,9653;-197,6407;-56,8234;122,8303;24,0900;24,9559;12,4780;2,00;1,00;1,00;1,00;1,00;111,36;127,37;98,66;123,13;97,86;113,95;134,02;104,35;100,93;;138.45;2023-08-21 13:34:27.731926000
138880;0,0000;0,0000;0,0000;-47,8891;4,2542;33,8580;-115,5849;-2,3220;99,1183;-55,1091;-9,6522;74,7303;-63,7217;-24,4078;136,1697;-84,1096;-39,2592;169,1204;-93,4466;-48,5101;185,1745;4,4850;4,4850;-122,7064;18,5092;112,7189;-164,1666;17,7983;156,0461;-181,4783;18,2298;174,3252;-190,2400;17,0969;183,2947;2,9300;24,3759;12,1880;-139,1436;-2,6679;108,7344;-183,6804;-2,5823;137,3885;-208,3792;-6,6206;167,3860;-220,2900;-7,8899;182,8154;16,9200;24,7084;20,3542;-148,7738;-18,7392;89,4464;-170,8175;-38,4961;132,4803;-162,5296;-51,9091;149,1137;-154,1095;-57,1675;154,8379;5,7200;39,8025;11,9012;-141,3297;-41,2725;80,5625;-140,9707;-64,7720;105,2998;-144,0501;-82,5011;123,9017;-142,8067;-92,1937;132,3848;35,4800;24,6975;12,3488;1,00;1,00;1,00;1,00;97,00;116,95;133,21;68,38;84,45;100,15;114,18;134,16;87,16;99,62;;138.88;2023-08-21 13:34:28.161926000
139310;0,0000;0,0000;0,0000;-47,1986;3,0771;34,9348;-115,0089;-3,8544;100,0350;-54,7377;-11,8918;75,3703;-81,2575;-45,2218;122,8283;-108,8267;-71,2353;139,7135;-121,1169;-85,4487;148,5110;3,4200;3,4200;-121,6210;16,7169;114,2719;-154,9071;4,8885;162,7342;-168,8291;0,6264;183,2764;-175,8023;-2,8186;193,1758;10,9300;24,3439;12,1720;-138,5650;-3,9259;109,6612;-183,2455;-3,2355;138,0794;-208,2391;-7,2953;167,8272;-220,2795;-8,5983;183,1521;17,4800;24,7296;20,3648;-148,5863;-19,1638;89,9030;-170,6476;-41,8282;131,4677;-155,1338;-55,9159;140,7464;-144,0900;-58,8884;140,0347;4,0400;64,1136;24,0568;-141,6911;-41,5876;80,3281;-136,7800;-67,2116;102,3168;-120,6012;-84,1506;113,3218;-108,7302;-89,2929;113,6087;45,0000;13,8129;6,9064;2,00;2,00;2,00;1,00;1,00;108,69;130,15;36,13;37,23;95,10;111,23;134,21;73,99;86,74;;139.31;2023-08-21 13:34:28.591926000
139750;0,0000;0,0000;0,0000;-47,2575;3,8051;34,7733;-114,3906;-2,9901;100,5724;-54,2725;-10,7235;75,4582;-78,7740;-42,2832;125,1503;-105,6427;-67,5823;144,1125;-118,6050;-83,0057;149,0601;3,4200;3,4200;-121,0844;17,6897;114,6078;-153,6614;8,9872;164,1937;-167,3108;6,1001;185,1508;-174,1946;3,3394;195,3219;9,1800;24,5100;12,2550;-137,8538;-3,1799;110,4148;-182,4464;-2,1841;138,9520;-207,3570;-5,8038;168,8209;-219,3646;-6,8703;184,1873;18,0400;24,7975;20,3988;-147,8956;-18,7677;90,9457;-171,8854;-41,0391;131,6389;-172,1604;-53,9514;150,5684;-169,1107;-59,8872;159,8823;6,4900;18,5600;1,2800;-140,8573;-41,2375;81,5920;-140,3242;-64,0210;106,9813;-137,8874;-81,8969;125,5331;-132,7880;-91,2619;132,8617;34,6400;12,5391;6,2695;1,00;1,00;1,00;1,00;1,00;112,63;131,08;56,59;23,06;93,66;112,22;134,26;98,74;95,78;;139.75;2023-08-21 13:34:29.021926000
140180;0,0000;0,0000;0,0000;-47,1843;5,1836;34,6849;-114,3452;0,2636;100,6097;-54,4358;-8,8804;75,4870;-77,6054;-37,9051;127,3099;-104,3915;-61,5872;148,3542;-117,8687;-76,7030;152,8462;3,4200;3,4200;-120,5994;21,1817;114,4892;-154,5994;16,4698;163,6510;-168,8092;15,2612;184,3956;-176,0353;13,3317;194,5194;6,1700;24,5100;12,2550;-137,7918;0,6258;110,4805;-182,4126;2,9979;138,8826;-207,4976;0,3294;168,7008;-219,5824;-0,2609;184,0299;18,3900;24,8631;20,4315;-148,1724;-14,9057;91,1481;-173,9498;-35,4142;131,6681;-187,9510;-40,0771;149,1968;-195,0709;-40,8451;158,1397;8,3800;19,8924;17,9462;-141,6036;-37,5836;81,9632;-145,1003;-57,7274;109,2719;-144,5402;-74,0748;129,3214;-140,0853;-83,1048;137,4451;26,8700;9,7900;4,8950;1,00;1,00;1,00;1,00;1,00;115,01;131,00;85,29;27,78;93,09;113,12;134,29;107,31;94,71;;140.18;2023-08-21 13:34:29.461926000
140610;0,0000;0,0000;0,0000;-46,9017;5,7436;34,9767;-113,4570;0,9590;101,5199;-53,9277;-8,6792;75,6919;-76,8343;-37,9171;127,5102;-103,6021;-61,3865;148,8129;-117,1619;-76,2916;153,7375;3,6750;3,6750;-119,2982;21,7998;115,6916;-153,5917;18,2933;164,7485;-167,9048;17,5894;185,4447;-175,2167;15,9145;195,5519;4,7000;24,5100;12,2550;-136,7965;1,5147;111,6313;-181,1927;4,4018;140,3340;-206,1384;1,9148;170,2833;-218,1399;1,4055;185,6801;18,7400;24,8775;20,4387;-147,5717;-13,6641;92,2356;-173,8869;-34,0622;132,4632;-188,2284;-38,4289;149,7912;-195,5252;-39,0041;158,6048;9,1500;20,6319;18,3160;-141,3920;-36,3209;82,7354;-147,9463;-54,9931;110,5221;-148,8386;-70,6793;131,0805;-144,8864;-79,6498;139,5237;20,8500;7,6944;3,8472;2,00;2,00;1,00;2,00;1,00;116,71;131,35;86,92;31,34;93,32;113,49;134,32;107,66;94,50;;140.61;2023-08-21 13:34:29.881926000
141040;0,0000;0,0000;0,0000;-46,4967;4,7978;35,6507;-114,6317;2,5584;100,7090;-54,7980;-8,8987;76,3753;-79,3471;-36,6764;128,2425;-106,9828;-58,9784;149,6884;-120,9558;-73,3565;155,0062;4,0650;4,0650;-120,2655;23,7253;114,4743;-155,7599;22,7486;162,7848;-170,5459;23,0960;183,1542;-178,1341;21,9446;193,1295;3,9300;24,4816;12,2408;-138,1711;3,8285;110,2759;-183,1665;8,3530;137,8074;-208,9106;7,0081;167,1465;-221,3038;7,0653;182,2376;18,9500;24,8976;20,4488;-148,8839;-11,3366;90,8360;-177,0545;-30,4273;130,4420;-192,1512;-34,0467;147,2934;-199,7990;-34,2210;155,8213;9,6400;21,0000;18,5000;-143,0627;-34,2643;81,7715;-152,2829;-51,4510;109,7582;-155,7623;-66,1053;130,7965;-153,1848;-74,9081;139,9197;17,7700;8,8396;4,4198;1,00;1,00;1,00;1,00;1,00;117,49;131,45;88,03;35,62;93,55;113,80;134,34;107,91;95,00;;141.04;2023-08-21 13:34:30.311926000
141470;0,0000;0,0000;0,0000;-46,7938;5,3067;35,1868;-113,5757;0,3523;101,4861;-54,0366;-9,4434;75,7451;-75,7910;-37,8955;128,4868;-102,2731;-60,7543;150,7849;-115,6457;-75,1124;157,5136;3,6450;3,6450;-119,3206;21,0994;115,8323;-153,9631;18,0582;164,6725;-168,3567;17,4618;185,3153;-175,7079;15,8220;195,3992;4,0700;24,2604;12,1302;-136,9403;0,9701;111,5337;-181,3628;3,7855;140,2002;-206,3715;1,1263;170,0806;-218,4035;0,5263;185,4496;18,6000;24,8976;20,4488;-147,7578;-13,9566;91,9676;-174,3935;-35,5293;131,3610;-187,8868;-41,3464;148,9414;-194,5548;-42,8747;158,1308;8,5900;16,9911;16,4956;-141,7004;-36,5648;82,2769;-151,8872;-52,5938;110,6133;-159,4314;-65,2905;131,8580;-159,7609;-73,4151;141,9202;13,2900;16,5900;8,2950;1,00;2,00;2,00;1,00;1,00;115,38;130,62;85,24;46,82;94,01;113,66;134,31;107,86;95,97;;141.47;2023-08-21 13:34:30.751926000
141900;0,0000;0,0000;0,0000;-47,3073;5,0919;34,5276;-115,5744;2,0286;99,4162;-55,2427;-7,7797;75,5937;-72,4399;-21,5558;135,4192;-97,1620;-35,4677;165,6909;-110,0815;-45,7514;178,2450;5,0400;5,0400;-122,0764;23,3363;112,5687;-160,0977;23,9562;158,9244;-175,8950;24,8700;178,5022;-183,9277;23,9620;188,1496;0,8500;24,1536;12,0768;-139,1849;2,6533;108,8724;-184,0247;5,1668;136,9122;-209,2936;2,8992;166,6063;-221,4836;2,5257;181,8580;17,4800;24,8844;20,4422;-149,2254;-13,4483;89,8301;-175,1077;-28,5730;132,5867;-188,7991;-31,0896;150,7859;-195,6731;-30,8211;159,9470;10,3400;18,9484;17,4742;-142,4875;-36,3773;81,4264;-164,8625;-39,7448;106,9551;-183,8259;-41,3786;124,4824;-191,4021;-44,3241;134,5471;15,2000;23,5839;11,7920;1,00;1,00;1,00;1,00;1,00;102,04;121,47;88,79;92,33;92,34;114,14;134,22;105,64;95,56;;141.9;2023-08-21 13:34:31.181926000
142340;0,0000;0,0000;0,0000;-47,8253;6,1732;33,6248;-115,0866;0,8701;99,4118;-55,0668;-7,8954;74,4252;-66,3629;-20,2097;135,9500;-86,5079;-31,6623;170,3605;-96,2610;-39,6573;186,8293;8,6100;8,6100;-121,5107;21,7594;113,2551;-161,0858;21,9906;158,2945;-177,6085;22,8591;177,2660;-186,0309;21,9609;186,5758;1,8100;24,5100;12,2550;-138,5548;1,0844;109,2330;-183,0426;2,6847;137,8925;-207,9266;-0,4613;167,8302;-219,9224;-1,2826;183,2175;17,6900;24,8911;20,4456;-148,7893;-14,5368;89,8964;-175,2443;-27,3535;133,0542;-189,9349;-28,0172;150,6250;-197,4351;-26,6494;159,1763;13,8400;22,3104;19,1552;-142,0486;-37,1787;80,7503;-167,7234;-41,0612;102,8726;-189,1062;-42,6734;117,3520;-198,2585;-45,6983;125,9807;21,3600;24,5100;12,2550;2,00;2,00;2,00;2,00;2,00;108,88;129,53;105,69;118,92;98,18;114,35;134,23;105,41;98,95;;142.34;2023-08-21 13:34:31.611926000
142770;0,0000;0,0000;0,0000;-48,0480;7,0301;33,1364;-116,7519;5,1965;97,6092;-56,3051;-5,2012;74,3346;-66,7400;-16,3912;136,2258;-86,3396;-27,0938;171,1887;-95,4684;-34,4120;188,3172;8,7750;8,7750;-123,2539;26,7220;110,4023;-166,7357;31,9614;151,3503;-184,8928;34,9740;168,5237;-194,1820;35,1556;177,0147;6,5000;24,6400;12,3200;-140,4213;6,0543;106,8984;-185,6668;9,7436;134,1452;-211,4359;8,4338;163,4648;-223,8725;8,5418;178,5204;18,3200;24,8844;20,4422;-150,4015;-10,2874;88,0297;-178,5525;-20,8933;130,7125;-193,9552;-20,5087;147,6714;-201,7926;-18,6064;155,8081;14,5400;22,7199;19,3599;-143,7014;-33,3646;80,0103;-170,8128;-36,9705;100,3982;-193,1487;-38,3409;113,3873;-202,9022;-41,2364;121,3785;21,9200;24,6519;12,3259;1,00;1,00;1,00;1,00;1,00;121,29;135,75;112,30;126,77;101,24;114,88;134,29;105,76;100,71;;142.77;2023-08-21 13:34:32.041926000
